month_day,east,north,up
01-01,0.4123296684550181,0.5823016079443228,1.5068439394763926
01-02,-0.17340454419259732,0.002315131808522608,0.1957918043332021
01-03,0.31227373802139885,0.25685236962550045,0.34265502122620844
01-04,0.5281026012631823,0.6197166861969159,1.047957130756008
01-05,0.08329510086859994,0.5421264573137744,1.186713785740347
01-06,0.023305782292192653,0.1552635011578939,0.9621068043610531
01-07,0.4557710091703368,-0.1346903640888787,0.5236816411635772
01-08,0.29214532695757744,-0.23264422933564918,2.4334382961479224
01-09,0.3728832811084495,0.11567463269029138,0.6185585874958981
01-10,0.3558939625320479,0.41890258562534266,0.8800425152075181
01-11,0.18299555304655774,-0.0703240068941656,0.9910718974645847
01-12,-0.06790285643893736,-0.2576415085045754,0.8551012797216534
01-13,-0.05434672046988192,-0.4481408282968173,3.4978579347059933
01-14,0.10366396095372207,0.06563257918367071,3.4056145896903343
01-15,0.3688564605591412,0.717133259391447,0.6046439719474005
01-16,0.18068532380091862,-0.15745696949169288,1.8348551723862891
01-17,0.004332368860881336,-0.14459265292030146,1.3413391000979091
01-18,0.3358885048299417,-0.7907283363488915,0.4912775732640672
01-19,0.21635373170808625,-0.34277311068657534,2.981397864612046
01-20,0.7149098676771373,-0.45999970320608113,2.2986999741418415
01-21,1.2861023672825551,-0.10149902299830997,2.708002083671641
01-22,1.6124766850697925,-0.6127256155178238,1.8129405568378012
01-23,1.6389419119479314,-0.35731584440095787,0.9569699390948692
01-24,1.697407138826081,-0.21654243692046163,-0.4037279513753337
01-25,1.7935087293405865,-0.44013266580360527,0.6096650672453715
01-26,1.3052466834914567,-0.18717744014128745,1.1678762676842611
01-27,0.7956210012786878,-0.0108585781153336,1.4345420135776938
01-28,0.8723589554295595,0.005914829365157071,1.5782077594711301
01-29,0.4706423641258956,0.06014278230020409,1.6137825962736494
01-30,0.9580166819131312,-0.7744474465829451,-0.065733476014735
01-31,0.6763909997003626,-0.5997649481933613,0.01875045169688279
02-01,0.5986744083966897,-0.24580972253104444,1.3380525612266778
02-02,0.9265032716384777,-0.3574908605051028,-2.1092816928798914
02-03,0.9008775894257132,-0.24389927120642535,0.6578385984680847
02-04,1.2228882708493116,-0.133580409180474,-0.6534956556384806
02-05,0.8039898613638218,-0.06307972897270986,-1.161466273381411
02-06,1.002091451878328,-0.8808517760376627,0.5286540179665703
02-07,1.072011224211015,-0.5202601867389854,-1.0869529634127262
02-08,0.835567360180073,-0.7692140519857676,-0.6999235811556569
02-09,1.062578041603668,-1.4245315535961796,-0.4795305625349516
02-10,0.1297705412090919,-0.7138490552065959,-0.5918648166415162
02-11,0.34723576808723455,-0.7636211022715507,-3.957199070748082
02-12,0.3965191767835563,-0.764211331154694,0.13710303878171326
02-13,0.0661662218435246,-0.1655288327651037,-0.12941303350667124
02-14,1.027904175994395,-0.4063008798300571,-0.7764745603405117
02-15,1.8160057665089027,-0.13343656325866055,-0.3890815417198048
02-16,1.4907437206597747,-0.42793588305090036,-0.24823397764455668
02-17,1.0042089475379192,-0.6888897482976701,-2.491568231751119
02-18,0.8804014471433316,-0.6552981589989806,-0.2232661222213233
02-19,0.7024121285669325,-0.45279747879122306,0.9583087145811983
02-20,0.803604628172354,-0.130024071310726,0.8264290059291762
02-21,1.1054334914141355,0.14147660889703156,0.09427657000442803
02-22,1.3497169001104703,-0.0701136199861116,0.19912413407968124
02-23,0.9843639451704298,-0.09752203068743302,-0.8268464836632493
02-24,1.5937382629576653,-0.30502135047966694,-0.23081710140618192
02-25,1.4832034898358062,-0.25497521572644,-2.150878628240022
02-26,1.5176687167139498,-0.5434745355186718,-1.6263947005284054
02-27,1.5699521254102813,-0.09370112803818968,0.3285437726377522
02-28,0.6488718977429726,-0.6359277205576745,-2.2384268451051765
03-01,0.2735053269928407,-0.9317946234337455,-2.46360432553833
03-02,0.4001523720528026,-0.6603848523168871,-0.6523022160085316
03-03,0.1781958052899661,-0.5586534379209454,-1.6673900748960429
03-04,0.7204792139862903,-0.5695345758949955,-2.3123152380935195
03-05,0.34686262268262025,0.15928428613096202,-2.073440401290996
03-06,0.8118460313789463,-0.3335968518430903,1.4208344355115294
03-07,0.4116294400752743,-0.32137798981715093,1.8577092723140531
03-08,0.7467128487715989,-0.027159127791193782,-0.14551589088342282
03-09,0.5104962574679277,0.03295973423476397,0.32145894591909896
03-10,0.5485796661642496,-0.34822140373929356,1.105633782721626
03-11,0.6336630748605806,-0.8862025417133381,-0.10879138047585286
03-12,0.7927464835569105,-0.5178836796873938,0.07528345632666955
03-13,0.7262298922532373,-0.32076481766145265,0.7801582931291946
03-14,0.8919133009495624,-0.7539459556354984,0.6482331299317146
03-15,0.9702967096458913,-0.5431270936095487,-1.117392033265763
03-16,1.193980118342217,-0.7095082315836023,-0.6708171964632335
03-17,0.9331635270385391,-0.5563893695576482,-2.4536423596607095
03-18,0.5918469357348684,-0.7473705075317127,-1.7401675228581865
03-19,0.36033034443119405,-0.7710516455057472,-2.4849926860556657
03-20,0.294713753127521,-0.618232783479803,-0.3105178492531415
03-21,0.4540971618238466,-0.6915139214538513,0.2578569875493869
03-22,0.47198057052017434,-0.38909505942789624,-0.7662681756480894
03-23,0.43126397921649795,-0.30857619740194764,-0.1502933388455645
03-24,0.2584473879128247,-0.3098573353760017,1.2290814979569595
03-25,0.10033079660914979,-0.308538473350049,-0.648543665240512
03-26,0.5023142053054827,-0.31261961132409366,-0.39516882843799267
03-27,0.3926976140018077,-0.6713007492981461,-1.7261939916354698
03-28,-0.1711189773018667,-0.39118188727219944,-2.198919154832942
03-29,-0.28793556860553765,-0.6715630252462546,-3.998144318030422
03-30,-0.476152159909207,-0.13114416322030706,-1.6436694812278958
03-31,0.04633124878711854,-0.5738253011943542,-3.3988946444253734
04-01,0.05731465748344533,-0.4286064391684249,-1.1441198076228531
04-02,0.41909806617977025,-0.4959875771424578,-1.7484449708203305
04-03,0.3461814748760979,-0.7519687151165086,-1.5916701340178008
04-04,-0.04163511642757456,0.07825014690943277,-1.7427952972152745
04-05,-0.17645170773125046,-0.26113099106461135,-1.6736204604127536
04-06,0.347531700965078,-0.40211212903865173,-0.9175456236102342
04-07,0.16871510966140518,0.09870673298729145,-1.2973707868077091
04-08,0.12719851835773072,0.2895255950132352,-1.35739595000518
04-09,0.3954819270540561,0.1509444570391892,-1.1887211132026578
04-10,0.2572653357503839,-0.23393668093486183,-1.4060462764001342
04-11,0.7252487444467128,0.3488821810910906,-2.233471439597609
04-12,0.3356321531430332,-0.2770989568829535,-3.128296602795081
04-13,0.4496155618393594,-0.2922800948570057,-3.1147217659925603
04-14,0.20949897053568875,0.33383876716894606,-3.6383469291900377
04-15,0.2343823792320144,0.04045762919488425,-2.891972092387512
04-16,-0.21363421207165417,-0.26542350877916476,-2.949497255584988
04-17,0.532849196624668,-0.052804646753214966,-3.358722418782464
04-18,0.4228326053209912,-0.011985784727261261,-3.5591475819799414
04-19,-0.06038398598267847,-0.04556692270131606,-4.732572745177418
04-20,0.330599422713653,0.01045193932462496,-3.5510979083749006
04-21,-0.5557171685900208,0.22767080135057965,-4.000523071572371
04-22,-0.5835337598936995,0.3381896633765322,-4.491248234769844
04-23,-0.9057503511973686,-0.16539147459751719,-4.549673397967323
04-24,-1.1071669425010355,-0.04597261257157044,-4.241298561164802
04-25,-0.7102835338047143,-0.2652537505456195,-3.1391237243622756
04-26,-0.7770001251083883,0.1204651114803326,-2.4930488875597483
04-27,-0.6250167164120611,-0.11131602649371927,-2.919374050757228
04-28,-0.2941333077157367,0.13490283553222468,-2.3956992139547033
04-29,-0.4353498990194062,0.014421697558186963,-2.6774243771521773
04-30,-0.6408664903230814,0.019540559584139316,-3.401849540349647
05-01,-0.2750830816267566,0.16545942161008043,-2.8772747035471276
05-02,-0.49319967293043304,0.20797828363604082,-3.1831998667446064
05-03,-0.15631626423410552,0.12219714566198832,-2.557325029942079
05-04,-0.4297328555377732,0.5324160076879337,-2.5054501931395565
05-05,-0.15814944684144833,0.3355348697138851,-2.6754753563370293
05-06,0.7830339618548756,-0.2737462682601645,-2.586700519534511
05-07,0.9218173705512023,-0.02452740623422045,-3.2308256827319815
05-08,0.5482007792475343,-0.30380854420827175,-4.782150845929466
05-09,0.38848418794386247,-0.35808968218233445,-4.738276009126941
05-10,0.8862675966401852,0.387329179843627,-4.144201172324413
05-11,0.8674510053365168,0.5055480418695779,-4.268426335521893
05-12,0.6782344140328405,0.07356690389552085,-3.9865514987193684
05-13,0.5498178227291689,0.22618576592147405,-4.8538766619168445
05-14,0.09340123142549288,0.3736046279474238,-5.469701825114315
05-15,0.1007846401218174,0.2843234899733673,-4.966726988311794
05-16,0.0025680488181478722,0.16934235199932884,-5.203152151509273
05-17,0.17895145751447217,0.5915612140252762,-2.598977314706746
05-18,0.17953486621079975,0.7013800760512183,-2.591202477904223
05-19,0.3936182749071264,0.526098938077179,-4.477627641101696
05-20,0.39250168360345017,0.5637178001031231,-4.232652804299175
05-21,-0.07051490770022042,0.31353666212907,-3.473777967496651
05-22,-0.3797314990038956,0.15175552415503119,-2.322803130694127
05-23,-0.3794480903075709,0.24447438618096412,-2.620528293891597
05-24,-0.14336468161124288,0.3145932482069185,-3.7524534570890795
05-25,-0.08778127291491558,0.4461121102328775,-4.854878620286553
05-26,0.4185021357814094,0.181730972258822,-4.6931037834840295
05-27,-0.2842144555222646,0.4006498342847678,-5.547728946681505
05-28,-0.5335310468259337,0.4809686963107239,-5.235154109878985
05-29,-0.7839476381296023,0.853587558336659,-5.312779273076458
05-30,-0.5670642294332779,0.29790642036261944,-5.794704436273939
05-31,-0.6012808207369489,0.5122252823885673,-5.2313295994714135
06-01,-0.9164974120406214,0.09784414441451475,-5.046354762668884
06-02,-0.6348140033442974,-0.09563699355953474,-3.378379925866362
06-03,-1.0969305946479693,0.24438186846641513,-5.99000508906384
06-04,-0.9766471859516429,0.19870073049236225,-5.291230252261315
06-05,-0.9268637772553177,0.2856195925183158,-4.812155415458788
06-06,-0.792880368558994,0.10293845454426531,-4.283780578656265
06-07,-0.6418969598626731,0.0790573165702142,-3.2979057418537407
06-08,-0.5163135511663413,-0.16472382140383673,-5.003930905051218
06-09,-0.22573014247000883,0.27199504062212443,-5.913956068248696
06-10,-0.29794673377369063,0.7851139026480581,-4.582781231446168
06-11,-0.5235633250773624,0.3953327646740135,-4.9706063946436485
