east,north,up
-0.6160375891504601,-0.15632269236795876,2.6401224074167216
-0.6977820322127207,0.22330457508458001,1.2535156138827577
-0.2592363033789574,0.4489715943580141,-0.6727741561502589
-0.0020679091631293054,1.2514276546587433,-3.7820735505203076
0.03432801193441994,1.5737783386153814,-4.9500211169333665
0.5301097394835814,0.8369851516042811,-5.912269328507716
0.791990955660661,0.4477374584525831,-2.927167870419019
0.6328374823304046,-1.3032580057486491,1.331835995178443
0.6572137378740558,-1.2220405443842959,2.961599749648088
0.24741220311025294,-0.6559968827903746,3.036301063062104
-0.6317897491429375,-0.6786712810795866,2.799099077992974
-0.7831297219554992,-0.33902439631706344,2.781514888900834
