month_day,east,north,up,east_sd,north_sd,up_sd
01-01,0.6209759597315737,-0.3927284372092931,4.542120569863619,1.023427167509076,1.7104417547769397,8.916216715882259
01-02,0.34251415956692044,0.18745809058302748,1.304805770878909,1.0138251493959871,1.6513759293113452,7.1617008560081326
01-03,0.7193105273442578,-0.2939219365703763,4.51772477034943,1.0966829364809556,1.7172437194961847,8.931898782653032
01-04,0.7589041044834024,-0.22239274770561113,4.2415565857121855,1.0232861389659607,1.67871538991363,8.91986605840021
01-05,0.778716729241595,-0.14268260645989397,4.039902686789225,1.0105413000148744,1.650538023585771,8.895149508523104
01-06,0.7810817349521685,-0.13896294140465318,3.5973630735805524,1.0359616181535862,1.627360921237841,8.526280693688916
01-07,0.7667991216151229,-0.12234803825417417,3.5141282222766397,0.9914710803325859,1.6097409599469688,8.522669119838152
01-08,0.8123641273256964,-0.06906646843702874,3.515969561448919,0.9632003481804896,1.6377722221101412,8.144708968762362
01-09,0.9004719901791267,0.08027224423725983,3.3417156625259596,0.9724739221590618,1.4699198884683895,7.501942900961423
01-10,0.9807703292230335,0.111077623578215,3.275652239793477,1.0104287828881702,1.3220290194237063,7.37094637615092
01-11,1.1029448587431308,0.13044490768107522,3.075903102775279,0.9973650433741568,1.1791009288425667,7.223899296860078
01-12,1.195271769215609,0.21690742987917339,2.851058727661844,0.9991436423896581,1.0964469285411824,6.953601632818987
01-13,1.2159796320690395,0.1692461425534623,2.8890905430245977,0.9614557553157553,1.0743606049113517,6.805163221009078
01-14,1.2747827330177077,0.030013426656322256,2.733608072673068,0.912727232084677,1.0288234419460558,6.653142996606109
01-15,1.30711916729971,-0.11162881305034143,2.816325602321537,0.8315916574303375,1.0483889176584438,6.585878334244483
01-16,1.210655601581712,-0.28206152894748154,2.8588717033985778,0.8447874082078423,1.146081472731921,6.662848796131921
01-17,1.065934893006571,-0.436884721035098,2.630674947332761,0.687866459481006,1.1745718880886402,6.506925948830823
01-18,0.9782141844314302,-0.5353364845512855,2.598602000790754,0.64380789564964,1.2128299204935948,6.588236037126356
01-19,0.9306744282372418,-0.5647977718769969,2.7339290542487475,0.6840898160799845,1.1824859987571072,6.6955024792470565
01-20,0.9256108625192435,-0.7128971544408031,2.6113608696115023,0.6774268233596121,1.223572250731706,6.805684211774647
01-21,0.9107568206107695,-0.7339870131950859,2.4492117325933047,0.6226531958910265,1.3159433634286495,7.069216571952371
01-22,0.9099599215594382,-0.826210205282702,2.3286054527179645,0.5568280375058595,1.299533345031575,7.220553596798818
01-23,0.9292487367938208,-0.9321476830846037,2.2538848871283386,0.5308251268454237,1.3564432030725488,7.280369009491256
01-24,0.8724042186948705,-1.0420661132674578,2.22458336915776,0.5191159158391729,1.353344421426503,7.203170723176284
01-25,0.8053406529768726,-1.0600702577360261,2.0008532797586094,0.4551384501517368,1.2312954587764546,6.836806205921601
01-26,0.7229056586874462,-1.1457315450617378,2.1905231903594604,0.44530181883015924,1.280417646885024,6.596456020835736
01-27,0.6598135215408767,-1.1895642609588777,2.1502978628650724,0.4575885851550245,1.230058566949074,6.470764344382375
01-28,0.6142451939181166,-1.134035072094113,1.8625487258468751,0.4112657108984274,1.2008606858833537,6.465569405110717
01-29,0.5208863901048806,-1.0661154070388719,1.5745329221620115,0.4018521418304958,1.1301397135512474,6.5220074243365085
01-30,0.42995615772021584,-0.9551671705550593,1.2506409280009563,0.5009530160911997,1.0873527766290456,6.703397713133966
01-31,0.46309259200221764,-0.8694284578807706,0.9122441719351401,0.534104079671501,0.9938544707076413,6.577502566830437
