month_day,east,north,up,east_sd,north_sd,up_sd
01-01,-0.565655969557142,0.6020626618765516,2.8878913553493897,0.6776655760210116,0.8393646100471577,4.6292018926112375
01-02,-0.5297263483166452,0.30802733179925257,2.691284042224824,0.556026695572318,0.8539752739950217,6.038299809780285
01-03,-0.6259244244709524,0.49684580084805713,2.9532697358089446,0.6804067569124037,0.8091827206375584,5.328355699963302
01-04,-0.6814702031071691,0.46694879122599176,2.8028570105760044,0.6436480901927935,0.8266417415060756,5.712970715158431
01-05,-0.6637846797120834,0.42422973698188154,2.888298997297775,0.6316328598991137,0.7601996255022568,6.026853101436026
01-06,-0.6532108446286863,0.38348297711006607,3.0150416333701955,0.5826727240312017,0.7972946820246353,6.191713364754069
01-07,-0.7315425647840931,0.274561760043351,4.5344467425204265,0.5955327196421609,0.8987560148233745,5.49887815583831
01-08,-0.7602311153469619,0.21799811654503168,4.476687607785675,0.6748511333155625,0.9505250240650467,5.621150713890051
01-09,-0.8190641103542746,0.16464558415782357,4.485006250828702,0.6579452939459381,1.0242982866607764,5.825258472175062
01-10,-0.8736526609171414,0.130670829548393,4.50684711609395,0.7098764557795401,1.011459360070236,5.5490717557300915
01-11,-0.8782301003688974,0.10852940827229633,4.543810203581422,0.7024521352638269,0.9231693071060978,5.426592607748381
01-12,-0.8704630953762108,0.047943542551755036,4.507273291068893,0.6861466399396239,0.8573299828502413,5.267231903687845
01-13,-0.8155516459390785,0.022646565720102704,4.334914156334142,0.6848191123690539,0.8592960631535801,5.0953035671100215
01-14,-0.7552957520575019,0.043982922221783266,4.292155021599391,0.6712179469341162,0.8365029624718363,4.860686978812581
01-15,-0.700439858175927,0.06029705650124185,4.464373664642417,0.6637158313174214,0.820998774857524,4.843859468093218
01-16,-0.7164506309610169,0.10853341300292259,4.571792307685443,0.6592600637826096,0.8374402845411323,4.7163022093107205
01-17,-0.6780614037461068,0.10405865839349238,4.528466506284025,0.5962589717252795,0.7791028261062823,4.633267945599607
01-18,-0.6125721765311984,0.1622616815618401,4.445285149327052,0.571061029861025,0.8005250059504951,4.418458640549798
01-19,-0.6039940604274007,0.17064248250796524,4.366748236814523,0.5695174659239277,0.7850804043738223,4.179008921653976
01-20,-0.6204714998791575,0.21033439456520198,4.140211324301995,0.5523150081420347,0.7865766010984385,3.9643767192558164
01-21,-0.6402822726642486,0.267004084400216,3.9778188562339096,0.5742012872496361,0.699433611542376,3.9667633940152967
01-22,-0.6725152676715614,0.3009071075685633,3.832304165943603,0.5848279547795263,0.6320341606467105,3.8303182597525076
01-23,-0.6181815960122076,0.3236101307369111,3.7922561423199634,0.5370919319066171,0.5812095630614834,3.792088186210814
01-24,-0.5501368132417433,0.3251575983497031,3.700463674251879,0.5930863053018485,0.544644726393615,3.585958578587209
01-25,-0.5133809193601687,0.28606062151805106,3.4602600950726834,0.5817076507248237,0.5389968323229394,3.5484642679094707
01-26,-0.47058058103414796,0.2961414224641765,3.3009231825601533,0.6057270914645594,0.5901475337091563,3.432112228659927
01-27,-0.42692468715257165,0.28498889007696854,3.061764047825403,0.6635607122956116,0.6376717293125954,3.4567117585989102
01-28,-0.44583545993766305,0.347980802134205,2.9602382464239843,0.7051014013048775,0.6434555031612875,3.503443194088789
01-29,-0.4490573438338645,0.34153938085810803,2.8547013339114558,0.74658632619037,0.6352216469311985,3.569603490094587
01-30,-0.42486811661895496,0.3097535151375666,2.75939775473226,0.7627970225703388,0.6002632586335043,3.420959473548982
01-31,-0.39786777829293635,0.30721209386147,2.751427508886398,0.7677199808116626,0.5674594896521682,3.2150931155092684
02-01,-0.38204521774469363,0.3369151170298179,2.8880350408183126,0.7654006810006594,0.6144609735418708,3.1364146045195054
