east,north,up
0.3380411000595797,-0.18508144722926978,1.754484928429591
0.923608038539521,-0.1456558715549566,1.1491536852630857
1.0206323884683228,0.004179054160974892,-0.10622501788621293
0.28611590147128824,0.27668528357260586,-2.005047041351704
-0.29602457655061953,0.44351748436641525,-3.8171360144009014
-0.4495367207503382,0.3397931344042696,-4.05272869900438
-0.5048068578014443,-0.07161121910338461,-0.5581839804022304
-0.41979210488735885,-0.2711135198411516,1.1789314853752653
-0.4644909187684957,-0.27618981631327816,1.9726217335887013
-0.019368233130021013,0.0867406168744269,1.766362626783924
-0.33755185304138247,-0.13520616834149876,1.377769295634577
-0.009096008173511826,-0.06626237556863379,1.4147896766771617
