month_day,east,north,up
01-01,-0.7061851138843309,0.3697854767966599,2.253304361928309
01-02,-0.6987565558005073,0.007667404514030807,4.0857183036216735
01-03,-0.4219266107242892,-0.3920035781572106,1.6770387912536862
01-04,-0.7263381754949118,-0.2169436777962043,3.2002461155155815
01-05,-0.8544164069322401,-0.48405044410186565,3.5784534397774728
01-06,-0.9649946383695417,-0.3489905437408562,2.7308274307060323
01-07,-0.6417395364735086,-0.6347639767131762,2.3415347549679226
01-08,-0.19115110124414514,-0.6895374096855112,1.5747420792298168
01-09,0.07610400065188117,-0.19797750932450478,3.135949403491709
01-10,-0.5386408974520928,-0.11925094229682524,5.332490061086934
01-11,-0.205219128889406,-0.32435770860248425,3.519197385348825
01-12,-0.1921306936600473,-0.4272978082414767,3.3939047096107244
01-13,0.2241244082359941,-0.027737907880466633,2.943945367205951
01-14,0.13654617679868863,-0.6951780075194591,2.321486024801177
01-15,-0.5780320546386216,-0.8912847738251154,-0.17763998427026687
01-16,-0.7489436194092605,-0.7317248734641003,0.5159006733249581
01-17,-0.5600218508465767,-0.5119983064364272,1.0061079975868619
01-18,-0.08493341561721006,-0.21610507274209093,0.5109819885154122
01-19,-0.62734498038787,-0.42737850571441055,2.376022646110639
01-20,-0.5384232118251617,-1.2959852720200804,1.3260633037058618
01-21,-0.737501443262469,-0.5450920383257364,2.606270627967761
01-22,-0.3240796746997792,-0.3680321379647277,2.8706446188963213
01-23,-0.5594912394704229,-0.6714722376037136,1.8143519431582125
01-24,-0.19506947090772542,-0.16357900390938104,1.0242259340867694
01-25,-0.16698103567836142,0.3233142297849696,1.1260999250153294
01-26,-0.5802259337823301,-0.23862586985402837,1.8339739159438935
01-27,-0.7886374985529822,-0.3420659694930137,1.8868479068724504
01-28,-0.6892157299902854,-0.5346727357986699,2.4997218978010096
01-29,-0.29479396142760095,-0.8652795021043455,2.5835958887295702
01-30,0.09096114046845116,-0.7722196017433163,0.9553032129914657
01-31,-0.38795042430219934,-0.6864930347156578,2.354510537253359
02-01,-0.7385286557395148,-0.8425998010213055,0.5860511948485806
02-02,-0.3066068871768171,-1.1720399006603017,0.7312585191104736
02-03,-0.8010184519474516,-0.9283133336326254,-0.34220082329430096
02-04,-0.863263350051426,0.04074656672837307,-1.4561601656990675
02-05,0.10432508517792864,-0.47202686624394136,-0.29128617477051105
02-06,0.14841352040729325,-0.513133632549606,-0.16441218384195486
02-07,0.25083528896999024,-0.8837403988552571,1.5652951404199402
02-08,0.5229237241993587,-0.6195138318275824,-0.7799975353181701
02-09,-0.13465450723795888,-0.7996205981332475,-1.0884568777229369
02-10,-0.6167327386752627,-1.451894031105572,-1.9424162201277138
02-11,-0.4318109701125697,-0.8266674640779001,-2.721042229199155
02-12,-0.45688920154987045,-1.0257742303835542,-1.439668238270593
02-13,-0.757134099653849,-1.5025476633558768,0.07420575265796477
02-14,-1.0457123310911622,-0.3223210963282052,1.7619130769198617
02-15,-0.16495722919512446,0.09790547069947071,0.48728706784841574
02-16,-0.27736879396576813,-0.5853679622728573,1.4351610587769759
02-17,-0.6811136920697342,-0.5261413952451809,0.5132017163722035
02-18,-0.792191923507057,-0.22991482821749543,0.061742373967432464
02-19,-0.46677015494435636,-0.5695215945231619,1.9081163648959911
02-20,-0.39468171971500016,-0.9884616941621592,-0.48567631084211743
02-21,-0.4267599511523012,-0.05490179380113839,0.7651976800864411
02-22,0.10449515074372091,-0.7930085601068081,1.882571671015005
02-23,0.026416919306427644,-0.32528199307913513,1.6939456619435636
02-24,-0.012661312130883099,-0.914055426051462,0.6238196528721183
02-25,0.4370937897651383,-0.7529955256904467,0.29369364380067725
02-26,0.2611822249944993,-0.3491022919961064,0.5869009680625746
02-27,0.5256039935571929,0.14179094169823495,2.948108292324472
02-28,0.5751924287865554,-0.6284824912740822,2.1346489499196957
03-01,0.23886589798126087,-1.042847068570526,2.010203160046666
03-02,0.8969543332106156,0.04704616512382387,2.47007715097522
03-03,0.3762094351066452,-0.5727272678485065,-0.5595488580962128
03-04,0.14230776072495815,0.05920394102481623,-1.5914836326424961
03-05,0.08796286262097511,-0.6224694919475098,-0.7565429750472745
03-06,-0.29158203548299183,-0.9935429249198393,-1.6150023174520514
03-07,-0.49052693358697186,-0.04781635789216239,-0.9416616598568197
03-08,-0.38987183169094236,-0.432689790864481,-1.20292100226159
03-09,-0.000616729794916182,-0.4095632238368182,-0.6501803446663658
03-10,-0.42816162789887924,-0.8098366568091364,0.8503603129288593
03-11,0.6022934739971391,-0.36411008978146525,0.9839009705240827
03-12,0.3109485758931726,-0.866583522753794,-0.3451583718806873
03-13,-0.0377963222107951,-1.4064569557261108,0.25158228571453944
03-14,-0.5545412203147805,-1.195530388698441,0.5013229433097649
03-15,-0.40468611841874347,-0.49440382167075825,2.7968636009049903
