month_day,east,north,up,east_sd,north_sd,up_sd
01-01,-0.38427350116420445,-0.043163910527642624,1.7022084512311777,0.7735151934808032,1.0995667441577766,2.163331932622427
01-02,-0.44471644405663535,-0.40154425174665254,1.6991127441461937,0.8549154171194614,1.1049490047643815,2.5111391667418577
01-03,-0.34246659727023926,-0.09127292148067374,1.8051630861608756,0.7792877321288181,1.0595121194911201,2.3094491199476295
01-04,-0.32481539134757664,-0.0680065275029234,2.004608911487,0.7817738911873531,1.025762856897088,2.388233827272763
01-05,-0.297715700576429,-0.087576497161536,1.880660797419185,0.7891402006674715,0.9538917812064672,2.560227638428664
01-06,-0.2553917673810399,-0.07344949712317929,1.8087308651695522,0.8021318462165682,0.9228789783843763,2.6656604624203015
01-07,-0.21201934933716576,-0.09694673950906495,1.9291766904956764,0.7938676662607435,0.8969766036238278,2.809466842924641
01-08,-0.19869541614177672,-0.1075227697737383,1.9054588794581648,0.806751355548945,0.8642665066578781,3.142483428324071
01-09,-0.19707451324941727,-0.13654122428083598,1.8444198562994407,0.8100188139750696,0.8081535203387862,3.6569584880871715
01-10,-0.22286573156917777,-0.1443414969697521,1.8566293179892015,0.8284989272531422,0.7982174769746497,3.7019572348776815
01-11,-0.17373573776772722,-0.1525963151132137,1.9531842342244177,0.8214014936834672,0.8069464572472081,3.7908848929220844
01-12,-0.14092089548142914,-0.1747177999233417,2.035175514095996,0.8347680582532371,0.8019540288129651,3.850135259055866
01-13,-0.08156665925573686,-0.18456655746074244,2.1353546727554544,0.8262992824815342,0.7147589245293918,3.8450175308882932
01-14,-0.013473029090650785,-0.17934258772541598,2.1653156495967307,0.7996524302473261,0.6330441979435981,3.637914200584289
01-15,0.05235999501383066,-0.15783376950524103,2.331725111286491,0.7692434228060363,0.6091524998728495,3.568419018824042
01-16,0.09859907972437232,-0.15007646643658104,2.4579891184307985,0.7481159768343509,0.5910068455790185,3.616499851836853
01-17,0.1462502856470343,-0.10703431488307262,2.523265246787226,0.7186744224650781,0.6916622582018398,3.7077037321311233
01-18,0.19683482490302975,-0.10951943605683706,2.5615413751436535,0.7173799473557929,0.7078904798738507,3.7588816584131806
01-19,0.20078906112872277,-0.10812576935181323,2.4620659883485665,0.7103597425346925,0.6714215643330662,3.7348129104072343
01-20,0.20586450947562643,-0.06896846628315359,2.6283966621595387,0.7410722016840914,0.6984131445440016,3.9005639595608073
01-21,0.2066611699437442,-0.04749601169934195,2.7044606693038458,0.7493243141080358,0.7944132935920913,3.8862599760935317
01-22,0.20670631526034605,-0.08545386014583384,2.571009524933,0.7921778111832218,0.8086446170897641,3.8811234054178563
01-23,0.27075146057694793,-0.12182382980444693,2.4708977745015486,0.8504596143934469,0.7982694081770626,4.005833788142573
01-24,0.31352387862082265,-0.10124228431154467,2.494428448312522,0.8634753229546195,0.8257466120376512,3.9413594266723972
01-25,0.3052538724222724,-0.1167819509398545,2.238086394850768,0.893225870712762,0.851596957736254,4.0006821429047825
01-26,0.2930141692540254,-0.10352767817422506,2.174550401995074,0.8979709254502594,0.8779719951635173,3.8649605277695023
01-27,0.29790173881305165,-0.13406734480253482,2.0737901667151384,0.9109948194834343,0.8918396649914917,3.711721309941319
01-28,0.22927415685692615,-0.1571100417338747,1.926145082950354,0.9725896999754304,0.9293860365181553,3.8446276171662586
01-29,0.18499809005231577,-0.15314667805915444,2.008675756761327,0.9740883962412886,0.9584446177269444,4.185806055880096
01-30,0.14520081112649336,-0.2088257386268582,1.8334064305723,0.9825579011732939,0.9725030286838028,4.249952653877813
01-31,0.11227625947339752,-0.20337752646728946,1.698288619534788,1.0228174644875192,1.0000306677928397,4.482378994071424
02-01,0.09189110175969625,-0.236583859762266,1.799595050921519,1.041987951682366,0.9474304195751619,4.676840951780037
02-02,0.06484533798538968,-0.28025685972390924,1.7157014823082493,1.065223240039636,0.9665446639037824,4.694363411602398
02-03,0.03275714996865764,-0.33196622332191605,1.7692988227858897,1.0695807309419119,0.9964235277001473,4.823393676739968
02-04,0.014565931648896514,-0.3983422535865893,1.604071920839287,1.1029068426307815,1.0082763925509237,4.902274953675436
02-05,-0.012219226064805118,-0.4464152535482324,1.480923806771473,1.1391959648753671,1.0086495362924823,4.936247328769945
02-06,-0.03338014135426375,-0.42109431411593623,1.6547635714915367,1.16011419846762,1.040167978380663,5.129151736384003
02-07,-0.08177135967402505,-0.3858157989260642,1.5280881846964491,1.1270238948835667,1.0439344957869634,5.11901685104458
02-08,-0.1039262143574241,-0.34588879888770746,1.4375037069922707,1.1092740067336142,1.0489336826619888,5.0770681251710545
02-09,-0.07575985691961065,-0.3078405867281384,1.5938465020153652,1.0881072053137937,1.0804508339230912,4.987111297443809
02-10,-0.07864198433028163,-0.3033075260837209,1.616346872796035,1.0955561061884993,1.0587411944818605,4.938591809370956
02-11,-0.06317259658943698,-0.2758653745302123,1.8036593647888266,1.093983327986538,1.0358096571346596,4.811141779546077
02-12,-0.052333511878895796,-0.27131413206761335,1.81759609920586,1.0321035446128484,1.017296883779998,4.5156622016983325
02-13,-0.07377927565320218,-0.25854470778683214,1.7634904093804693,0.9646832108323905,0.9972410049179604,4.258942574250469
02-14,-0.09786746366993451,-0.2129631622939299,1.8048332044035638,0.9015175923806228,0.9976273709044472,4.108216800892358
02-15,-0.10419201532302981,-0.207017980437391,1.743745696396355,0.8792153812167341,0.9811927316513357,3.996292362976191
02-16,-0.10917111243067044,-0.21125461676267057,1.804155158086116,0.8557757076055478,0.9953119100991114,3.868260614376
02-17,-0.07334414893225111,-0.17021246520916222,1.7662918925031497,0.898093582826667,0.9864563859140516,3.943807856118691
02-18,-0.016874761191407153,-0.09837031365565387,1.693325596617153,0.8921330564604506,0.9835016108937975,3.941200708104144
02-19,0.012000687155498109,-0.015503919677903088,1.6600320280038836,0.8679531499063822,0.9682121310956144,3.878804281843158
02-20,0.03651249913876668,0.041447322784695984,1.492580883633038,0.8582379656272436,0.9988674372224092,4.007841164137355
02-21,0.09575158384930771,0.08333189858062875,1.4602933756258294,0.8931492069611231,1.0304537778535028,3.964399700709346
02-22,0.14940885037802995,0.06331950467959178,1.6225392009519544,0.9254406819838179,1.0886311371865882,4.10329605443852
02-23,0.1480055108461472,0.023501050172494112,1.6052941171871695,0.9343861802870291,1.165363523585779,4.399730983665429
02-24,0.14040212633824448,-0.017219320314308426,1.4992554903979192,0.9496613151366012,1.2244365859402007,4.370842795134082
02-25,0.13175565158725125,-0.030049247910668177,1.3806243228161288,0.961338312514937,1.3235918100939985,4.296706158318383
02-26,0.1063189503960312,-0.03165551583336854,1.144379751970934,0.9707815969810856,1.3886564594910658,3.910599755106667
02-27,0.12928311803295273,-0.0683242334276089,1.0493181224268637,1.0205096964462488,1.4847548184453552,3.754241633715875
02-28,0.16347386969191205,-0.12423413559485233,1.0945767408166764,1.05289311093213,1.568610199318884,3.713740008329465
