east,north,up
-0.1890778098511233,-0.5282194282004262,0.4385441429249536
0.27403407084500514,-0.48553660693055606,0.01952063055310638
0.3541941017398195,-0.35292497975095666,-1.1460408680392027
0.3137543975731909,0.30560569006787086,-2.48655820499397
0.4103651779247755,-0.04494326279379881,-4.091122594127351
0.7051932154662077,-0.19167686806434228,-3.358354220242745
0.6396607691366721,0.16586667720274825,-0.7830288571108264
0.16457605342483275,0.5414179186095894,3.2905223354340385
-0.5450348795168417,0.8970908562099382,2.9595203014777858
-0.5132904648997433,0.43357206960851724,2.3694823305772053
-0.8076822599757129,-0.3551594921445656,1.2372639050650558
-0.7873008455272272,-0.4706337750790714,1.554168733209169
