east,north,up
-0.3781359083802507,-0.2628901904744089,1.0306127924725808
0.055469240872627015,-0.14297669963822832,0.26957655287920507
0.34885659460566887,-0.343312562567933,-0.27129105786518615
0.4784013885083753,0.5497827537131563,-1.969247171215366
0.5303042203912444,0.7240690697087889,-3.89055146069025
0.7016309012127706,0.12094302599895299,-4.665695047690146
0.27269730539675047,-0.37270992235477685,-2.46366615520884
-0.18322990244540732,-0.4687157906393958,1.0817950566725212
-0.41809079597642607,-0.16524541720127683,2.1312127844106183
-0.3778238975614145,0.2586387052905062,2.7030600616671228
-0.6402099009004018,-0.07300195928596888,3.0412376987955665
-0.38243641131151845,0.18047585349745263,2.9607823573664
