east,north,up
0.8720976083548351,-0.4634676293535257,2.685334979001505
0.32460517997502386,-0.6155943226757997,-1.2127766289491582
0.15151142071646248,-0.4489994904025641,-4.606503895135835
-0.14249046732303072,0.2671622753491073,-7.188721391395158
-0.8155113608943834,1.0561794235748512,-8.06048949730905
-1.3660561900462325,0.6052818692499766,-8.450826609319622
-1.5816615599085626,-0.14478401476793704,-3.630978130156519
-0.7255387023892359,-0.25919513538265454,3.2420958573024015
0.30785192584599524,-0.1619062125002199,7.156612416699194
0.9205819886513565,0.7225919587814053,6.187612585570438
0.7235839408576388,0.00583621301233928,6.286519820493911
0.7403787756855992,-0.45605091360185007,5.312656363064261
