month_day,east,north,up
01-01,1.034534042339308,0.5239043907709302,-0.42575944808036825
01-02,0.4486048840083943,-0.2851600908481089,0.7406578815798
01-03,0.23806435009364257,0.38439736120054846,1.0181476313578077
01-04,0.7060102402389763,0.6102862014460442,1.6324516767510509
01-05,0.6840811303843104,0.3076750416915264,1.4970057221442947
01-06,0.16452702052964696,0.21056388193700748,-0.19444023246246134
01-07,0.47984791067498733,0.4418277221825093,0.6212388129307806
01-08,0.603043800820318,-0.28628343757200625,0.4444178583240246
01-09,0.702989690965655,0.13973040267349468,0.3139719037172677
01-10,0.7569355811109961,0.17611924291898795,0.6307759491105125
01-11,0.5727564712563247,-0.5389919168355259,1.4590799945037551
01-12,0.8405773614016585,-0.32772807659002723,0.8830090398969994
01-13,0.7890232515470057,-0.5532142363445409,2.327938085290242
01-14,0.9233441416923345,-0.33232539609905487,0.03386713068348535
01-15,0.8945400318376695,0.4275634441464362,-0.3893288239232706
01-16,0.704735921983012,0.17082728439192962,0.8182252214699732
01-17,0.964681812128342,0.4015911246374202,0.9262792668632163
01-18,0.9781277022736727,-0.001020035117091922,-0.2860416877435409
01-19,0.9570735924190146,0.3929938051284054,0.6496373576497028
01-20,0.9866444825643494,0.11725764537388983,2.242816403042946
01-21,1.5324653727096837,0.20077148561938074,0.4582454484361902
01-22,1.4889112628550265,0.16716032586487906,0.7579244938294329
01-23,1.2898571530003533,0.03779916611036427,-0.6373964607773235
01-24,2.1134280431456887,0.2954380063558535,-0.9755924153840794
01-25,2.0201239332910337,0.2983268466013467,0.7552116300091625
01-26,1.3198198234363598,0.2853406868468493,1.4556406754024063
01-27,1.5307657135816974,0.33310452709231875,0.3424447207956496
01-28,1.5028366037270402,0.24024336733781837,-0.38587623381110614
01-29,0.9857824938723692,0.555882207583311,0.23355281158213748
01-30,1.3002283840177018,-0.11297895217120058,-0.25276814302461914
01-31,1.1310492741630433,0.2942848880742943,-1.2310890976313764
02-01,1.1359951643083797,0.36404872831978174,-0.778035052238133
02-02,1.37181605445371,0.5076875685652809,-1.6081060068448894
02-03,1.0073869445990464,0.29395140881077,-0.424676961451646
02-04,1.2224578347443913,0.7453402490562553,-0.16687291605840227
02-05,1.1109037248897167,0.498854089301755,-0.9043188706651593
02-06,1.1632246150350536,0.03961792954723897,0.8398601747280852
02-07,1.327545505180396,0.3098817697927352,-0.6593357798786721
02-08,1.5429913953257266,-0.20972938996178137,-0.30028173448542894
02-09,1.0304372854710557,-0.10809054971628207,-2.108477689092185
02-10,0.5922581756164025,0.02367329052919942,-0.30629864369894255
02-11,0.8183290657617306,0.3849371307747038,-0.6101195983056991
02-12,0.85702495590707,0.4248259710201854,-1.4783155529124559
02-13,0.9380958460524109,0.718089811265676,0.12998849248078836
02-14,1.53416673619774,0.7333536515111696,-0.2723324621259675
02-15,2.146112626343072,0.839742491756656,-1.3992784167327244
02-16,1.7709335164884124,0.2857563320021619,0.3670256286605187
