east,north,up
-0.4828800644773923,0.7467406233068848,2.6618095428979682
-0.6233253900207817,-1.0060241001428052,2.4861967896911006
-2.058757218780877,-2.042272475800213,0.8769067042645204
-1.2457571442202964,-0.48506862443874804,-1.6482142436695952
0.2265827717200955,0.30746762534181327,-2.7990532838581044
0.5813378046750358,-0.07447658028559387,-3.9166841646538244
0.8172948616653957,-0.033085681548675756,-2.440312009396414
1.0003766406472456,0.34148342204910226,-0.2438454825552399
0.7840158807813319,0.8619665639032464,0.9535000703200281
0.7939892264312389,0.5075294541628989,0.9203775135243544
0.3713156101487063,-0.03033930343583555,0.7206341792884768
-0.22990560636697066,0.7283714193027314,1.9724188005124537
