east,north,up
0.3875893313582447,0.23186243777504964,3.761291959738955
0.8684536606768276,-0.001034254781640387,2.31383763756457
-0.03941207849229637,-0.7247536461583477,-2.669101459939665
-0.874947529870931,-0.07305021813986982,-7.303251465783533
-1.1692348245350817,0.12453751500271525,-8.893311854814522
-1.1542303675600145,-0.5631749397352621,-8.820361860550152
-0.5497920696266484,-0.48832544558490437,-4.2448848644000465
0.17800598359628036,-0.5175756801109539,2.0731638839539435
0.5266228367153902,0.3694190954276749,5.657827688755886
0.7326996781482664,0.6826987166552551,5.893658115991035
0.38996312759678425,0.4020133329952504,5.401544066197835
0.41831487662491984,0.3624679341271531,4.185510637123457
