east,north,up
0.7047038594574887,-0.6096144024887227,-0.9098530123104122
0.8892237528517304,-0.16623969542218509,3.2955675470920163
-0.09531034215704848,-0.14509177687748662,6.841224083722316
-0.7059707969624343,0.2787439959435967,2.0634196804203353
-1.3582273380998802,-0.6093688949589138,-5.695426122731591
-0.9587621347891527,0.8846460898202201,-5.083561718886141
-0.5699523480546348,0.7482455734670754,-2.779325327043906
0.5342991038529653,0.8197542090284354,-1.0481602900928846
0.9055984654534631,0.9381024683196877,0.08487831670472801
-0.3280670207200466,0.6140219045401802,-1.0044687197888245
-0.12445152626838889,-0.40727499097010583,2.289387404880263
1.0396207807536562,-2.102124328621931,1.6451384479399813
