east,north,up
0.02719905039615866,0.49579920371587943,3.2388212639948555
1.4521178847148413,0.45977008846601713,-1.5830663867018944
0.7383923071246677,0.09980463453970259,-1.296076885166778
0.056546775115538996,0.814352776358098,-3.077386710628402
-0.6598862557098281,1.0445463450790182,-3.725397910797027
-1.3135046060946434,-0.2448567676608322,-4.231674093471062
-1.1481509168013337,0.09270576690906865,-2.661147981668426
-0.22440140157808927,-0.2681260158342176,-0.06828898599440503
-0.42829312195503544,-4.1202446391058345,5.327984615197239
0.6419407871703287,-0.28196052052364684,2.2104157720985707
1.3293172363202705,1.1752616914656093,0.3773512745822114
-0.7657159416950978,0.9423434969786224,2.8244683373510124
