month_day,east,north,up,east_sd,north_sd,up_sd
01-01,-0.27125372521919905,0.6931541927811573,1.473510893142722,0.9180261803102998,0.6851467932703174,3.517138315136084
01-02,-0.40331792307420217,0.4485984382448841,1.5995589469776843,0.9268629098370725,0.7285467890049221,2.082615770905595
01-03,-0.2748060138424043,0.5936472250964826,1.5301553266050052,0.8466416166249915,0.7011171804797145,3.4681404597551513
01-04,-0.2920434632367006,0.5288149615087048,1.631996043266583,0.8376411948012173,0.7123843535388819,3.5506949241500676
01-05,-0.3143415186916029,0.43653421307244183,1.7548610023524027,0.804434666862674,0.6976247858520914,3.7034682694060455
01-06,-0.3450032105101416,0.3473261919089071,1.8214350523473135,0.7850334856380928,0.706426171183078,3.5988672328275824
01-07,-0.36707702354080135,0.2668212010484023,1.9562333447664668,0.7690940056289174,0.7345086844425507,3.686123100239372
01-08,-0.38455689717752234,0.22351014958183682,2.1200013341553166,0.7875750248240558,0.7535163936222633,3.670446841412642
01-09,-0.4109276799051518,0.167271825387998,2.343339020513864,0.7868207472011199,0.7845029905916756,3.8819002967540928
01-10,-0.42761967475399326,0.1056516830123416,2.473634282629987,0.7858066059612386,0.7862793115718182,3.949182361055901
01-11,-0.3890086392998047,0.03481941942456354,2.5142386356552007,0.7547241984447155,0.7733210083748464,4.110824177497262
01-12,-0.40626427051228264,-0.03815223810260824,2.532079352316778,0.7440575487827702,0.7438160702405237,4.173542374340685
01-13,-0.3634895986944577,-0.08665116835705328,2.513283705341992,0.7379859486803556,0.7597465568224874,4.096298138465946
01-14,-0.28940583596754216,-0.10319858345998245,2.5025607856399326,0.7289872109338177,0.7331640101898736,3.8850567165345815
01-15,-0.21104934596789943,-0.10293993795685147,2.523346956846965,0.752865697036839,0.7404523140039877,4.02994316438478
01-16,-0.11798982566522537,-0.07427523184765963,2.67296949169036,0.8066927994796195,0.7623711971942573,4.094535649425398
01-17,-0.020427275059521476,-0.06355598028392245,2.7272586932004224,0.8293752412102631,0.7849075849877702,4.101832593713927
01-18,0.1178989119098181,-0.08413369841715346,2.654729712892303,0.8764440051298079,0.8115474698271065,4.112429334530805
01-19,0.21437661403067318,-0.05048111352008238,2.5856916416750924,0.9399754861796795,0.8471063266451134,3.9017740128428606
01-20,0.311314922212135,-0.03700428619876924,2.457314176518488,1.0171399801781993,0.8757723995330958,3.6871213448708207
01-21,0.3749865637269295,-0.004691095241092624,2.3725185295437017,1.0955857613334146,0.917366751854456,3.652919581221594
01-22,0.4406824476659667,-0.012626389131900869,2.2345047007507337,1.1936615545363938,0.9043581475537548,3.6406276818105754
01-23,0.5233056043322764,-0.06135562241664912,2.1213817810486746,1.308773756271355,0.8869005006505273,3.486879649705059
01-24,0.5881954276652528,-0.08414546176200279,2.003210376498131,1.3736547884111152,0.9102953342459426,3.263730160259396
01-25,0.6109094934224718,-0.11886863444069035,1.7907783658869811,1.420591403954661,0.9568015824176737,3.11399531891527
01-26,0.6436599228160549,-0.13413726166483142,1.4711402946697703,1.4710613696404355,1.0471008903010357,3.0184068063754714
01-27,0.7121618673611526,-0.16548467676776063,1.4061507083010445,1.485977299094271,1.0824067819194871,3.0301478987586323
01-28,0.7134819937244319,-0.15877148581008352,1.2218277885989854,1.5445714258362437,1.0777403356549355,3.065264287992238
01-29,0.701329392814984,-0.1702522342463457,1.2199351719272296,1.579334327704118,1.144247720750222,3.2087284810744854
01-30,0.7076010343297792,-0.23281177056139588,1.1925819491948677,1.5912901092298586,1.2104357247097577,3.3988520054575995
01-31,0.6972120697839673,-0.2581228220279612,1.1327317567655357,1.615444362997745,1.279934968576432,3.4845776511750097
02-01,0.6698776506927012,-0.3224762977369513,1.0330573219119616,1.6686110535494802,1.2741093849383485,3.63145616328891
02-02,0.5946583831165869,-0.3838964401126081,0.9129344022099026,1.6910950584574567,1.298789670708751,3.570895872564704
02-03,0.5350148731162307,-0.4455287037003864,0.9073751188714799,1.7093854973020384,1.296364862426635,3.4841609141479672
02-04,0.5314198479643587,-0.5118761188033156,0.877803714320936,1.7201682648324408,1.3285568965103356,3.5597021484883813
02-05,0.5317581561458201,-0.5917083823910935,0.8453414006794829,1.7267084478011974,1.336291558384913,3.6002779312524513
