east,north,up
0.050208780245003415,-0.13320208129431188,2.172439670537981
0.01217773855964251,-0.15674664544388778,1.6051897792181828
-0.43345328321773496,-0.769497650270824,0.6922319737491617
-0.21872677997381634,-0.31885194492931473,-2.8703881477053503
-0.18626684683994535,-0.1454814838376322,-4.697168412697454
0.10498738736919312,-0.44290403349863977,-5.328716742205689
0.07367968609446154,-0.2898650777833023,-3.8460089426816637
0.2059504238367894,-0.007290464002738828,-0.10101067959602845
0.4916596875315656,0.8482842106828922,3.0823058190108346
0.038333882640019565,0.7440530197706633,2.870301243168291
-0.09628038754966727,0.45083424332568756,2.515340557843831
-0.07842294523038841,0.05022161616935944,2.5159124533105723
