east,north,up
-0.5618742128294967,-0.6499377514531963,1.1475167156222237
0.12177633236656484,-0.3624771123854808,0.3608764415654238
0.2311091496432351,0.025439490161995613,-0.9894456067282267
0.016471929742256045,0.7880955433836884,-2.439364779495645
-0.3506398776050181,1.3224069605908855,-4.807012150241559
-0.22208043180681544,0.912774043557457,-4.333571955526159
0.30211405387643137,0.06771628284524411,-1.7296020468928324
0.6726789416556745,-0.23687722530251631,2.106053655410499
0.5286193504283828,-0.4356307256974448,3.979974224063811
0.2829580983470267,0.012531440758432292,2.1283022562548415
-0.4222274361935479,-0.6545378852158424,2.214027038326142
-0.48037945982057717,-0.5714952405404183,1.672907633023953
