east,north,up
0.683284777521457,-0.24945599639183494,1.9250476706540642
1.168105265617978,-0.2274157552286248,-0.4430557359067798
0.047678072038758464,-0.5988480302788526,-1.5125873584212093
-0.7244557068320918,0.6075491824684477,-3.3150854399403675
-1.081088856766686,1.25153466829011,-4.042952148460723
-1.4511323125097422,0.8146585590668817,-4.165468216022148
-0.9465851467293785,0.3789248651550182,-1.1065018472372463
-0.04898558999074833,-0.3490688562414621,0.7918939775353069
0.5464781821872343,-0.7906504650659857,2.1754974052034814
0.5315839786126559,-0.31880028432228547,2.5486284575135314
0.4822055052172539,-0.30482330708937727,3.0883634426423634
0.5021385313303671,-0.0938038190067401,2.962870359928627
