month_day,east,north,up
01-01,0.2727875207107914,0.06775444129526165,1.9476755694017638
01-02,-0.38146640578844354,0.22359216892284492,2.3172241118059262
01-03,0.13856425970520703,0.41747773208029076,0.9835232231328435
01-04,-0.47201867515511886,0.09173925538600974,1.5495254538363183
01-05,-0.49616411001545235,0.0759382786917358,1.4401526845397923
01-06,0.03619045512420592,0.17488730199746094,1.7010924152432687
01-07,0.1055450202638793,-0.13653867469682235,1.952032145946742
01-08,0.9515870854035466,-0.20302715139108746,2.3747843766502186
01-09,0.6741291505432114,0.4847968719146362,2.790786607353692
01-10,0.4835462156828818,0.2630583952203553,1.7217888380571647
01-11,0.5734632808225488,-0.24468008147390768,2.5382910687606426
01-12,0.42275534596222286,-0.10779355816819064,1.1172932994641167
01-13,0.35848491110188646,-0.42009453486246157,1.0802955301675896
01-14,0.6955269762415454,-0.10552051155673622,1.841172760871067
01-15,0.6603815413812237,0.06649101174898059,2.0808624915745404
01-16,0.6695486065208845,-0.2598099649452875,3.4546147222780146
01-17,0.4270906716605539,-0.3388609416395607,2.1319919529814895
01-18,0.8542577368002215,-0.6675994183338404,2.3641191836849647
01-19,0.6355498019398859,0.2845996049718878,1.5244339143884402
01-20,0.8346543670795592,-0.49101387172239674,1.0211861450919115
01-21,1.4125089322192235,-0.037002348416663416,2.6760008757953893
01-22,0.9972384973588905,-0.48399082511094094,1.4703156064988647
01-23,0.6729680624985626,-0.563354301805219,1.3250053372023385
01-24,0.9328851276382263,-0.4828427784994949,2.4874450679058118
01-25,1.2285521927778917,-0.11895625519376307,2.637572298609288
01-26,1.2274692579175634,-0.5740697318880408,1.8421370293127617
01-27,0.8195738230572289,-0.6825582085823119,2.5604517600162384
01-28,0.7613033881969014,-0.5410466852765912,1.58920399071971
01-29,0.6065954533365613,-0.16766016197086384,2.043581221423187
01-30,1.48851251847623,-0.5505861386651414,1.8097709521266614
01-31,0.9544920836159038,-0.5131371153594171,1.9930231828301355
02-01,0.6695966487555657,-0.7946880920536951,0.415650413533612
02-02,1.4275762138952333,-0.8616765687479656,0.639215144237085
02-03,1.1818057790349066,-0.630415045442241,1.5590923749405599
02-04,1.7120978441745658,-0.387841022136518,1.6806571056440363
02-05,1.224202409314239,-0.47882949883078973,0.10797183634750951
02-06,1.215056974453901,-0.41738047552507185,0.04228656705098277
02-07,1.0693490395935732,-0.31824395221934104,1.785788797754459
02-08,1.5352661047332417,-0.3786699289136164,0.7565410284579328
02-09,1.3869956698729062,-0.36647090560789397,1.0035432591614089
02-10,0.8729127350125777,-0.5707718823021628,0.6386704898648834
02-11,1.3514548001522422,-0.5886978589964424,0.8789227205683573
02-12,1.0268718652919104,-0.5152488356907147,0.3413624512718325
02-13,1.138913930431577,-0.33404981238499565,1.7584896819753055
02-14,1.0256434955712466,-0.45891328907927065,0.565241912678782
02-15,1.244748060710913,-0.26658926577353936,-0.45881835661774273
02-16,0.8933526258505851,-0.13882774246781515,1.9988713740857302
02-17,0.640457190990248,-0.8353787191620932,0.6487486047892062
02-18,0.9306242561299153,-0.5893046958563648,0.5124383354926809
02-19,0.17804132126958427,-0.7985431725506456,2.1195655661961545
02-20,0.18127088640924893,-0.7674066492449116,0.72263029689963
02-21,0.4432504515489177,-0.07308262593919232,1.324007527603104
02-22,0.3984175166885855,-0.5336336026334685,1.30713475830658
02-23,0.6702720818282518,-0.14337207932773982,2.059636989010054
02-24,0.7482516469679192,-0.3517980560220223,0.7514517197135282
02-25,1.0806687121075864,-0.09609903271629,1.6491414504170046
02-26,1.37377327724726,0.07691249058942487,1.042831181120477
02-27,1.1709403423869262,-0.18038848610484812,-1.2337915881760477
02-28,1.0529824075265821,-0.29768946279910985,0.19358564252742871
03-01,0.9081443639511781,-0.3065031836669635,0.4563696809067692
03-02,1.220873929090841,-0.5538666603612354,-1.308128088389754
