east,north,up
-0.43182032040115303,-0.4278876241364306,2.212171146555267
-0.2078395017448748,-0.6338569486280515,0.32119790605320897
-0.02416198048876204,-0.5873316810252656,-0.851009348084924
0.2785162579727656,0.3005630397009952,-4.173465684845379
0.10648503784459663,0.8848884953354023,-4.427060789481296
0.6732308069637433,0.5100236283891639,-5.798638904869904
0.6649430276957864,0.20780908402356885,-3.224635514882166
0.24969394280641763,-0.3658195213173485,0.9555369465861634
0.3355786205496522,-0.0365960010209504,2.4057201179097323
-0.006832348682456127,0.21781268041990945,2.6795203896178994
-0.6407212749038138,0.14454680988944107,3.8022224534407623
-0.6767713031857818,-0.07154104026126852,3.121777275620432
