east,north,up
0.18809533388815236,-0.2892010607248541,1.567739042034049
0.16082859188998916,-0.9760251592195895,0.9574932122073422
0.20508712573731236,-1.184192557008096,-0.7476507353355996
-0.04472261962135087,-0.18462043355452612,-2.1320008269802284
-0.0006033327219491845,0.6564749873900829,-2.0624136426391946
0.20575663518103626,0.5867759638902477,-4.339803160807121
-0.04502464098573545,0.22629894848564128,-1.7238563083027876
-0.10938164796843265,0.29041403665338317,0.884444243952889
-0.2640656480257747,0.1878174859652745,2.271011000481565
-0.17126732886830878,0.5244793943650808,2.0973619841057536
-0.2106752821122761,0.06041943896560375,1.6859586666546729
0.08950354716829832,0.0438429631140172,1.4421180083268128
