month_day,east,north,up,east_sd,north_sd,up_sd
01-01,-0.5748875543310351,0.8634872450127646,2.0359720315884733,1.3770497658056118,2.285891261549496,4.524870424881038
01-02,-0.5067409333559518,1.3023911909406247,1.789929904064734,1.3390216141810893,1.131381727777401,4.267205041565576
01-03,-0.5784905541845392,0.8942584586597905,2.0835468834568247,1.4232377280548754,2.340931597170861,4.508608392711587
01-04,-0.6005799901807195,0.8951246591764624,2.092348290873813,1.4842009011667476,2.416991838984041,4.446400710662397
01-05,-0.5944064632139365,0.897609378211653,2.1070534019945044,1.5252786842667505,2.521342543890905,4.469347672227554
01-06,-0.6128218251360421,0.9201570602098064,2.2089140686707514,1.544708425231004,2.613121407275237,4.404984385743238
01-07,-0.6350594092803706,0.9235528903561079,2.2650191797914427,1.5379301413182302,2.6926700994111226,4.400292597295955
01-08,-0.6675673637950689,0.9096339056875947,2.251887253875097,1.6057366235428676,2.7759157733518482,4.356448470124973
01-09,-0.6752197627542116,0.9117445506487112,2.2208405131439366,1.6537277451920755,2.8798678091986964,4.2393443137636195
01-10,-0.6774943839355763,0.890488528943161,2.294108587227591,1.6935428256389937,2.96804027412287,4.112708425720265
01-11,-0.6566356717836077,0.8771250998302036,2.333924809459394,1.7402929797825195,2.997674966686157,3.9547417906895403
01-12,-0.6521547374094177,0.8757987077542828,2.516270661320826,1.7983613879403413,3.030327019750988,3.835730137851914
01-13,-0.628547877109301,0.8685834267894732,2.6713720687378135,1.8324211042831404,3.104943866611687,3.7380870543100424
01-14,-0.5922595353277034,0.8535903680468861,2.668740142821468,1.8640085772773163,3.1801184895834753,3.5995139834507257
01-15,-0.5527748972498088,0.8314973093042989,2.6084785872754925,1.9069997469642819,3.2731884436039067,3.517601962417087
01-16,-0.5436235925052477,0.8349894357468965,2.7214022169147025,1.942572437370656,3.330593149650915,3.4847727739567134
01-17,-0.5420722877606869,0.823411191819124,2.85940362433169,1.9837922884739334,3.3605819710829863,3.3777019383925992
01-18,-0.5092987607939032,0.8008477627061664,2.9553716984153446,1.9948894176958742,3.3917755305860786,3.4111678468933357
01-19,-0.49080301160489737,0.7798880372969124,3.0331953280545543,1.999248778185283,3.3936588991629355,3.644855869813594
01-20,-0.47876652167515155,0.75910979336914,3.097322661397468,2.0175375365719557,3.3960209814846607,3.814930651412552
01-21,-0.4601596613750351,0.7310834012932194,3.1012907354811223,2.0165248075346955,3.4156593356406715,4.003462857917942
01-22,-0.4057268751489931,0.6862162684765583,3.139603254009222,2.0135713325011038,3.4492873891769147,4.221000579856994
01-23,-0.32189408892295057,0.6382232097339706,3.163593550315098,2.0157208416166137,3.486078405568672,4.513550476171924
01-24,-0.29326500640061215,0.5608042250654575,3.109198661435789,2.04267352311407,3.5410740498695774,4.726490316523811
01-25,-0.2786988868412371,0.4901482033599074,2.987000068852777,2.0738598469039164,3.5692818391521257,4.789198510526568
01-26,-0.27504387839297234,0.43009218165435686,2.971994068862357,2.1164904325071245,3.6212572743477898,4.808939520135526
01-27,-0.2598184995743378,0.35755467846732514,2.9688510318349,2.1595691433974444,3.6871155417007793,4.880880994328319
01-28,-0.26956719482977715,0.2964505086136268,2.9156116985111473,2.205363068515419,3.7299373760061982,5.085200669195699
01-29,-0.30526033452966056,0.22649078320437274,2.966335328150357,2.2234001322769656,3.770853952035672,5.142109984818652
01-30,-0.3375719927480631,0.14962365038771142,3.0188330318636414,2.236958309305581,3.8232182811894813,5.229533720735307
01-31,-0.36668735467016883,0.09321207312660565,3.0354862911324805,2.237188876319798,3.8494804867633823,5.228006578733726
