east,north,up
-0.580161580541176,-0.2776018462173877,-3.6787347429543176
-0.13046733487313822,-0.03197348701371786,-3.8467779592732705
0.2931569470633782,-0.9149711472591463,-6.755959113120865
0.4116551986736902,-0.3260043604793575,-10.60835851473999
0.41274638782513734,0.044131061369597484,-12.217859085012769
0.5894067375966371,-0.1156066276920662,-9.931977415691215
0.4338703553963954,0.0964700810443061,2.6742112456706635
0.12450428994419721,0.13911584654680503,7.489854732116335
-0.01434903374219828,0.3528660964062658,8.948513837428129
-0.11038905123024235,0.716598239265182,8.156098841573707
-0.8629066819550163,0.20368184804386424,8.043932324827752
-0.5568373441977551,0.006996176453308589,8.536834190042933
