east,north,up
-0.34761053152489707,-0.5274283737193031,2.267561210260246
-1.6235614560022384,-0.8484552223106077,2.880625036704896
-1.20456206493127,-1.169705125374651,2.5989222904491425
-0.1857210651958622,-0.32144873289621617,-1.4835249702618085
0.8172232395296827,0.2560725808123507,-5.2062072323264506
0.903092338324096,0.2710747751389174,-6.096681425858908
0.6615729613983947,0.20273359204329763,-3.665580918338193
0.3316144107555767,0.1277097110823858,0.6734454515964498
0.13362937438264738,0.4750627208035934,2.76139208961523
0.22634097103407824,0.8021423346617776,2.5950158015063756
-0.04829554180882795,0.4618102050399239,1.6808356394145154
0.25370744854084276,0.35572237041842225,1.8865152093555064
