month_day,east,north,up
01-01,1.906815965738273,3.1915232102885875,0.4886265863563161
01-02,0.09901314960521859,0.6767929603892753,-0.1274306130526533
01-03,0.4198389049007391,0.30983413906137763,0.9289121875383773
01-04,0.10686419084074876,0.9036345617978847,3.2206025977517236
01-05,-0.13082480893353324,-0.09899358689415294,4.026864436536498
01-06,-0.23822809442209195,-0.14347887844335055,1.516126275321272
01-07,0.6220829058036291,0.48360725857887943,0.5725309712489045
01-08,0.19767962031506517,0.44226482417252555,1.049935667176534
01-09,0.8898477633979341,0.87163667548048,0.07034036310416576
01-10,0.3065873350522281,0.7247228125027009,0.6931736304603692
01-11,0.5166126209922339,0.7252375209534989,1.334578326388002
01-12,-0.41864780735346585,-0.7352477705956915,2.728840165172776
01-13,0.11466319287225499,-0.48444734785917376,3.5255305753861235
01-14,-0.3888829497591603,-0.4865040679798166,1.9639352713137517
01-15,-0.057714806676299545,-0.3637036452432848,1.53605425295567
01-16,-0.47683237787914834,0.11909677749322814,0.9277446631690164
01-17,-0.5142356633677098,-0.32481708548455196,2.846006501953791
01-18,0.20993247971515774,-0.3465880913194691,0.9549826264528524
01-19,-0.03718509148769605,-0.06221624001150466,2.1288158938090556
01-20,0.2204116230237442,-0.9331301029892936,1.9942205897366867
01-21,1.0540083375351799,-1.1673296802527813,1.4209109999500313
01-22,1.4303193377609043,-0.18610068608768415,0.6827442673062336
01-23,1.2307731951294787,-0.11487169192259573,-0.27827960819470626
01-24,2.0205127667837774,0.7130715879567617,0.2724108020186386
01-25,1.2202523384380706,-0.45627084644957805,1.5809583550891284
01-26,0.7804204815209387,-0.32347042371305534,0.8902201938739022
01-27,1.135874338889516,1.311758570452026,-0.9600893959127507
01-28,1.1523281962580987,1.3172732789028194,-0.3482561285565485
01-29,0.6019249107695381,0.4332165587822,0.35843428165679675
01-30,0.5965216252809691,-0.24898301848128718,0.015981834727286173
01-31,0.20840405407812007,-0.541039738601914,0.4505293877977746
02-01,0.04314362573242038,-0.6059536015796831,0.23593408372540633
02-02,0.8353117688152837,-0.8358674645574524,-0.48451836320410485
02-03,0.4920513404695766,-0.46335275610666876,-1.6842565244193302
02-04,1.2362194835524463,0.27801909520127716,-2.2444232570631284
02-05,0.9185304837781741,0.4442480893663766,-3.593161418278353
02-06,0.8678414840038978,-0.28766577361139817,-1.3631852937792936
02-07,1.4838667699438954,-0.5207224937320234,-0.9472091692802344
02-08,1.2486063415981985,-0.3087792138526392,-2.0732330447811753
02-09,-0.02736837246179797,-0.1756930768304252,-1.5715426345678283
02-10,0.05694262776392277,-1.1337497969510528,0.022576347074089904
02-11,0.09668219941822136,-0.38323508850025484,-2.6957332427125666
02-12,-0.16829251464176917,-0.4635775229066001,-1.5363285467849341
02-13,0.07744705701252437,-0.2402056715986589,-1.0630667080001588
02-14,0.6720437715239537,-0.09783382029071877,-0.5116620120725263
02-15,1.1946404860353965,-0.5954619689827731,-1.909543030430609
02-16,0.5896657719754087,-0.6096615462462539,-1.3809954773601205
