month_day,east,north,up
01-01,0.2868815440550698,-0.7509419031297714,-4.161091273311389
01-02,0.5832486918041218,0.36189590263757165,-3.774365138045523
01-03,0.6273155552670361,0.07237600086841585,0.12877903329321905
01-04,0.40507596199421664,-0.11143325673267272,3.42036788392265
01-05,0.22400303538806185,0.2332574856662387,1.0776234012187476
01-06,0.2347634421152444,0.3411148947318208,2.0258789185148456
01-07,0.1106905155090876,0.3286389704640649,2.0763011024776103
01-08,0.3107842555695977,-0.5628369538036896,2.1428899531070416
01-09,0.2652113289634467,0.38402045526189027,0.8963121370698078
01-10,-0.1425282643093759,0.07437786432747,2.269734321032572
01-11,-0.2634345242488641,-0.20309805994028451,-0.263010161671329
01-12,-0.21800745085501747,0.2267593491252943,-0.3419213110418964
01-13,-0.1990803774611686,-0.2250499084757933,1.2990008729208684
01-14,-0.3201533040673242,-0.385025832743546,2.9004230568836333
01-15,-0.19789289734014615,0.07983157632203208,2.823511907513065
01-16,-0.27713249061296685,0.18285565205427753,4.90793409147583
01-17,0.024961249447547445,-0.4192869388801424,4.046689608771928
01-18,0.5027216561747242,-0.07892952981456273,4.030445126068025
01-19,0.2519820629019062,0.4059278792510164,2.813200643364125
01-20,0.4634091362957537,-0.3747147116834055,1.1886228273268897
01-21,0.38316954302292944,0.786309364048841,3.4578783446229884
01-22,0.3079299497501098,-0.28316656021891257,1.700633861919087
01-23,0.18135702314395763,-0.3734758178200012,2.603389379215185
01-24,-0.034882570128865455,-0.591285075421088,2.9169782298446165
01-25,0.04321116993164694,-0.635760999688841,1.8892337471407135
01-26,0.6116382433254932,-0.8419035906232625,2.4709892644368128
01-27,0.01573198338600401,-1.79521284822435,-0.8587552182670887
01-28,-0.2095076098868132,-1.3026887724921064,0.9565002990290085
01-29,0.2970861301736981,-1.7006646967598582,-0.6152441836748928
01-30,1.0048465369008768,-0.8024739543609467,1.954011333621206
01-31,0.6892736102947253,-0.7876165452953675,0.8362668509173043
02-01,0.43420068368856973,-1.2027591362297885,1.3230223682134026
02-02,0.8186277570824178,-1.1460683938308758,2.214111218842834
02-03,0.44622149714292925,-0.8430443180986306,3.2497000694722664
02-04,0.4196485705367789,-0.7768535756997177,3.0847889201016963
02-05,0.1330756439306248,-0.740662833300806,0.40604443739779494
02-06,-0.11599728267553082,-0.9469720909018919,1.939466621360561
02-07,0.16476312405164628,-1.0252813485029801,0.8942221386566588
02-08,0.25035686411216,-0.4159239394374012,0.17164432261942375
02-09,0.10111727083933864,-0.45589986370515523,-0.5476001600844773
02-10,-0.09612232243348091,0.375457545360425,2.3106553572116213
02-11,0.9258047509603662,0.02031495442600358,-0.21325579215894752
02-12,1.0153984910208795,-1.0253276365084176,-2.37100027486285
02-13,0.9523255644147225,-0.22997022744283668,-0.0317447575667528
02-14,0.5710859711419042,-1.3337794850439242,-1.173989240270653
02-15,0.3781797112024132,-0.9560887426450132,0.11926627702544519
02-16,0.14194011792959382,-0.6390646669127679,2.270855127654877
02-17,0.3170338579901057,-1.296040591180521,-0.21338935504902423
02-18,0.8181275980506214,-1.1268498487816083,-0.4291338377529265
02-19,0.3058880047777984,-1.539325773049362,1.359121679543172
02-20,0.1713150781716426,-0.7853016973171174,1.3147105301726054
02-21,-0.3367578484345093,-1.8716109549182027,1.269299380802037
02-22,-0.6408307750406651,-1.1534202125192912,1.3937215647648011
02-23,-0.6167370349801512,-1.1985628034537124,-0.08485625127243394
02-24,-0.33980996158630355,-1.887872061054801,1.6342325993569986
02-25,0.058283778474208216,-1.418514651989221,1.0049881166530972
02-26,-0.4751224814652804,-1.3169905762569745,0.912243633949196
02-27,-0.2735287414047649,-1.71546650052473,2.1703324845786263
02-28,-0.7202683346775847,-1.1654424247924833,1.7854213352080563
03-01,-0.5804211257080115,-2.2705214349272684,0.2719842471584082
03-02,-0.18866071898083572,-1.244830692528355,1.173906431121173
03-03,0.30276635441301414,-1.883973283462776,0.290995281750605
03-04,0.08786009447352543,-1.5127825410638636,1.3235841323800372
03-05,0.020120501200705448,-1.3350917986649502,1.0843396496761362
03-06,-0.32528575873878274,-0.9444010562660375,5.672095166972235
03-07,-0.15802535201160528,-1.3385436472004584,0.38485068426833413
03-08,0.2522350547155765,-1.0791862381348787,2.1664395348977648
03-09,-0.04683787189057983,-1.6459954957359668,0.7410283855271973
03-10,0.14842253483660164,-1.360804753337055,0.7004505694899615
03-11,0.01918294156378179,-0.5692806776048099,0.23403942011939374
03-12,0.010943348290957777,-1.3597566018725635,-0.6962050625845091
03-13,0.328203755018144,-0.9292325261403175,-0.14094954528841086
03-14,0.2862974950786558,-0.9007084504080719,1.073472638674354
03-15,0.03805790180583098,-1.4210177080091615,-0.16160517736288016
03-16,0.38665164186634665,-2.236993632276913,-3.634182993400115
03-17,0.4240787152601893,-1.588136223211335,0.21140585722931546
03-18,0.1760057886540388,-1.9631121474790885,-1.197671958807919
03-19,0.02526619538121677,-1.0445880717468423,-2.5979164415118223
03-20,0.3933599354417307,-2.008897329347931,-3.9123275908823913
03-21,0.23512034216890906,-0.8482065869490175,-3.1015720735862913
03-22,-0.20745258443724582,-0.9478491778834383,-2.5899832229568593
03-23,-0.12302551104339916,-0.5641584354845272,-4.8627277056607605
03-24,0.5487348956837798,-0.8331343597522786,-3.569305521697995
03-25,0.6598286357442913,-0.7016102840200343,-1.8277166710685642
03-26,0.2899223758048051,-0.5557528749544552,-3.0596278204391325
03-27,1.2991827825319842,-0.9840621325555418,-1.9337056364763672
03-28,0.319776522592494,-0.925204723489964,-2.1494501191802686
03-29,0.9690369293196776,-0.5356806477577166,-1.401361268550838
03-30,0.4867973360468529,-0.2961565720254709,-0.5549390845880728
