month_day,east,north,up
01-01,-0.2113280847717216,-0.123041793228606,1.7132457049922172
01-02,0.0012255308723026946,0.22537980235332247,1.5899149539381612
01-03,-0.5594407231889882,-0.11204766761871426,-0.1627534633962167
01-04,-0.7486787681770044,-0.425974759849891,0.06681647385508149
01-05,-0.9020418131650205,-0.2652768520810629,1.2516364111063796
01-06,-0.8730298581530302,-0.39520394431223915,-0.266918651642322
01-07,-0.9643929031410539,-0.31763103654340674,1.0167762856089768
01-08,-0.5616793920654141,-0.15691973808407972,0.023222498010556987
01-09,-0.5427091037200971,-0.19623433031525714,0.9447341019285224
01-10,-0.6888116574815821,-0.30439798920803435,-0.19894451979354022
01-11,-0.610924702469596,-0.3786375814392102,1.0186879174577579
01-12,-0.7071627474576103,-0.18268967367038114,1.0657578547090563
01-13,-0.652900792445618,-0.4584917659015595,0.9657027919603544
01-14,-0.6011388374336339,-0.4354813581327316,2.0138977292116533
01-15,-1.0857518824216492,-0.4140959503639054,-0.40896983353704897
01-16,-0.8045524274096648,-0.2632105425950734,1.4353501037142502
01-17,-0.5245404723976724,-0.2515126348262529,0.675170040965548
01-18,-0.12684101738569198,-0.4415647270574262,0.26092747821684653
01-19,-0.150266562373713,-0.1083668192885977,1.0069974154681454
01-20,-0.11612960736171646,-0.11954391151977195,1.512442352719443
01-21,-0.09480515234972747,0.1679039962490551,0.384387289970742
01-22,-0.018418197337737974,-0.46721059598212283,0.18945722722203984
01-23,-0.06365624232575257,-0.6348876882132948,0.11477716447333852
01-24,0.20035571268623803,-0.6583147804444702,0.345597101724637
01-25,0.22355516769822256,0.01669562732435692,2.5568545389759354
01-26,0.059692122710207796,-0.013856464906820798,4.134111976227234
01-27,-0.38279592227780745,-0.31590855713799,3.8879944134785323
01-28,-0.0901589672658274,0.09241435063084,1.582501850729831
01-29,-0.37527201225383433,-0.23726274160034005,1.9273217879811293
01-30,0.3418649427581435,-0.5877523338315098,0.8406417252324279
01-31,-0.01724153094411829,-0.22544052962178207,0.595316478649395
02-01,-0.4791339876968363,-0.6545551218529563,-0.6374738782169542
02-02,0.11738532025632704,-0.21414030231942613,-0.5860877644950676
02-03,-0.06880125414345184,-0.2845490121976565,0.08065129040329012
02-04,-0.30481135795499176,0.6059246308652867,0.10868446294870579
02-05,-0.45440969706065626,0.5127512151047012,1.0664235178470634
02-06,-0.10265509498984784,0.19269544640293917,0.6057508080395385
