east,north,up
-0.40671051177175255,-0.4355241676663858,1.7612016637478904
-0.3224296333941641,-0.44256045953101947,1.561878245118469
-0.34146771271405746,-0.7111009572558363,0.5103330029152818
-0.26964150616782606,-0.6049773267263717,-3.115374588164045
-0.0852218436495939,-0.24445861440701797,-5.025328892405719
0.48625099579923603,0.010234095957301508,-6.7098830988956815
0.7440452428726977,0.5961246557839872,-3.24767836110412
0.6926644112663274,0.7046232540293267,0.8904722538379669
0.4339043778160014,0.882969327908632,3.284591173703726
0.04354671873110502,0.6421190275202624,3.274920642678083
-0.44131524142905937,0.05469287180442626,3.16299175388118
-0.47107843772481045,-0.3831008101174818,3.304221281540404
