east,north,up
0.6331380421334352,-0.4052596284737417,-0.24317008996617598
2.744339065996834,0.24012686768082003,-1.2667294405534186
2.1287570846149513,0.1452614057396012,-2.562845518961449
0.7415744841683659,0.8175639990154304,-4.2187820859604725
-0.873666402905913,0.9382588042343817,-4.947558555258499
-0.9239369673995464,0.4897695951164143,-4.756608142836095
-1.0234772093125353,0.11195622829235494,-0.866553787761361
-1.0357716115357172,-0.03325718312404774,3.95755435504104
-0.4082223327014886,-0.5194319833417277,5.498740079466623
-0.8700490475027407,-1.0068155366285698,4.3187764892141045
-0.37425768839870216,-0.09492726619450327,3.0528270996656546
-0.5595543265468743,-0.49165387001341515,1.0000730106760394
