east,north,up
-0.22248593528095653,0.4795466162641168,1.0447274992333617
-0.28873258575956906,-0.2637837593430653,-1.06136989764809
-1.366978685872457,-0.8504650120161252,1.1130473211673557
-1.1965310371193467,-0.523386777002251,-1.169026691967726
-1.6275483501336137,-0.32338321190020763,-1.8631843466600293
-0.7891873835779869,-0.288362012389559,-1.0657835067286767
0.48423207760129705,0.1127817677662462,1.9690827095467613
1.2981719592810337,-0.5752791362730724,1.5329147789179507
1.576076715225125,-0.4518989577747719,1.8394885492216626
1.0377408162285593,1.0200112920761877,-0.8855652600862991
0.6393836758432478,0.783825710691795,-2.405746149814531
-0.05458606412284259,0.512547966366681,0.8409911056806022
