month_day,east,north,up,east_sd,north_sd,up_sd
01-01,0.12170376627729211,-0.2643752364631051,0.7964531711330548,0.7330211946164624,1.0695668095511022,3.553619947724961
01-02,0.2268986918041212,-0.10285409736243012,-0.3726151380455227,0.7763819389598308,1.419029920558196,3.975878273484048
01-03,0.07192666637814671,-0.17625733246491762,0.8491234777376633,0.6602823189367512,1.1449594082715053,3.698197668947364
01-04,0.06549818421643709,-0.1664554789548941,0.6736234394782056,0.6369311067689126,1.1852568670918835,3.5830653415275875
01-05,0.10244747983250535,-0.10403140322264832,0.6563234012187485,0.6656568456557955,1.2172761515159842,3.31490024006683
01-06,0.09295233100412947,-0.1206962163792914,0.638523362959291,0.634206506123364,1.165194881566985,3.315274939208239
01-07,0.07094607106464224,-0.07696102953593446,0.887345546922056,0.6621728982316841,1.084443687307866,3.184752127759226
01-08,0.08146203334737723,-0.018225842692577432,0.9712899531070431,0.663251026047932,1.1529072624506898,3.167046078244127
01-09,0.06633355118566782,0.04047601081744597,1.5843788037364748,0.7216564293112228,1.2917804353921432,2.689950044952487
01-10,0.03897173569062503,0.0011000865496918106,1.9607009876992398,0.7440466722772444,1.337411750232605,2.479459083119698
01-11,0.03066547575113754,-0.008986948829173502,2.220812060550893,0.7979634686697029,1.330568394507521,2.4420663507279516
01-12,0.020459215811650184,0.02550379356973916,2.180334244513659,0.890019051482743,1.2988133481363695,2.7071626981406713
01-13,0.03641962253882961,-0.015027686253570463,2.1877342062542016,0.9679972432829564,1.27294029127448,3.0708788726506473
01-14,0.04631336259934201,0.014651945034230915,2.283200834661411,1.0320921856489835,1.2236605461976322,3.122143249983187
01-15,0.05946265821541016,-0.0261350903446342,2.2581563519575094,1.0661425652667469,1.238912529184758,2.959258882515706
01-16,0.05083417605370081,-0.013511014612388314,2.288856313698052,1.1158335547780582,1.176896030508765,2.857707576808508
01-17,0.030827916114213278,-0.07853138332458687,2.4235673865497063,1.1458696409642615,1.1546515669646644,2.753670969520137
01-18,0.043210545063614804,-0.12587397425900762,2.398200681623582,1.1836115292679732,1.088184611632512,2.5794564258137553
01-19,0.10154872956857197,-0.1684610096378729,2.5804673100307913,1.2515424982099008,1.0497341055777563,2.560305650957164
01-20,0.11713135851797345,-0.3032591561278491,2.5460117162157787,1.242518619444203,1.0033452653690282,2.6997757861938276
01-21,0.11643620968959704,-0.37510174706226995,2.523178344622988,1.2383737262619814,1.0363872795895808,2.594123107319193
01-22,0.1575855053056653,-0.4628110046633575,2.288800528585753,1.17915717989027,1.0125427995908842,2.7639600575226035
01-23,0.2377681342550668,-0.5216313733755561,2.2308338236596295,1.1878508524303444,0.9658700550856943,2.887097457439015
01-24,0.3021952076489129,-0.5863295198655324,1.9593893409557275,1.1806073688296623,0.9334902499031713,3.0233696795446328
01-25,0.3294778365983145,-0.6385609996888421,1.7778115249184925,1.1405382601278924,0.8736860557746803,2.9728198878793215
01-26,0.350538243325494,-0.709703590623263,1.6567225977701465,1.1542763659791064,0.8769463865138587,2.8098126709034545
01-27,0.3634875389415623,-0.7929684037799061,1.685822559510689,1.1100248533896968,0.8287510750846485,2.7186150357698047
01-28,0.36057016789096386,-0.8197776613809937,1.812233632362343,1.0950413215588555,0.7655493949801859,2.6513846761245428
01-29,0.34389724128481025,-0.92157580787097,1.6087780385473298,1.0910955015460593,0.6882863084943261,2.5964408434985398
01-30,0.31563542578976755,-0.9658295099165021,1.6247002225100948,1.0561929541645936,0.6051030255635885,2.6729011625500645
01-31,0.31452916585028007,-1.009283211962034,1.510755739806193,1.0183126126014592,0.5587499273512602,2.695609647687504
02-01,0.3335451281330151,-0.9975924695631216,1.3277334793245137,1.0102961931410839,0.5400105322529588,2.817119213054721
02-02,0.3374055348601946,-0.9856017271642091,1.165277885509501,0.9613086376269271,0.5084076211780931,2.8313478195733213
02-03,0.2902214971429296,-0.9044443180986299,1.154588958361155,0.8782863879743226,0.49844820540482415,2.9989819453993007
02-04,0.35089301498122044,-0.7834091312552731,1.1976222534350307,0.8236350293584004,0.4894605572277141,3.0960011316433387
02-05,0.4325534217084,-0.7649183888563605,0.9757888818422403,0.8061054253180636,0.5235271258011277,3.228180779799987
02-06,0.4762360506578016,-0.6668720909018924,1.014688843582783,0.8202118238904581,0.5396765007362375,3.238926476149923
02-07,0.44731867960720345,-0.7022924596140908,0.8061554719899927,0.809354026789698,0.6086988261186883,3.453563553532664
02-08,0.42657908633438263,-0.7135239394374006,0.7583554337305349,0.7494812951679893,0.6210377183849599,3.5233739589347683
02-09,0.4070950486171175,-0.6759443081495992,0.8215442843599666,0.7108750689351806,0.6719626884882691,3.8032907117040895
02-10,0.3736554553442967,-0.6859424546395756,0.6597109127671764,0.6180423220689751,0.8013280018616868,4.323294332173631
02-11,0.3984491954048095,-0.7048628233517741,0.4144553189521632,0.5373844322688981,0.9103255766983455,4.640832615878977
02-12,0.3908651576875442,-0.7556943031750837,0.29941083624826165,0.4831958422558701,0.9942352259185907,4.572838351804299
02-13,0.3934144533036121,-0.7586702274428379,0.3599885757665826,0.4138675492270516,0.9731653213666851,4.635922589932278
02-14,0.3786970822530135,-0.8203128183772584,0.3153107597293478,0.4542847982548161,1.0635215285054258,4.91471162407543
02-15,0.32499082231352605,-0.8288554093116791,0.3486107214698902,0.47578148984226326,1.1117963969067368,5.0337450804171775
02-16,0.26718456237403865,-0.8810313335794334,0.33151068321043303,0.5458818549188171,1.1359180141156444,5.18236051494348
02-17,0.2377894135456625,-0.9764961467360763,0.47696620050653166,0.5899813403737254,1.126645636225783,5.227219388222982
02-18,0.24808315360617514,-1.096094293226053,0.3899217178026298,0.6307304921299207,1.0988261210613426,4.959276816192645
02-19,0.15468800477779865,-1.1852479952715846,0.4649550128765061,0.6047226109933449,1.1026063561308084,4.7258925512863135
02-20,0.06875952261608904,-1.2312572528726722,0.7677105301726043,0.5618391307536528,1.0455194001123822,4.66425364070278
02-21,-0.04274673732339809,-1.2936220660293152,0.888854936357592,0.5571351146744644,1.0423869224682996,4.457372038894045
02-22,-0.14448633059621876,-1.3227535458526252,1.0051104536536901,0.5981036415259222,1.1016133697298358,4.307204610030294
02-23,-0.1629481460912615,-1.3608628034537127,1.0767215265053436,0.6708759152506498,1.1089409728571022,4.367674141899449
02-24,-0.17227662825297077,-1.439594283277022,0.9727103771347755,0.7443339482330928,1.117639908282788,4.266031013921401
02-25,-0.18014955485912468,-1.453014651989221,0.9959992277642072,0.773280073101301,1.1431821366398587,4.033714835337987
02-26,-0.2290113703541676,-1.4642016873680863,1.1374991895047495,0.7845835042064444,1.1121989374533061,4.099312446578918
02-27,-0.26078429696032124,-1.4273776116358405,1.3541547068008484,0.7724401767191601,1.1149677235450197,3.9701179802194693
02-28,-0.2898016680109195,-1.432897980348039,1.3482435574302798,0.7357935556825325,1.1109610970798114,3.9314679159588612
03-01,-0.21995445904134694,-1.4351436571494889,1.2817953582695216,0.5771055595009859,0.9864410052521397,3.3184624522596597
03-02,-0.18208294120305635,-1.447275136972799,1.3241175422322866,0.5536607739594883,0.9322647808331584,3.192354159446652
03-03,-0.14215586780921022,-1.4244843945738863,1.4222397261950512,0.5250490754498269,0.8958458307088857,3.153879736005893
03-04,-0.14357323885980847,-1.3549603188416406,1.3822063546022607,0.5283610253343313,0.8376255837646674,3.2237469386259194
03-05,-0.11060172102151801,-1.3588029097760614,1.2496840941205811,0.5441253130730348,0.770165305684649,3.1167381808379204
03-06,-0.060552425405449306,-1.3163343895993715,1.1383507225277902,0.5844191191002049,0.6856622333513014,3.057705496680843
03-07,-0.0637253520116029,-1.2810547583115701,1.066628462046111,0.6001513912492056,0.5767080987156423,3.031488628904538
03-08,0.012990610271131908,-1.3197417936904354,0.9412284237866535,0.6122991805698137,0.49123572979327584,3.0494504604687407
03-09,0.07746212810942245,-1.3175066068470784,0.6808172744160853,0.6076483942724826,0.5017779992160427,2.985584380563637
03-10,0.11831142372549075,-1.340393642225944,0.6166505694899614,0.5451258267442712,0.4401381348790217,3.001262822007622
03-11,0.10986071934155907,-1.3456695664936982,0.5174060867860599,0.5138916257593776,0.41019748912730264,3.0930264746839042
03-12,0.10568779273540514,-1.3144566018725632,0.25597271519326925,0.47114640053958046,0.42424957062492197,3.067492580656075
03-13,0.1305704216848069,-1.359376970584762,-0.07713843417729922,0.45401795318841626,0.47178051984563885,3.0038597279111845
03-14,0.16793082841198634,-1.3529640059636272,-0.6620495835478675,0.4811517221613992,0.5098824155035364,3.0940026268550884
03-15,0.16463567958361025,-1.3269177080091592,-0.8603718440295474,0.47120949672353346,0.5019314055872706,3.068529915603957
03-16,0.1396183085330119,-1.2925825211658026,-1.3289829934001154,0.5060895903123607,0.6122538549956927,3.151661498661422
03-17,0.17932315970463586,-1.2383917787668899,-1.6163385872151286,0.5318256652142114,0.7167889826286833,3.0191069889045403
03-18,0.21341689976514852,-1.1944454808124219,-1.7848830699190301,0.5803361511634028,0.734504310492114,2.8744276053520106
