month_day,east,north,up,east_sd,north_sd,up_sd
01-01,0.1864462941268369,-0.017709672536009788,1.4663653932036524,1.9695244830306613,1.3866183765820457,8.198275515911412
01-02,-0.22504711943393912,-0.04927105498184506,2.048852838629104,2.111623958929212,1.6602895414850405,8.48297158360403
01-03,-0.03248925613947786,0.05880629351833073,1.6314092287556468,2.113910276322027,1.5712011715775107,8.337311577010487
01-04,-0.10527969433193783,0.12376721166462384,1.5777082914436436,2.2102313928262816,1.6517283280682122,8.404384033954639
01-05,-0.19306407191833747,0.22169176617455386,1.7120315965558823,2.310756098811266,1.7181966548836205,8.38783305045735
01-06,-0.25655754041382806,0.2826587449269074,1.7677852046984237,2.464185142810701,1.8173882162413293,8.456212561131379
01-07,-0.3101904028487118,0.3868560267095637,1.8090297219318752,2.543973007054999,1.9177143455007775,8.547348065552116
01-08,-0.35550205316238387,0.47743512667403853,1.8819893906804772,2.5937960863887124,2.04965610063503,8.656950119931258
01-09,-0.35577127923363194,0.5609839236082105,1.9926339079139281,2.6105411283671662,2.0947027569113357,8.755938855902558
01-10,-0.3256768689412432,0.58081150842117,2.004254182723137,2.5720388084340806,2.1099842821262156,8.706049534670823
01-11,-0.24503700410340032,0.6295481841432211,2.1295774878353764,2.551999287904735,2.088658604964684,8.683657084993339
01-12,-0.16655471502313313,0.7001757689561807,2.3043492777960997,2.5339587336224962,2.0553305729220184,8.74227764836747
01-13,-0.135884547154987,0.75490032346611,2.2923998556356113,2.5223345149339713,2.063844408080062,8.610823367025727
01-14,-0.02826286413532592,0.7398915446427058,2.0968989183236078,2.375947822828493,1.9867023224406992,8.366699758764373
01-15,0.05618306130857775,0.6614524627889989,1.758731314344938,2.148647357508142,1.8962294642274748,8.190951068617682
01-16,0.1421077746312694,0.6503285324504436,1.510800074002631,1.9444537500416212,1.882468365973455,7.927220067554057
01-17,0.22445066977214265,0.6425864202937065,1.459493076084567,1.7678893966531213,1.8747148964006117,7.568928702983746
01-18,0.27659356491301557,0.6299352172278782,1.4082103205907452,1.6258522994007032,1.7717565922211476,7.369004460451251
01-19,0.3389000964175253,0.6210112868893227,1.4632184741878325,1.5238810053554785,1.6333475543241167,7.395701344229747
01-20,0.41866723398264105,0.5498631141265246,1.3501599611182535,1.4236888143896576,1.5039998871344122,7.362646978156517
01-21,0.47690103821442376,0.5331816080303936,1.1698226601698858,1.3023198648011043,1.423158959666186,7.4316364821324115
01-22,0.484849993961358,0.5038031322372928,1.1303035410397007,1.189771090469499,1.3094289886011155,7.498354645678742
01-23,0.5056413739507165,0.5184428382623737,1.0634268461519398,1.1723138771219108,1.2182784646765192,7.505001235792501
01-24,0.47962669333401425,0.4770158776207879,1.0374471209611484,1.1643007830028036,1.2212153887987698,7.462894770010875
01-25,0.3695514066567058,0.44378285637314163,0.9850855775885387,1.2140032587611786,1.2027450362386207,7.550974813592198
01-26,0.21767005937333683,0.4480043805800405,1.0740997917916864,1.2564575330726773,1.289451652457279,7.529136800803871
01-27,0.05321295451421027,0.4501168138778487,0.998307945388774,1.3496376169324458,1.2383500496922215,7.447704468322326
01-28,-0.02186233216309859,0.420677732024142,1.2221160989858613,1.4909538377717442,1.1714834246251735,7.441176044649338
01-29,-0.14916792187071012,0.4255901653219501,1.4062091010677975,1.6206890261383995,1.166961782320132,7.330410809670865
01-30,-0.27954623885104934,0.47876926528642477,1.6777142243618548,1.7831395427466161,1.1407602208548253,7.245168283170983
01-31,-0.4108397073465397,0.4992150319175662,1.8787587415953053,1.9330136688241195,1.176697049032956,7.251816445117619
