east,north,up
0.005486907839673536,-0.11346307569002273,2.970564701031177
0.27191412296048323,-0.22677197985670844,1.0842198329318318
-0.08423908113349655,-0.4160132182752713,-1.9198690667713525
-0.5450531087221605,0.609044923739055,-4.373252597715674
-0.9781192886644893,1.1183107146121647,-5.925467584922572
-0.5051014711368618,0.9739601866996979,-6.196946455747432
1.3300752331712846,1.1905655095146175,-2.4711548648392134
0.5077429885010892,-1.121534340251347,1.4971842281928756
0.08427898289742597,-1.4063005996582012,3.3186202217605474
0.24332572726460627,-0.04167590443481939,3.8668328928571154
-0.2464740636131366,-0.25253860467141453,3.6097532700468715
-0.12011797296925464,-0.18574618053318923,3.4348840846359625
