month_day,east,north,up,east_sd,north_sd,up_sd
01-01,-0.5079307033323954,0.5873094741598056,1.0872517356254714,1.0278398327417233,1.6616327398608877,6.237647685803418
01-02,-0.49644166164170256,0.4589500063808625,0.1525676832862568,1.2291269510805678,0.6424457856431786,7.203578442046844
01-03,-0.6046553758221576,0.5584760888577828,1.038960565823259,0.9216133918534088,1.658528933231248,5.806219341861211
01-04,-0.6022390682049034,0.5335827243432363,1.1194814194974876,0.9033292809199541,1.6887352600988246,5.421500207872296
01-05,-0.569389427254316,0.5260893598286907,1.2305133842828273,0.8581427185898349,1.6992489546389087,5.104496493256648
01-06,-0.5504842307481737,0.4897515508696986,1.2487453490681673,0.880199305090782,1.7181217486689224,4.770168512579751
01-07,-0.5491568120198085,0.4391359641329311,1.155743980520173,0.9445047473604601,1.7738237258272884,4.5471874138336
01-08,-0.5360849488469993,0.4160314885072747,0.9723315008610682,0.9674816371860139,1.8144589787210008,4.25502912986246
01-09,-0.5333908634519678,0.3984270128816158,1.0269412434241858,1.018075691030223,1.8674470970319526,4.085828547747022
01-10,-0.5577967780569361,0.44808920392262647,1.162139874876192,1.035428064468453,1.9658355480562484,4.138575384519956
01-11,-0.5387026926619046,0.509718061630301,1.0619273952170871,1.0645622678100646,2.0854904501171125,4.406208685873163
01-12,-0.5437086072668728,0.545235808226867,1.102614915557982,1.0469804087709598,2.1968482491972012,4.530088062997559
01-13,-0.51790341076073,0.5594424437123208,1.0837579914544324,1.0947143627964129,2.271188936263999,4.746104157218911
01-14,-0.42632043647680934,0.6076046347533305,1.3282788451286611,1.118484902922091,2.3341283361876086,5.1612470461833
01-15,-0.3630152399706669,0.6353446035721185,1.5502663654695557,1.0939173274254417,2.4012699112648543,5.369766768455041
01-16,-0.2896655990200797,0.6918512390575696,1.6714983302548958,1.0881237052530652,2.5177295241425406,5.499117948276265
01-17,-0.24448262473615898,0.7192023189874681,1.834708072818013,1.1126639128329558,2.543423579103172,5.575480373681789
01-18,-0.15519965045223863,0.690653398917367,1.7521844820477976,1.1123976161004885,2.578880912661667,5.804830895494248
01-19,-0.12796112061276296,0.6809267010694886,1.5811497801664702,1.1693178732509641,2.5030122744546306,5.85332925024087
01-20,-0.11406703521773161,0.6474111143327198,1.5264039671740324,1.2107418125029312,2.449450704559798,5.623266503622851
01-21,-0.10729517204492205,0.6478510831515077,1.4704581541815938,1.2083518585626882,2.347080356043656,5.330955428206571
01-22,-0.051612197761002086,0.6670021630814068,1.471912341189156,1.2109269774488387,2.2066065060942806,5.223358378740863
01-23,0.003970776522918625,0.5974754652335258,1.34848875041894,1.2430868921900982,2.0708812917907427,5.069162396035459
01-24,0.10957597302906126,0.5469376562745364,1.1795096040931685,1.2886788204227755,1.9687730385719346,4.847068724267651
01-25,0.17701450286853712,0.4912998473155445,0.8310082355451748,1.3331138025422546,1.804856816469049,4.569186221614522
01-26,0.16423081048579083,0.46793981613433283,0.7538402003305146,1.2166528064662747,1.6387213546100792,4.037465471255667
01-27,0.15864711810304422,0.39026867384200853,0.2741499428936321,1.227891778343406,1.5143050613716724,3.726800154023457
01-28,0.16373951161562733,0.1962417662238261,-1.1658198900860985,1.3409372489705493,1.5314204929225983,1.5685944916133785
