east,north,up
0.8216138345902184,-0.8963923017913707,3.1531762376087054
1.0735654846425449,-1.0964061807506842,1.9725237805894558
-0.09493341034096577,-0.5365661770805973,-1.6312535932792194
-1.0922464129845695,0.6244205381228561,-5.017160771786523
-1.2848707770489403,1.0227808527084827,-6.483574220648794
-0.9801719848607384,0.7402825435040268,-6.550077281666678
-0.676263405323084,0.9691579683848988,-3.0745193104043973
-0.10934314409066084,0.4203936405115089,1.4980096174738835
0.4948894841281743,0.07357793032458133,3.1788489131655626
0.46378018732174303,-0.037957935117127535,4.481106077976229
0.585637019547572,-0.7173239080857178,4.268861764292273
0.6606724478491419,-0.5930959318598601,3.053413862088166
