month_day,East,North,Vertical,Horizontal,3DDisp,East_sd,North_sd,Vertical_sd,Horizontal_sd,3DDisp_sd
01-01,-0.06861657616263878,-0.3791816690088369,1.2883610737416085,1.6433230755140396,2.8036356216402876,0.8306740189969187,0.8884865344359706,3.862279538963237,0.4443045426595294,0.6192355025083593
01-02,-0.07790433915371649,-0.38158164625046354,1.3145873700157262,1.6465082050953275,2.7998486749128992,0.820938367777489,0.8998083795154034,3.8415759900319144,0.43366449564781706,0.6390029475456555
01-03,-0.09216091088750587,-0.3881417314526711,1.3711968253090603,1.6498746886957976,2.798875486223677,0.8309472121983704,0.9057761308549653,3.7798293270259005,0.4283586472654353,0.6586687674384978
01-04,-0.10386911660822334,-0.3969116205764472,1.4254520322363806,1.6549763047322623,2.7954848544699846,0.8417150567413403,0.9133139257669012,3.8032828478407494,0.43629144640761397,0.6665405812308742
01-05,-0.10928320468188206,-0.4089442547982627,1.4341281541963813,1.6570122959252649,2.794056644798308,0.8520198564891531,0.9328400171416732,3.787596082573269,0.44108229480928657,0.6715653830335198
01-06,-0.11279402478168461,-0.41489518967367284,1.4260467598165123,1.6612211256627203,2.790718221082431,0.8495825349071512,0.966058995893721,3.775639688687484,0.42596755030768935,0.6612903221461696
01-07,-0.10343948540436297,-0.412189261803985,1.412669287005271,1.6633162820562184,2.787355225263027,0.8638842871828109,0.9817270106293365,3.747991677473765,0.42276531884040786,0.6536128040494321
01-08,-0.08690193949109355,-0.40773562151599657,1.4379212259587355,1.673763039879768,2.7875639730367143,0.856712409755446,0.9934372239262599,3.7804499846769724,0.41853913812449517,0.6533282678392358
01-09,-0.06828400142096125,-0.40470093547637415,1.48360453746122,1.6850200096370511,2.786808763952663,0.8733381014660327,1.0036896356112948,3.8171926414860944,0.4369073618259041,0.6621376535470934
01-10,-0.053438285573051275,-0.404811674273353,1.5433842541924623,1.6961488518221426,2.7853336266909365,0.8897351114853279,1.0061528822898593,3.7989581220174014,0.43853520708059746,0.6783545667369248
01-11,-0.03735727560749426,-0.40280019084810964,1.5918535134073648,1.704930894875259,2.783788757399199,0.9019400469936792,1.002961949766896,3.783386081714911,0.4417387141807051,0.6869271456346706
01-12,-0.014765154530826179,-0.40727302114835645,1.6024299621647506,1.7101175431931142,2.7785669709578156,0.9281585534822446,0.9954391668269398,3.7658384716391535,0.43877100080386316,0.6828167331191763
01-13,0.006506378310547842,-0.4162867011218059,1.6010760187652744,1.7148364623640722,2.7772364837009405,0.9302500550049613,0.9820901683346698,3.6618650293532573,0.42659756335247706,0.6668086624829493
01-14,0.024012551674797693,-0.42814155756584354,1.5843998531435755,1.711385507060893,2.76986284344477,0.9263530023455537,0.9728289015581937,3.657065229910729,0.4267103538894923,0.6581452920535372
01-15,0.04459323484296903,-0.43475654472883535,1.5675485241231837,1.710860997894916,2.7638145819116584,0.9220120873426284,0.9676635971771975,3.708753277571886,0.43754161203603864,0.6584885514147999
01-16,0.07123274154055202,-0.4412120547676442,1.5363880447759948,1.7106252990263406,2.7539925288807994,0.9235876802966234,0.9717868256050085,3.6785778521310752,0.450462047456367,0.6621911518850441
01-17,0.08919904562375598,-0.4504567804927276,1.5097458660824004,1.7148942578869721,2.745040330996052,0.9251810890248333,0.9842714809648255,3.713775420815389,0.47159827415313693,0.6682131032721558
01-18,0.0981836503605548,-0.46058124477990253,1.521537674316911,1.7218448093018985,2.736673007690817,0.9287547804004893,0.9673784883993757,3.6192067833419053,0.47119039410635166,0.6559327401374621
01-19,0.10154995444375896,-0.47182270253112973,1.5554092211135124,1.7262664251293185,2.7304792619565035,0.9551883362961721,0.944395801807627,3.5755021508153706,0.466204827492488,0.6605248137932814
01-20,0.11353717355964282,-0.4743664478640562,1.600071617583317,1.7263948232745125,2.731079820206036,0.9686312501637373,0.9251727389295292,3.579591508797364,0.4609303751095135,0.6457048884891364
01-21,0.12421785672781423,-0.4774997356806429,1.5947666937916836,1.7166088957775525,2.734254707549385,1.0033463360258579,0.915422926618927,3.595902826330978,0.4660947013565011,0.6365137752629172
01-22,0.13682599087637778,-0.47786897120964794,1.570543469346455,1.7087186914666292,2.7382938023287573,0.9984218426685861,0.9007257159702207,3.5841746619098984,0.4661321493576709,0.6114690043309379
01-23,0.14444850410990864,-0.47485323941839147,1.5665045586267172,1.700588518268283,2.74283290933715,1.0007319560612067,0.8849441859896734,3.597892730510341,0.45869476228725004,0.599081209971458
01-24,0.15217167093821074,-0.4673205141630827,1.5897323145736457,1.6951996641104037,2.749520339633021,1.0101246555143184,0.8601880544612608,3.6541691088917796,0.4558133511346306,0.6120664328308687
01-25,0.1587131384201076,-0.4578296189731334,1.6236920966643653,1.6931279795860537,2.7517146845681295,0.9970830367414009,0.844200828800258,3.6839192876950344,0.4505592372502242,0.6070978047266326
01-26,0.16827878890854042,-0.4534596388158638,1.6267760617616205,1.6934353762818721,2.745060124533379,0.9945869193850935,0.8409624668636183,3.7116051711688853,0.4396258967814868,0.621075668554402
01-27,0.17814640018128702,-0.4506876978742806,1.6207482621529934,1.701782404339203,2.73250121313269,1.0142134669849066,0.8303288297622581,3.7325315263325174,0.4493585924427043,0.6492573170494297
01-28,0.18454080883965454,-0.44172882882812226,1.598735495224105,1.7052475193279364,2.718808274854169,1.0240103720536833,0.8363010149479603,3.717426779185789,0.45273401041682854,0.6510212541426731
01-29,0.18904959658298937,-0.4316196329845782,1.5896442969226678,1.7124206479349269,2.714128867820628,1.040651081887631,0.8370662717623621,3.76315046671851,0.4614368632583331,0.6821106041243346
01-30,0.19381982223482086,-0.4215764502129296,1.5671184580983546,1.7117359076060132,2.7152093444240646,1.0570467627294773,0.8308087062614546,3.745189001108835,0.46087933030968437,0.6634298275348895
01-31,0.20173122435724058,-0.41205679685304575,1.5498952336531264,1.7088029671657228,2.7239746727301672,1.062164555439285,0.7991645912929123,3.7451956844634653,0.4468528299078033,0.6347630038347822
02-01,0.21285439118554272,-0.4018253787872794,1.51922560397914,1.701291352692307,2.739398176505341,1.069516260596661,0.7788411976907245,3.759548180296445,0.44408950158206884,0.6053817893142349
02-02,0.22392592402691677,-0.3901397123555001,1.4880448631940426,1.7003606940484677,2.756902330802759,1.061464045823932,0.7653126738213608,3.837920896476324,0.43187794058353607,0.6081197385529252
02-03,0.23339418889443456,-0.38212986291718476,1.4492471289448927,1.7063812990771716,2.777928775396686,1.07325285273416,0.7660401205608043,3.904656404045681,0.4372993414091675,0.6278661874531797
02-04,0.23618729036325956,-0.3814343925638368,1.4204997214931285,1.7153480298887864,2.7893492108731777,1.0879326061690453,0.7487106327393532,3.941857806206216,0.4402320049381405,0.6148979460860968
02-05,0.23101241797587543,-0.3911899026026457,1.3884072160021488,1.726374610742467,2.8014809730853933,1.098128997313381,0.7409640101845288,3.9399653773689987,0.4475133835780736,0.617271195755405
02-06,0.21470225147084424,-0.4064107721185788,1.3740944490732605,1.7325928926508645,2.8160250353191714,1.0973163387865756,0.7557233281303343,4.0077682432402195,0.46351353282194047,0.6204917199757077
02-07,0.1895646339854209,-0.41127739326849877,1.3693208978306466,1.7342947659049759,2.8414400624316003,1.103048067527106,0.7493130124936086,4.067636437073439,0.46647262641111115,0.6276621438558494
02-08,0.1638518531013046,-0.4070322497125365,1.389180679921366,1.7306549922280017,2.8739210007948706,1.0906143227495344,0.7417672307612458,4.167280158403864,0.461239518612371,0.6274718903169876
02-09,0.14248024868777664,-0.40228057020886165,1.3731666058029353,1.7282481579797075,2.9012714901392074,1.0747219587575079,0.7341369219459418,4.205800849581823,0.44864443138085275,0.6249387715466317
02-10,0.12947792532000033,-0.40234326979015417,1.3145067800505172,1.7285407502775938,2.9210537362772104,1.053237229973868,0.7398276486317523,4.232738688079685,0.4419203022072205,0.612186830572486
02-11,0.1229180856123548,-0.39567655760674086,1.2544469542980996,1.7304992506138437,2.934640417844328,1.0284880103584846,0.7478126719390035,4.271868775191548,0.4365592791836329,0.5989437841051269
02-12,0.12437458577399026,-0.38516344019456933,1.2122407233169235,1.7373904398199682,2.9472622929474652,1.0155649103287665,0.758390376153494,4.338464815412327,0.43496783850375875,0.5813161835487103
02-13,0.12830821011863228,-0.371656205135339,1.1960684792638523,1.7454879044706926,2.96071519728174,1.0015203715052783,0.7630380656994782,4.3837159214126435,0.43522276154210776,0.5786754723826656
02-14,0.12481046191425475,-0.36785942759244855,1.1572877384787548,1.7549281017083118,2.9733318519754413,0.9991723086981943,0.7674420913553476,4.422798568535133,0.43897101482727974,0.5756469524819824
02-15,0.11574212547458318,-0.36225219253321833,1.0937932722034611,1.7583807886993712,2.9856181236625297,0.9981588159881787,0.7788871230448033,4.439604950015452,0.4387428131065778,0.5777664669419266
02-16,0.11082019426366972,-0.35485280061124297,1.0299667797843766,1.7613978057849489,2.9998538772439947,0.9972460357689497,0.7672175066225234,4.4090664086721345,0.4379812290122292,0.5611829283039605
02-17,0.10800479900046857,-0.34591419300299303,0.9623004180842464,1.759004206514205,3.016829173077934,1.0070521840060984,0.77423418712733,4.500881190650393,0.45922575961829526,0.58299106076308
02-18,0.1066514952405353,-0.33503244813984107,0.9070615073645086,1.7587896548404025,3.036009933500335,1.004503032135003,0.7881881761928452,4.61391349137242,0.46675378864136335,0.6006458506397372
02-19,0.09987531566360863,-0.3298592000087153,0.8551748842264698,1.7587877134645842,3.048273645282895,1.012440598582706,0.8064837340117484,4.671901329461956,0.47379526610150535,0.6105951914274126
02-20,0.09847691386445974,-0.32396634403445224,0.8233451238335293,1.7617641355351543,3.0542586164372274,1.0073575225165738,0.8222658648114929,4.72448624887291,0.4629670149518458,0.6244245137948367
02-21,0.09147524409145463,-0.32081466453077745,0.8210009843556213,1.7617047087581248,3.052450250704885,1.0112136909988065,0.8213838987671681,4.733477109014297,0.4587171052423841,0.62106935245591
02-22,0.0804265154949201,-0.31621592620357325,0.7906444265770598,1.7622001513800107,3.0476765653691102,1.0073461202978673,0.8332717831411952,4.692961833126392,0.46474329387393193,0.6076161131957759
02-23,0.06873530323825493,-0.3166433316672187,0.7479375420011127,1.765323546424022,3.040945649934373,1.0050769636861054,0.8400224314940797,4.688922888221477,0.467413522867524,0.5945524069784324
02-24,0.0602754635306094,-0.3222785802681192,0.685407781608172,1.7706942645496626,3.0380378980447973,1.010350293396851,0.8500066524660362,4.70266999882402,0.4744920491205232,0.5924993027439899
02-25,0.05336529702557821,-0.3305641556664051,0.643317890496277,1.7790449564370359,3.036073623405,1.0162026488112268,0.8681400286825717,4.732173453494926,0.4805990295026129,0.6031442613415432
02-26,0.04502964032446848,-0.3342497310646912,0.6089580647438592,1.7796512447802268,3.034439437771436,1.024223801986418,0.8838727474147767,4.7367675555938025,0.47164459256968083,0.6205336337786378
02-27,0.036351499963228014,-0.33695360711657196,0.5812956246123564,1.7783578654623684,3.031373016519613,1.0079757738187367,0.904872861126435,4.770751651207364,0.45780558115538905,0.6357261543036814
02-28,0.03455287038292453,-0.3442394087329393,0.5643044049472641,1.775166077974174,3.0374847521711685,0.9918540884451427,0.9246571241182006,4.773062508695789,0.4384965337664943,0.6388715654744392
03-01,0.03813201858039895,-0.3557461253819864,0.5426053421449167,1.7788210112090386,3.0445158010201694,0.9967049407489366,0.9429943256810346,4.929804682555736,0.4388275043483783,0.6762364646669936
03-02,0.04602227788898448,-0.37305218843626226,0.4803082401268833,1.78779067905223,3.0472971478940103,1.0018613638708382,0.9474884433024812,4.896804349309783,0.44929810402892517,0.6641823675433876
03-03,0.05010949700486835,-0.3862521429195156,0.3832000483613935,1.7968321923003778,3.040103982611362,1.0003016153451079,0.9611152396695486,4.844385426348971,0.46301777232743685,0.645584923981411
03-04,0.04427384030375873,-0.3988991562262984,0.2626859742429625,1.7975308642676666,3.0309722828223395,1.009566580417528,0.9661163333925672,4.774109775061481,0.4716697377441617,0.6164349285321074
03-05,0.03748720321049225,-0.40968734600366935,0.17188105045132915,1.786830203257139,3.0235857942963453,0.9929341407839095,0.957612248142908,4.715863456342982,0.4525371858868116,0.5930297475222019
03-06,0.031184879842715937,-0.41504220244770695,0.07781664953551272,1.770272347511691,3.021272024404269,0.9728261102714545,0.9634479142620155,4.716294059925521,0.44479959038097433,0.5937380225584517
03-07,0.029528961703697815,-0.41555196085252893,-0.04003860105350627,1.7536584540188087,3.018197076162693,0.9656569215437448,0.9439618095582573,4.734942966664076,0.4379102697165418,0.6030961737800261
03-08,0.029496572976444372,-0.41392838592401754,-0.18871149870134882,1.7419074021522638,3.0156933976447213,0.9579984651657034,0.9231032294219367,4.698195120296566,0.4285462332210498,0.5940428777133414
03-09,0.03491058947794908,-0.4138361835445257,-0.33870465778709996,1.7281973131242772,3.004642481802597,0.9649543282884717,0.8926403810800676,4.649486867463558,0.41992154412508703,0.587474872480053
03-10,0.04269911578337532,-0.41531849096895557,-0.4313958560885372,1.716286035884438,2.9954562487559397,0.9706926429760626,0.8746001912297889,4.689459123796062,0.4222401726815535,0.5877269829576224
03-11,0.05079744601037014,-0.41321060231495405,-0.484060910599125,1.704219035412012,2.989848553864878,0.9823952977877148,0.8509334315224092,4.721531503669095,0.4340777835145489,0.5914578191532021
03-12,0.05601473048573105,-0.4140550012426518,-0.5285305402731115,1.6938189973677158,2.9907911501226407,0.9846865804292994,0.8466116621366324,4.743268004146686,0.4361326585309911,0.5963909419169654
03-13,0.05627645940553647,-0.41774711258865027,-0.6144263137379476,1.6863153437661735,2.9939357878152446,0.9913924052655182,0.8428163410068416,4.7609145140254,0.4582306236041921,0.592002807161747
03-14,0.04871400531880596,-0.42285621739870094,-0.7215057473335027,1.6778509871306102,2.995197932183268,1.0006990152639201,0.8300781783030051,4.761634731242437,0.4624396893551028,0.5767333618239847
03-15,0.03399861005560468,-0.42253460325450337,-0.8162694946545478,1.676708552770416,3.000541915745084,1.0011996928014848,0.8113304871093137,4.764811681759406,0.4661933204123865,0.5622641854465243
03-16,0.021515240936194266,-0.4192319433586717,-0.894705790995201,1.672234236846528,3.0085190049227344,0.9920748283279774,0.8458237597210915,4.814922223194447,0.48027706837196676,0.5632051333634894
03-17,0.01293644698018267,-0.41424627692689225,-0.9526074468129782,1.6703170119931834,3.0183760438014464,0.9774248853307583,0.8432933655635126,4.830613901363287,0.47359614692630647,0.5720423821162396
03-18,0.006289679167962019,-0.4082181268349822,-1.013675769297422,1.6645537477846737,3.0283144365738686,0.9740585704041383,0.8501158550183106,4.8845632651958235,0.47080851124892165,0.5675494440825128
03-19,-0.004331598448180317,-0.3976468394881702,-1.056622523154415,1.6629590646778187,3.028625018184495,0.9733042827879401,0.8714469221033015,4.922646705877289,0.46983418245891073,0.5771091314900612
03-20,-0.013668562338832515,-0.3816324148864562,-1.1005941136127155,1.6573461012449895,3.0184606249074726,0.9672993906372231,0.8726424457102099,4.89714280464364,0.4637848710547704,0.5893897868323194
03-21,-0.018912062177197028,-0.36379315368343507,-1.1410049197572902,1.6507136859721203,3.0094928623833392,0.961049884289682,0.8570284684071106,4.841625437779842,0.4579770321638313,0.5994982347128623
03-22,-0.016995431296607202,-0.3458166375784531,-1.2092464448561133,1.6438178745945553,3.009418756453132,0.959141996252457,0.8557322595742893,4.872683177807716,0.468117671520775,0.6043826088188473
03-23,-0.017569650089220054,-0.3301270495780464,-1.2813539830268317,1.6437223877560116,3.018103225538617,0.9559784402981062,0.8638852738607317,4.9130827498634275,0.46886494564892395,0.6196015597207837
03-24,-0.02322687541778069,-0.31660608902862,-1.344609233615851,1.641252464038147,3.023600514615392,0.9525923787449252,0.864398990175686,4.904177584883688,0.46719518249374387,0.6324462881491596
03-25,-0.03277429682477268,-0.30035767749880143,-1.397862523420556,1.6403011918450903,3.03082303635798,0.9492001227722822,0.849949827671685,4.941723402864466,0.46281233159075363,0.6563866996847879
03-26,-0.03979361365660131,-0.27888639015198935,-1.4464033949246078,1.6335520337357619,3.040655186132446,0.9489802907594213,0.8410064937953555,5.009780529513038,0.45841899498195715,0.6823176584108326
03-27,-0.04406979323352792,-0.25308634463524265,-1.5122919788469602,1.627626712235986,3.057095350053661,0.9382878977411278,0.8418970351819012,5.041754908472003,0.4554361652551076,0.7049921577878037
03-28,-0.04668780287581412,-0.2345157108832019,-1.595019778455587,1.6163757304897441,3.068312029205283,0.9307914352654093,0.8238906096091653,5.091396191117143,0.4556499514402385,0.7141859683873362
03-29,-0.05153522428280615,-0.21925880262135714,-1.705984832966175,1.6072997860094629,3.075507777418425,0.9341613211436992,0.8097983460297139,5.059314376716911,0.45203568166995284,0.7220295696168256
03-30,-0.06269637117999433,-0.2055914368431726,-1.823526358064998,1.597054485924555,3.070045236172826,0.9387951304347576,0.8008724235933496,5.022409673384467,0.43643453961498935,0.7300850385493186
03-31,-0.08007058997260728,-0.18515544361400763,-1.9209665759742787,1.588385793980983,3.0638371249761462,0.9375067487754579,0.7774013860678805,4.919249999136726,0.41849444159168786,0.7214576825380257
04-01,-0.10312716170639667,-0.16255997326065966,-1.9898819572822515,1.5737946316016622,3.056462722138097,0.9252936250550109,0.7606891417972789,4.937208865245957,0.39016691326666103,0.7265835911669122
04-02,-0.12503863540097035,-0.14004489506417445,-2.0513143320542775,1.560315756295702,3.056908322245947,0.920224363008026,0.748938874357941,4.967583397816708,0.3781331724892245,0.7540494322885412
