month_day,east,north,up,east_sd,north_sd,up_sd
01-01,0.03593421869056294,0.2946053009669157,0.7853536586692621,0.6206148131933219,1.30711776286225,4.019092862317199
01-02,0.031049158694415754,-0.15316152906227332,0.8901084338543169,0.6434120870574683,2.0138660214945303,4.004329425254541
01-03,0.16171179109122732,-0.5483263120462998,1.9517520746067623,0.6717425609596571,2.1323493368665103,3.9108844114631762
01-04,0.15633660155404547,0.08249706610013176,1.011863287368314,0.7887102240976432,1.6310371664352799,3.7610234535088694
01-05,0.13432051747610974,-0.22462910029899216,1.2757512345464888,0.7767753099930612,2.025375220162219,4.243679664581188
01-06,0.17949196408499857,-0.24792196878415607,1.6357233873803436,0.7828783771691723,1.9177822936759523,4.44096216148893
01-07,0.15973114596711638,-0.23426200372984174,1.5450223659419473,0.8239772856348969,1.8969230152953382,4.445254459076799
01-08,0.13075769048659633,-0.1926966052200938,1.6230280600102664,0.8402420289998002,1.8990151958616728,4.253855242712621
01-09,0.12227286323570201,-0.18334948130930093,1.650266265276863,0.843552991951992,1.905415891064548,4.07471736196431
01-10,0.14141025820702935,-0.1805579129540638,1.8753600260990153,0.8350431953912365,1.9663272601053519,4.3470659865180465
01-11,0.18564209762280123,-0.17652745570993766,1.987020453587834,0.8892486319219884,1.9656851789429495,4.230945989698379
01-12,0.24929060370524014,-0.15284699846581143,1.9188475477433196,0.874302697208257,2.012326447335388,4.344863057753176
01-13,0.27906133200990074,-0.14177765233279643,1.9048135307876937,0.9546789251464279,2.0147407455498683,4.353730820518616
01-14,0.1254755253519094,0.1866383659800113,1.9560192020191307,0.9316889557006851,1.7698895961020644,4.885983962458602
01-15,0.12749524355555963,0.1537945807998949,1.8924912456695657,0.9313658851742934,1.786568587895055,4.989624930865797
01-16,0.21919598813236582,-0.1543441345855502,1.9289504827467543,0.9769476829571245,2.0571818077704926,4.779755392091781
01-17,0.23008893865924884,-0.22049145511920187,1.6956331324577956,0.9959279620422755,2.049886269430333,4.761436189483644
01-18,0.2715041114083541,-0.2051609978750756,1.7535602266132806,1.04928873924561,2.022462810894357,4.7053386777440345
01-19,0.348474839713015,-0.1919916517420607,1.9037206541020997,1.1163081535382047,2.002453632203149,4.517087479241524
01-20,0.3909066791287869,-0.23517786116460135,1.8017144149242519,1.1104474685385815,1.9524821455445145,4.114274627382682
01-21,0.4244218518778924,-0.2303696261426973,1.859174842413071,1.1129645778762216,1.9810172877692578,3.972841490385647
01-22,0.4818925801825533,-0.23271139112079345,1.8755130476796673,1.125358967934696,1.9379318875757676,4.048217836544789
01-23,0.4231607689640787,-0.17131253054300405,1.6420512680735329,1.12337604075997,1.9843790604301303,4.335705366375635
01-24,0.5779369390627829,-0.25201551473621847,1.9170006262924961,1.166514577825439,1.851885845722117,4.338112292311732
01-25,0.5985521118118885,-0.2399906130476479,1.6752054982257594,1.2047705174596568,1.8046243180010968,4.006306253328211
01-26,0.634528395672105,-0.20183237802574383,1.7881214812701336,1.2138169164102892,1.817906575557113,4.059027297617531
01-27,0.6686991239767659,-0.23310747633717352,1.745076353203397,1.2154220489739227,1.7506486974564284,4.0520908770681965
01-28,0.7010754078369823,-0.24440479687082506,1.7282534473588822,1.1218342862665758,1.7112793649580254,4.154238263555773
01-29,0.7623405805860876,-0.28212989518225445,1.8226972081810346,1.094765554737982,1.6117598196698761,4.2324404947811
01-30,0.754533531112971,-0.23359943793812832,1.859296524558742,1.0968874541489173,1.518619291463573,4.2181480296542855
01-31,0.7991764816398543,-0.2172800918051134,1.8878013964920057,1.1008193928698822,1.4444540673151656,4.261534393438758
