east,north,up
0.5793562593671175,-0.09106277378614483,1.281517132248931
0.9960307853208538,-0.4151406325209718,-0.5870966897738101
0.45278736388038116,-0.47760862629799633,-0.8250745392904523
-0.05891591641981939,-0.06335293979213896,-2.7178280073195853
0.0658003068826617,0.2904391261928734,-4.024806990218948
-0.6084379859438891,0.31406764379078483,-4.769646295698956
-0.6484795045768914,0.582776806549988,-1.7276548484907925
-0.20277600855399963,0.359483404980123,2.272990635047419
-0.029668605135469178,0.028815765662818304,4.386449785289226
-0.5671917953227248,-0.3605606043248013,2.4097150545892774
-0.19317461405347758,-0.12299728711789523,1.5729663453947045
0.19133157510834706,0.0057757961339185504,1.5136216192669545
