east,north,up
0.9513458994467268,1.5290733011319935,0.4641635194195115
1.4467535745445852,1.4880773074532143,0.9967980601536683
1.0395157545838654,0.6147731325018443,0.40854075711506416
0.16514975963921494,0.514597084574285,-1.1061142050263817
-0.2552591738708532,0.7554636509811002,-2.6569512791159497
-0.342868322434684,0.6176869915814664,-3.203069643528098
-0.1320304681391725,0.4125007625416687,-1.2418068077371656
0.8565442293567984,0.3382448633700958,0.5720468637159626
0.01916086173285343,-2.477198190524597,3.1819376654009326
-1.0894216103891399,-2.9260518293963713,1.5999716274794982
-2.6816675233713485,-1.6509482835174156,1.2064185905355798
0.15287327362547087,1.1009467531928325,-0.789542908403521
