 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2007.658510   45.1740  -29.4820  -16.0710    0.9880    1.4480    5.8580 
 2007.660497   44.4680  -28.7740  -26.5510    0.6340    0.9180    3.6180 
 2007.663235   43.3390  -29.5850  -23.5390    0.6560    0.9180    3.6840 
 2007.665973   46.1460  -29.3050  -26.2670    0.6410    0.9210    3.6690 
 2007.668711   44.6570  -27.3940  -18.9190    0.6720    0.9880    3.9640 
 2007.671448   44.5030  -27.5140  -15.2810    0.6940    0.9630    3.9980 
 2007.674186   45.2440  -29.0320  -17.2470    0.6350    0.9110    3.6210 
 2007.676924   45.8390  -29.1750  -19.7470    0.6790    0.9760    3.8210 
 2007.679662   46.1150  -28.9330  -17.6160    0.6430    0.9420    3.7600 
 2007.682400   44.6830  -27.3060  -20.2850    0.6590    0.9480    3.6460 
 2007.685138   43.2980  -28.1950  -23.1830    0.6790    0.9240    3.7890 
 2007.687876   43.8700  -27.6970  -27.0860    0.6470    0.9390    3.7610 
 2007.690613   44.5460  -27.8610  -17.2890    0.6350    0.9170    3.6370 
 2007.693351   45.2520  -27.2560  -22.0710    0.6460    0.9100    3.5730 
 2007.696089   46.5950  -24.1790   -6.9780    0.6290    0.8920    3.5200 
 2007.698827   44.7490  -26.2070  -16.7910    0.6330    0.8950    3.6130 
 2007.701565   44.0360  -29.0360  -24.5090    0.6360    0.9260    3.6760 
 2007.704303   44.9000  -28.1000  -16.1960    0.6390    0.9170    3.6220 
 2007.707040   44.3490  -25.3130  -15.2960    0.6310    0.8950    3.5730 
 2007.709778   42.6480  -28.0730  -21.1540    0.6290    0.9110    3.6400 
 2007.712516   42.5090  -26.0430  -17.1630    0.6130    0.8750    3.4570 
 2007.715254   43.7200  -26.9200  -16.1830    0.6070    0.8790    3.4800 
 2007.717992   43.5320  -27.2470  -16.0840    0.6120    0.8770    3.4480 
 2007.720730   42.7450  -26.8040  -15.6520    0.6250    0.8990    3.5130 
 2007.723468   43.7160  -26.6810  -17.1070    0.6720    0.9210    3.6480 
 2007.726205   44.4650  -26.7450  -19.1490    0.6630    0.9630    3.7820 
 2007.728943   44.6120  -27.3410  -22.8650    0.6860    0.9310    3.7020 
 2007.731681   44.2980  -27.3110  -19.1080    0.6360    0.9040    3.4870 
 2007.734419   43.9590  -26.0850  -18.3500    0.6100    0.8820    3.4780 
 2007.737157   43.6420  -25.8040  -19.9460    0.6160    0.8850    3.3590 
 2007.739895   43.0830  -26.3820  -16.8750    0.6430    0.9530    3.5920 
 2007.742633   42.7830  -27.3410  -21.1970    0.6910    0.9890    3.9100 
 2007.745370   44.0140  -26.7940  -16.4920    0.6580    0.9030    3.5240 
 2007.748108   44.3080  -26.3290   -9.6320    0.6590    0.9390    3.6780 
 2007.750846   42.2580  -26.1860  -10.3470    0.6270    0.9150    3.5410 
