 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2008.515790   16.2370  -26.6880  -10.3320    1.4930    1.8960   10.1580 
 2008.517444   16.5520  -26.1500  -16.5550    0.6930    0.8580    4.3000 
 2008.520182   19.3020  -28.1200  -14.9090    0.7100    0.8730    4.4170 
 2008.522920   17.9330  -27.1020   -2.7100    0.7490    0.9040    4.6400 
 2008.525658   17.0100  -26.6450   -8.5140    0.7360    0.8900    4.5900 
 2008.528396   17.2490  -28.6500  -19.4060    0.7410    0.9300    4.7690 
 2008.531134   18.3620  -26.4190  -22.1220    0.7810    0.9660    4.8840 
 2008.533244   16.0370  -24.5370  -14.3760    1.0420    1.2730    6.7270 
 2008.536609   17.9280  -26.0980  -10.8380    0.7910    0.9100    4.8290 
 2008.539347   17.2480  -27.4900  -11.0720    0.7430    0.8850    4.4940 
 2008.542085   16.8780  -25.1980  -16.5150    0.7600    0.9120    4.6410 
 2008.544823   16.6160  -26.2980  -14.9060    0.7140    0.8850    4.4090 
 2008.547561   16.0620  -25.8500  -10.4920    0.7440    0.9220    4.6020 
 2008.550299   16.1920  -26.9220  -15.4150    0.7100    0.8690    4.3430 
 2008.553036   18.0630  -25.6300  -14.1970    0.7290    0.8880    4.5010 
 2008.555774   16.6050  -25.4890  -12.3910    0.7440    0.9160    4.6370 
 2008.558512   16.6900  -26.9660   -8.4410    0.7860    0.9830    5.0540 
 2008.561250   16.6330  -25.9510  -10.8170    0.7310    0.9070    4.6180 
 2008.563988   17.0200  -28.7500  -13.5600    0.7130    0.8760    4.4320 
 2008.566726   16.6490  -29.4140  -13.3440    0.7220    0.9140    4.6320 
 2008.569463   15.5470  -26.9770  -15.3510    0.7650    0.9050    4.8130 
 2008.572201   16.8470  -28.1650  -21.6890    0.7320    0.8940    4.5350 
 2008.574939   13.8910  -26.4380  -13.6030    0.6910    0.8540    4.2770 
 2008.577677   14.8790  -26.4320  -14.0380    0.7020    0.8690    4.3110 
 2008.580415   14.7120  -27.4130  -17.0400    0.7390    0.8860    4.4880 
 2008.583153   14.1460  -26.2220  -11.0890    0.7160    0.8620    4.3300 
 2008.585891   14.7110  -27.1220  -18.4480    0.6930    0.8640    4.3020 
 2008.588628   15.1030  -28.2040  -10.8000    0.7310    0.8730    4.3900 
 2008.591366   15.1610  -27.5420  -11.0590    0.7050    0.8700    4.3730 
 2008.594104   15.5620  -26.4790   -7.5580    0.7090    0.8620    4.3500 
 2008.596842   15.9850  -26.0050  -10.0760    0.7200    0.8820    4.4440 
 2008.599580   16.0190  -28.1430  -10.3020    0.7690    0.9300    4.6570 
 2008.602318   16.3320  -27.9050   -4.6570    0.7570    0.9530    4.7620 
 2008.605056    9.7870  -23.6600  -11.9480    0.8120    1.0370    5.2330 
 2008.607793   13.6440  -28.1670   -9.5940    0.7400    0.9170    4.7760 
 2008.610531   12.9050  -25.6810    2.5240    0.7880    0.9490    4.9220 
 2008.613269   15.9660  -27.4470  -10.2080    0.7590    0.9230    4.7780 
 2008.616007   17.3160  -24.9630   -0.0070    0.7220    0.8980    4.5310 
 2008.618745   16.8090  -27.8090   -3.5190    0.7150    0.8920    4.5230 
 2008.621483   17.1030  -27.7130   -9.0180    0.7150    0.8710    4.4010 
 2008.624220   16.6500  -25.9590   -5.2860    0.7070    0.8910    4.5120 
 2008.626958   16.3690  -27.8170  -10.8740    0.7210    0.8930    4.5460 
 2008.629696   17.2690  -28.6930   -5.9630    0.7470    0.9610    4.8750 
 2008.632434   17.4700  -27.8000   -2.6170    0.7660    0.9540    4.7980 
 2008.635172   16.5170  -26.8690   -2.8500    0.7250    0.9030    4.5560 
 2008.637910   15.4340  -27.7090   -9.3520    0.7270    0.8890    4.5330 
 2008.640648   16.9830  -27.1440   -6.5810    0.7210    0.8940    4.5070 
 2008.643385   15.7180  -25.9450   -3.2760    0.7050    0.8740    4.3970 
 2008.646123   15.5050  -27.0210   -1.4440    0.7200    0.8850    4.4460 
 2008.648861   14.9270  -25.6850   -3.3310    0.7110    0.8780    4.4340 
 2008.651599   16.6880  -26.1080   -1.8630    0.7190    0.9000    4.5450 
 2008.654337   15.8500  -26.2290   -5.1450    0.7250    0.8810    4.4490 
 2008.657075   15.2200  -26.0510   -8.3810    0.7190    0.8700    4.3800 
 2008.659813   13.8990  -26.8490   -5.9260    0.7140    0.8650    4.3310 
 2008.662550   15.2900  -28.0850   -4.8160    0.7080    0.8600    4.2870 
 2008.665288   13.8920  -26.8110  -11.5320    0.7240    0.8850    4.4110 
 2008.668026   14.3940  -26.2530   -8.8000    0.7170    0.8770    4.4210 
 2008.670764   12.8970  -26.2220   -7.7220    0.7470    0.9090    4.5450 
 2008.673502   14.5030  -25.4360   -3.9600    0.7660    0.9300    4.7240 
 2008.676240   17.1850  -27.7900   -1.8080    0.7470    0.9500    4.8230 
 2008.678977   15.7500  -26.0810   -3.3950    0.7400    0.9070    4.6700 
 2008.681715   14.5850  -26.0100   -4.8760    0.7610    0.9250    4.6650 
 2008.684453   15.2240  -25.8220   -1.4140    0.7500    0.9270    4.7580 
 2008.687191   15.5310  -26.0210  -10.4220    0.7650    0.9890    5.0330 
 2008.689929   14.3460  -26.9180   -5.5760    0.7420    0.9160    4.5300 
 2008.692667   14.3590  -26.1880   -3.3390    0.7360    0.9080    4.5650 
 2008.695405   12.9880  -27.4030   -7.4270    0.7090    0.8720    4.3190 
 2008.698142   16.0340  -24.9730   -5.2810    0.7310    0.9060    4.5670 
 2008.700880   16.3550  -24.7700   -2.5150    0.7200    0.8890    4.4140 
 2008.703618   16.2660  -25.9160   -5.2390    0.7370    0.8990    4.5750 
 2008.706356   17.1610  -25.1280   -3.5550    0.7340    0.9280    4.6660 
 2008.709094   15.6180  -27.0380   -8.5370    0.7620    0.9230    4.7320 
 2008.711832   15.3910  -26.4000   -8.6970    0.7420    0.9080    4.5580 
 2008.714570   16.5290  -24.8280   -8.1440    0.7150    0.8870    4.5110 
 2008.717307   14.2500  -26.7570  -12.2280    0.7350    0.9220    4.7260 
 2008.720045   14.5700  -23.1110   -5.8090    0.7180    0.8930    4.5010 
 2008.722783   10.5990  -29.8680   -1.1000    0.7240    0.8930    4.5190 
 2008.725521   10.4900  -27.7140   -2.6930    0.7060    0.8800    4.4170 
 2008.728259   10.4710  -26.1610  -11.2000    0.7180    0.8780    4.3810 
