 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2007.619429   48.1560  -20.4070  -25.3030    0.6300    0.8320    3.6230 
 2007.622167   47.3550  -20.5870  -34.2130    0.6170    0.8140    3.4830 
 2007.624905   48.0570  -20.8260  -18.8800    0.6280    0.8160    3.5160 
 2007.627643   48.4880  -21.9360  -27.5760    0.6110    0.7930    3.3870 
 2007.630381   48.2340  -22.3850  -22.5030    0.6240    0.8050    3.4780 
 2007.633118   49.0840  -21.9220  -26.3080    0.6040    0.7750    3.3000 
 2007.635856   48.1790  -21.4190  -28.5980    0.6040    0.7830    3.3300 
 2007.638594   48.1230  -21.8700  -27.0060    0.6010    0.7790    3.3080 
 2007.641332   48.6550  -20.3730  -23.8970    0.5960    0.7640    3.2560 
 2007.644070   48.5520  -20.7810  -24.9620    0.6140    0.7890    3.3720 
 2007.646808   49.4500  -20.5500  -22.0730    0.6000    0.7670    3.3020 
 2007.649546   49.2070  -21.3520  -28.2140    0.6210    0.8190    3.5290 
 2007.652283   49.0960  -21.6750  -33.1270    0.6480    0.8360    3.7220 
 2007.655021   49.7930  -21.8870  -27.2070    0.6070    0.7800    3.3750 
 2007.657759   48.6640  -20.6210  -26.0460    0.6090    0.7980    3.4280 
 2007.660497   47.9210  -21.3340  -23.6320    0.6070    0.7830    3.3850 
 2007.663235   46.9230  -21.8030  -27.3390    0.6040    0.7820    3.3820 
 2007.665973   49.7250  -21.3830  -23.5220    0.6010    0.7830    3.3590 
 2007.668711   48.8060  -20.8480  -26.3530    0.6210    0.8020    3.5110 
 2007.671448   47.9510  -20.0040  -18.3630    0.6160    0.7960    3.4560 
 2007.674186   48.1850  -19.7770  -19.1030    0.6040    0.7780    3.3600 
 2007.676924   49.5820  -22.1550  -21.4700    0.6080    0.7980    3.4380 
 2007.679662   50.1060  -21.9840  -22.0880    0.6070    0.7950    3.4230 
 2007.682400   48.2300  -20.3180  -22.4770    0.6140    0.8000    3.4290 
 2007.685138   46.3790  -19.7470  -23.5910    0.6150    0.7980    3.4180 
 2007.687876   48.0900  -20.6600  -23.5750    0.6100    0.7890    3.3870 
 2007.690613   48.5840  -20.1130  -19.2230    0.6040    0.7860    3.3810 
 2007.693351   48.9880  -20.4300  -16.5610    0.6060    0.7920    3.4090 
 2007.696089   49.3930  -23.8270  -38.8530    0.6150    0.7860    3.4220 
 2007.698827   49.0690  -19.5200  -23.6640    0.6020    0.7780    3.3370 
 2007.701565   47.6920  -21.1950  -22.7740    0.6070    0.7850    3.3380 
 2007.704303   48.2810  -21.0010  -21.3170    0.6080    0.8020    3.4490 
 2007.707040   48.1790  -19.6360  -21.9180    0.6020    0.7790    3.3560 
 2007.709778   46.3130  -21.3670  -19.4620    0.6130    0.7910    3.4290 
 2007.712516   46.0340  -19.6880  -20.9870    0.5900    0.7800    3.3790 
 2007.715254   46.9720  -20.4890  -23.7610    0.5990    0.7870    3.4080 
 2007.717992   47.6110  -20.5860  -21.6150    0.5840    0.7650    3.2560 
 2007.720730   47.5940  -20.5250  -19.9260    0.5900    0.7740    3.3480 
 2007.723468   47.8710  -20.4070  -21.8460    0.5910    0.7820    3.3510 
 2007.726205   48.1820  -20.0950  -23.4180    0.6040    0.7920    3.4040 
 2007.728943   48.7940  -20.1890  -23.7740    0.6110    0.7970    3.3780 
