 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2009.467479   11.0740   -2.8510  -16.5710    0.5910    0.8160    2.6180 
 2009.470216   11.5430   -3.1240  -13.7090    0.5940    0.8180    2.6430 
 2009.472954    9.9710   -2.3300  -16.8200    0.5760    0.7860    2.5790 
 2009.475692   11.5790   -2.7570  -17.2160    0.5760    0.7920    2.5560 
 2009.478430   11.6200   -2.9610  -18.0340    0.6230    0.8960    2.8380 
 2009.481168   10.5210   -2.9570  -23.4390    0.6290    0.8640    2.8010 
 2009.483906   10.5340   -3.5520  -27.8200    0.6260    0.8660    2.8760 
 2009.486643   12.2880   -4.0080  -22.1210    0.5760    0.8060    2.5670 
 2009.489381   10.6320   -1.2490  -22.3610    0.6390    0.8880    2.7800 
 2009.492119   11.2010   -1.8980   -9.3360    0.6190    0.8600    2.8730 
 2009.494857   10.4530    3.6320   -3.1480    0.6470    0.8990    3.0560 
 2009.497595    9.9790   -2.2320  -19.6360    0.5830    0.8120    2.5900 
 2009.500333    9.1290   -2.4060  -20.5080    0.5740    0.7990    2.6060 
 2009.503071   10.0700   -3.8130  -15.5100    0.5790    0.8150    2.5860 
 2009.505808    9.9520   -2.0100  -18.3750    0.5730    0.8020    2.5120 
 2009.508546    9.7420   -3.4330  -16.4270    0.5850    0.8040    2.5770 
 2009.511284    9.1990   -2.2240  -14.7780    0.5780    0.8060    2.5770 
 2009.514022    9.2130   -3.8860  -15.1670    0.5770    0.8030    2.5320 
 2009.516760    7.6750   -2.2760  -14.6720    0.5930    0.8210    2.6600 
 2009.519498    9.9810   -4.7780  -15.8830    0.5970    0.8170    2.6680 
 2009.521523    9.1570   -2.7440  -16.4400    0.8530    1.1960    3.8670 
 2009.524973    8.9090   -1.9050  -15.9530    0.5860    0.8210    2.6400 
 2009.527711    9.2480   -2.9950  -18.6880    0.5810    0.8070    2.6240 
 2009.530449    9.3080   -2.9460  -24.5610    0.5970    0.8510    2.8430 
 2009.533187    8.6690   -3.3260  -22.1190    0.6220    0.8760    2.8440 
 2009.535925    8.6640   -3.3170  -23.6620    0.5900    0.8320    2.7610 
