 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2007.661239   37.0060  -34.9400  -29.5540    0.9210    1.2680    4.7960 
 2007.663235   35.7690  -34.1770  -28.0470    0.6810    0.8920    3.4990 
 2007.665973   37.8850  -35.7620  -29.0340    0.6430    0.8430    3.2770 
 2007.668711   36.4440  -34.4290  -21.5440    0.7040    0.9360    3.7150 
 2007.671448   36.1860  -34.1370  -21.6890    0.7510    0.9720    3.9630 
 2007.674186   37.6230  -34.9930  -23.1160    0.6260    0.8440    3.3080 
 2007.676924   38.0360  -36.1450  -21.3840    0.6840    0.9220    3.6130 
 2007.679662   38.1930  -35.9020  -28.5970    0.6390    0.8760    3.4110 
 2007.682400   36.5770  -34.5430  -23.5760    0.6810    0.9120    3.5660 
 2007.685138   35.1350  -34.2360  -24.4560    0.6750    0.9040    3.6010 
 2007.687876   36.6190  -34.3260  -23.1740    0.6400    0.8740    3.4270 
 2007.690613   37.0540  -33.6370  -24.8350    0.6390    0.8630    3.3400 
 2007.693351   37.1730  -33.6080  -23.9180    0.6610    0.8800    3.4480 
 2007.696089   37.7930  -33.0240  -24.5540    0.6260    0.8420    3.3140 
 2007.698827   37.4030  -33.4990  -23.9500    0.6210    0.8200    3.2300 
 2007.701565   35.9610  -33.8960  -29.8580    0.6350    0.8570    3.3660 
 2007.704303   36.8630  -34.0260  -32.0120    0.6400    0.8540    3.3880 
 2007.707040   36.3780  -32.5760  -31.7860    0.6300    0.8700    3.3980 
 2007.709778   35.2110  -33.8380  -26.3140    0.6170    0.8470    3.2820 
 2007.712516   35.1620  -33.4790  -22.9020    0.6040    0.8330    3.2560 
 2007.715254   35.6270  -33.4080  -23.7030    0.6050    0.8380    3.1980 
 2007.717992   36.0400  -33.0380  -23.0150    0.6060    0.8300    3.1620 
 2007.720730   34.8530  -32.6330  -24.0850    0.6380    0.8640    3.2610 
 2007.723468   36.1800  -32.6060  -24.7320    0.6620    0.8710    3.5120 
 2007.726205   36.3060  -32.0820  -25.0480    0.7010    0.9440    3.6700 
 2007.728943   37.2560  -33.1360  -28.1620    0.7120    0.9600    3.5960 
 2007.731681   36.6980  -32.4540  -26.8570    0.6770    0.8980    3.3880 
 2007.734419   36.6100  -31.3680  -19.8230    0.6070    0.8200    3.1680 
 2007.737157   35.9740  -33.6650  -25.4180    0.6090    0.8350    3.1650 
 2007.739895   35.8070  -32.4530  -26.1820    0.6780    0.8820    3.5040 
 2007.742633   34.3280  -33.5960  -30.8190    0.7320    0.9700    3.9440 
 2007.745370   36.2500  -32.1040  -25.8350    0.6710    0.9090    3.5270 
 2007.748108   36.5230  -33.1330  -23.2060    0.6960    0.9400    3.6660 
 2007.750846   34.4650  -33.1380  -18.5990    0.6430    0.8720    3.3350 
 2007.753584   35.7310  -32.1660  -26.7210    0.6980    0.9330    3.7310 
 2007.756322   36.4740  -32.0120  -30.4780    0.6750    0.9170    3.6050 
 2007.759060   37.2360  -31.1840  -29.4050    0.6710    0.9170    3.5230 
 2007.761797   36.4590  -31.9890  -27.6020    0.6430    0.8400    3.3230 
 2007.764535   35.4640  -30.5270  -26.3220    0.6230    0.8600    3.2780 
 2007.767273   35.1820  -31.8720  -34.2230    0.6350    0.8910    3.4570 
 2007.770011   36.1640  -30.6430  -36.6420    0.6540    0.8930    3.4600 
 2007.772749   35.7780  -29.8030  -33.2310    0.6560    0.8750    3.4680 
 2007.775487   34.6850  -31.6980  -30.5920    0.6180    0.8340    3.2340 
 2007.778225   34.7310  -32.0440  -28.0610    0.6230    0.8600    3.2490 
 2007.780962   35.3850  -30.8010  -30.1480    0.6050    0.8490    3.2050 
 2007.783700   34.7320  -32.3120  -25.7620    0.6250    0.8670    3.3120 
 2007.786438   34.6920  -32.3760  -22.1700    0.6560    0.8810    3.2680 
 2007.789176   34.2880  -30.8810  -27.6010    0.6400    0.8600    3.2760 
 2007.791914   34.2120  -31.3890  -25.9150    0.6240    0.8470    3.2520 
 2007.794652   35.6870  -29.8580  -22.8730    0.6670    0.9050    3.5540 
 2007.797390   34.3910  -30.4480  -23.9760    0.6920    0.9190    3.6240 
 2007.800127   35.4540  -30.7170  -21.0320    0.6880    0.9110    3.5500 
 2007.802865   34.3520  -30.9400  -28.7490    0.6470    0.8670    3.3880 
 2007.805603   34.5090  -30.7980  -26.1290    0.6450    0.8870    3.3420 
 2007.808341   34.2440  -29.8370  -25.1540    0.6670    0.8880    3.4760 
 2007.811079   35.3270  -30.9560  -22.7160    0.6350    0.8800    3.3550 
 2007.813817   35.0250  -27.3700  -24.8470    0.7010    0.9190    3.6390 
 2007.816554   34.1430  -30.4340  -19.1980    0.7850    1.0360    4.0820 
 2007.819292   33.6660  -31.7240  -15.5570    0.6990    0.9140    3.6310 
 2007.822030   32.4760  -30.8330  -19.6990    0.6700    0.9000    3.4640 
 2007.824768   32.4920  -31.4010  -22.9650    0.6520    0.9340    3.4880 
 2007.827506   34.1480  -28.2520  -26.0180    0.6960    0.9200    3.5520 
 2007.830244   33.5440  -29.1180  -25.5530    0.6510    0.8810    3.4130 
 2007.832982   34.9400  -30.4410  -32.9610    0.6270    0.8650    3.2810 
 2007.835719   33.4670  -31.2840  -30.0490    0.6210    0.8630    3.2910 
 2007.838457   33.8550  -31.5750  -26.7280    0.6240    0.8610    3.3160 
 2007.841195   34.2000  -31.8200  -28.5680    0.6300    0.8560    3.3270 
 2007.843933   32.9270  -30.3680  -34.6140    0.6010    0.8220    3.1780 
