 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2007.686136   48.7200  -19.4970  -13.0890    1.4390    1.7530   10.2670 
 2007.687876   46.2470  -18.8220  -18.4900    0.7030    0.8450    4.9040 
 2007.690613   47.5680  -18.7410  -15.8410    0.6980    0.8580    4.9970 
 2007.693351   47.6540  -18.7100  -25.2110    0.6890    0.8490    4.9100 
 2007.696089   48.3210  -18.5970  -20.7570    0.6900    0.8470    4.8720 
 2007.698827   47.7390  -18.6030  -14.4890    0.6890    0.8430    4.8430 
 2007.701565   46.5650  -19.6020  -13.9570    0.7180    0.8830    5.0860 
 2007.704303   46.0710  -20.1080  -26.2850    0.7040    0.8830    5.0880 
 2007.707040   46.5130  -18.5250  -26.6840    0.6970    0.8370    4.9110 
 2007.709778   46.3670  -19.0520  -15.0290    0.7170    0.8710    5.1300 
 2007.712516   45.6820  -16.7440   -8.2020    0.7090    0.9140    5.3030 
 2007.715254   46.3240  -17.8100  -11.7280    0.6870    0.8960    5.0890 
 2007.717992   46.1560  -18.5210  -23.7470    0.7010    0.8620    4.9830 
 2007.720730   45.9050  -18.9690  -19.0230    0.6920    0.8660    5.0480 
 2007.723468   46.6060  -18.1570  -17.8830    0.6990    0.8790    5.0660 
 2007.726205   45.7150  -17.0280  -15.3370    0.6970    0.8780    5.0550 
 2007.728943   47.7560  -19.3380  -22.6680    0.7260    0.8570    4.9820 
 2007.731681   46.4820  -18.1470  -19.9700    0.7070    0.8610    4.9510 
 2007.734419   46.1370  -17.0580  -13.5830    0.7070    0.8890    5.1630 
 2007.737157   45.4570  -16.8150  -19.8020    0.7400    0.9510    5.4820 
 2007.739895   45.2510  -17.8550  -21.4610    0.7070    0.9060    5.1320 
 2007.742633   45.1830  -19.3860  -21.4050    0.6910    0.8420    4.8700 
 2007.745370   46.7710  -18.5760  -20.0880    0.6980    0.8810    5.1630 
 2007.748108   46.6380  -18.1190  -18.1200    0.6960    0.8420    4.8940 
 2007.750846   44.9870  -17.9210   -9.4810    0.7360    0.9590    5.5410 
 2007.753584   46.1750  -17.2380  -18.9930    0.7370    0.8990    5.2630 
 2007.756322   46.4880  -17.1600  -19.3470    0.7280    0.9080    5.3310 
 2007.758318   46.0850  -14.7410  -11.8210    1.0310    1.3730    7.4860 
 2007.761797   46.5120  -18.0300  -18.9740    0.7350    0.9130    5.3200 
 2007.764535   43.8350  -17.7900  -22.1620    0.7200    0.9160    5.2820 
 2007.767273   44.1930  -17.3730  -26.9620    0.7600    0.9740    5.7820 
 2007.770011   43.9390  -18.7940  -31.8920    0.7600    0.9370    5.5800 
 2007.772749   44.7440  -16.7310  -22.1050    0.7630    0.9000    5.3830 
 2007.775487   43.1980  -16.0520  -24.3140    0.7140    0.8850    5.1630 
 2007.778225   43.6200  -17.1530  -23.4250    0.7370    0.9290    5.3380 
 2007.780962   43.6480  -15.4470  -25.5920    0.7280    0.9340    5.6110 
 2007.783700   44.1380  -18.2160  -21.2340    0.7440    0.9450    5.4920 
 2007.786438   42.9290  -18.0980  -23.8270    0.7320    0.9380    5.5180 
 2007.789176   43.5050  -17.0060  -16.6450    0.7340    0.9410    5.3710 
 2007.791914   42.6570  -17.4810  -24.9180    0.7570    0.8840    5.2460 
 2007.794652   44.4550  -18.4600  -23.3080    0.7610    0.9670    5.5010 
 2007.797390   43.4760  -16.3880  -22.3390    0.7190    0.8770    5.1090 
 2007.800127   44.6540  -15.5000  -16.2220    0.7220    0.9090    5.2360 
 2007.802865   44.0800  -16.2040  -24.3540    0.7590    0.9680    5.5430 
 2007.805603   43.4350  -15.2610  -23.2860    0.7800    0.9740    5.6360 
 2007.808341   43.1600  -15.3760  -17.2950    0.7480    0.9280    5.4530 
 2007.811079   44.5140  -16.9940  -17.5640    0.7520    0.9380    5.4500 
 2007.813817   43.9820  -14.9240  -24.1260    0.7610    1.0090    5.6870 
 2007.816554   43.1180  -14.7050  -18.3280    0.7460    0.9080    5.2200 
 2007.819292   44.0800  -16.1940  -16.6260    0.7800    0.9320    5.5470 
 2007.822030   43.6950  -16.3520  -10.9400    0.7540    0.9370    5.5270 
 2007.824768   42.8670  -17.4460  -15.4660    0.7820    0.9840    5.7320 
 2007.827506   43.0410  -15.3020  -19.0700    0.7490    0.9320    5.4670 
 2007.830244   43.7670  -15.6560  -22.3580    0.7230    0.9110    5.2710 
 2007.832982   43.3370  -16.3730  -17.6820    0.7510    0.9180    5.4250 
 2008.244496   34.3500  -15.4380  -24.3740    1.3630    1.7300    9.8020 
 2008.246920   35.3330  -17.2930  -33.9520    0.9520    1.1430    6.6120 
 2008.249135   33.3590  -17.5270  -33.3690    0.9270    1.1750    6.4940 
 2008.251873   33.8280  -16.5380  -30.7170    0.8500    1.1360    6.3920 
 2008.254611   34.4820  -15.7750  -29.1740    0.7480    0.9380    5.2780 
 2008.257348   33.7350  -16.2380  -38.2530    0.7420    0.9600    5.4260 
 2008.260086   33.6940  -15.7090  -28.8570    0.7220    0.9670    5.2910 
 2008.262824   33.6150  -16.0810  -29.7510    0.7510    0.9300    5.3440 
 2008.265562   33.0340  -16.6980  -32.1300    0.7650    0.9950    5.3890 
 2008.268300   32.4380  -16.9400  -29.3780    0.7390    0.9770    5.6100 
 2008.271038   32.5980  -16.1510  -29.1380    0.7560    0.9630    5.4690 
 2008.273776   32.9750  -16.5450  -27.3400    0.7210    0.9450    5.3210 
 2008.276513   32.7460  -15.9760  -24.6930    0.7160    0.9780    5.3460 
 2008.279251   32.8740  -15.1290  -23.2070    0.7360    0.9690    5.4960 
 2008.281989   33.5560  -15.2340  -23.8620    0.7300    0.9750    5.5070 
 2008.284727   33.9770  -14.5940  -20.2320    0.7290    0.9540    5.5010 
 2008.287465   33.6910  -13.3150  -18.6570    0.7530    0.9050    5.3210 
 2008.290203   32.9130  -14.9880  -15.7360    0.7450    0.9520    5.5040 
 2008.292941   32.9660  -12.4950  -19.4230    0.7380    0.9590    5.3360 
 2008.295678   33.3580  -13.7790  -28.9350    0.7180    0.9220    5.2700 
 2008.298416   32.8920  -14.4300  -30.0760    0.7450    0.9800    5.3680 
 2008.301154   31.8320  -14.3980  -32.1290    0.7200    0.9150    5.0930 
 2008.303892   32.4670  -14.6220  -30.1010    0.7240    0.9040    5.0320 
 2008.306630   32.8340  -13.7470  -30.0490    0.7010    0.9610    5.2960 
 2008.309368   32.0600  -15.8370  -29.0130    0.7810    0.9940    5.4930 
 2008.312105   32.4660  -16.1080  -29.1640    0.7340    0.9630    5.3930 
 2008.314843   32.6510  -14.2230  -25.4560    0.7240    0.9270    5.1620 
 2008.317581   32.3300  -14.4570  -28.0540    0.7140    0.9300    5.1870 
 2008.320319   31.7770  -14.5360  -21.0760    0.7180    0.9970    5.5700 
