 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2014.453105  -78.3380   58.4830    5.1380    0.5780    0.7850    2.5420 
 2014.455843  -77.5810   55.8930    4.3090    0.5620    0.7690    2.4480 
 2014.458580  -78.3220   54.7570   -0.1090    0.6040    0.8600    2.6610 
 2014.461318  -78.7180   54.0750    1.1850    0.6130    0.8600    2.6970 
 2014.464056  -79.3640   56.5530   -0.0320    0.6220    0.8850    2.7760 
 2014.466794  -79.7040   56.5490    0.2760    0.5870    0.8150    2.6030 
 2014.469532  -79.2340   57.0160    1.2230    0.5680    0.7680    2.4600 
 2014.472270  -78.8500   56.8620    6.8540    0.5750    0.7920    2.5270 
 2014.475008  -79.4960   56.2850    2.5220    0.5670    0.7690    2.4780 
 2014.477745  -80.1850   56.9290    4.5360    0.5750    0.7840    2.5120 
 2014.480483  -79.3800   55.2810   -6.5310    0.5780    0.8040    2.6230 
 2014.483221  -78.8670   56.2010    5.4850    0.5540    0.7600    2.4270 
 2014.485959  -80.0350   54.2070    2.4350    0.5600    0.7680    2.4900 
 2014.488697  -79.9030   53.8810   -8.5380    0.5760    0.8020    2.6290 
 2014.491435  -80.0560   55.8840    2.6360    0.5610    0.7530    2.4090 
 2014.494173  -80.1750   57.5150    4.6220    0.5570    0.7680    2.4190 
 2014.496910  -79.8000   59.2510    2.2490    0.5660    0.7620    2.4100 
 2014.499648  -78.6420   58.0000    6.9800    0.5420    0.7360    2.3320 
 2014.502386  -80.1080   57.2920    1.9790    0.5860    0.7940    2.5670 
 2014.505124  -80.6150   57.4250    4.6800    0.5800    0.7860    2.5340 
 2014.507862  -79.9980   56.1880    6.9370    0.5730    0.7680    2.5300 
 2014.510600  -80.2430   57.9660    6.3290    0.5550    0.7500    2.3830 
 2014.513338  -79.4740   57.7470    6.6560    0.5960    0.8320    2.8050 
 2014.516075  -80.7800   56.7010    2.3040    0.5710    0.7950    2.5260 
 2014.518813  -79.4850   56.2430    4.0760    0.5630    0.7720    2.4660 
 2014.521551  -79.6700   59.6140    8.6730    0.5710    0.7930    2.5110 
 2014.524289  -78.4100   57.0930    6.9250    0.5950    0.7940    2.5570 
 2014.527027  -79.4180   60.1540    8.3230    0.5560    0.7750    2.4100 
 2014.529765  -80.0290   58.2500    7.4480    0.5650    0.7640    2.4320 
 2014.532502  -80.2600   57.6060    7.7670    0.5610    0.7670    2.4190 
 2014.535240  -79.6610   57.6820    5.5960    0.5970    0.8230    2.5810 
 2014.537978  -79.6960   56.8880   10.0500    0.5740    0.7730    2.4900 
 2014.540716  -80.2010   56.8590   10.3780    0.5500    0.7510    2.3840 
 2014.543454  -79.7570   56.1320    8.1720    0.5410    0.7430    2.3340 
 2014.546192  -79.3160   57.7780    8.8980    0.5400    0.7520    2.3490 
 2014.548930  -77.8980   57.8830   18.9070    0.5700    0.7810    2.5310 
 2014.551667  -80.1920   57.3210    8.8430    0.5820    0.7870    2.6280 
 2014.554405  -82.1850   56.9720   16.1200    0.5700    0.7710    2.4310 
 2014.557143  -81.7250   55.6220    9.6670    0.5580    0.7480    2.3980 
 2014.559881  -79.5470   56.3510   11.1500    0.5520    0.7660    2.4320 
 2014.562619  -80.2020   55.9890    5.8520    0.5620    0.7750    2.5130 
 2014.565357  -80.6320   58.0420   11.4510    0.5800    0.8470    2.6090 
 2014.568095  -81.1320   55.5870    7.0550    0.5570    0.7820    2.4450 
 2014.570832  -83.1840   56.8060   10.0960    0.5810    0.7900    2.5830 
 2014.573570  -82.4790   57.0430    7.1820    0.5580    0.7580    2.4890 
 2014.576308  -81.9630   58.1250    6.1060    0.5660    0.7870    2.4980 
 2014.579046  -82.4580   56.7360   11.0820    0.5870    0.7830    2.5920 
 2014.581784  -81.7600   58.7430   12.5120    0.6300    0.8500    2.7600 
 2014.584522  -80.4180   56.7200   10.1510    0.5750    0.7900    2.4900 
 2014.587259  -82.0960   57.7520    5.9740    0.6370    0.8150    2.7520 
 2014.589997  -82.0930   57.7250    8.6500    0.6190    0.8370    2.7580 
 2014.592735  -80.2670   57.7680    8.5170    0.6030    0.8160    2.5830 
 2014.595473  -80.1540   57.6090   12.3690    0.5780    0.7910    2.5650 
 2014.598211  -81.5940   57.4580   16.3440    0.6190    0.8100    2.5990 
 2014.600949  -79.3500   58.4790   13.0160    0.5870    0.8070    2.6250 
 2014.603687  -80.1910   61.4710   14.8460    0.5760    0.7880    2.5650 
 2014.606424  -82.9630   59.4730    5.9090    0.5840    0.8140    2.6520 
 2014.609162  -81.4300   59.0830   12.2850    0.5570    0.7630    2.4550 
 2014.611900  -81.5860   53.6460   16.1750    0.6930    0.9380    3.1930 
 2014.614638  -84.2250   56.8290   12.7550    0.5820    0.7920    2.5890 
 2014.617376  -82.3650   57.4040   16.3150    0.5900    0.8230    2.6300 
 2014.620114  -82.5260   58.4070   14.4440    0.5660    0.7710    2.4650 
 2014.622852  -79.6560   62.3100   -1.7630    0.6060    0.8520    2.8270 
 2014.625589  -82.0640   60.4730   20.5370    0.5650    0.7620    2.4830 
 2014.628327  -81.5470   58.9590   12.1740    0.5570    0.7740    2.4850 
 2014.631065  -82.6840   59.1630   19.9480    0.6020    0.8470    2.7640 
 2014.633803  -82.8200   57.2760   13.8510    0.5930    0.8200    2.7050 
 2014.636541  -83.6880   59.0090   11.0040    0.6560    0.9060    3.1700 
 2014.639279  -84.6830   57.4370   19.7870    0.5590    0.7660    2.4730 
 2014.642016  -83.8380   56.3790    2.8190    0.5930    0.7880    2.7020 
 2014.644754  -83.3370   59.9220   17.7570    0.5610    0.7610    2.4980 
 2014.647492  -84.8970   57.5390   16.7960    0.5470    0.7400    2.3600 
 2014.650230  -84.6330   59.6390   16.6310    0.5620    0.7610    2.4470 
 2014.652968  -83.5320   58.4140   16.6450    0.7450    1.0190    3.2990 
 2014.655706  -83.4510   60.3610   19.0160    0.7100    0.9540    3.0680 
 2014.658444  -84.7000   60.6170   18.3650    0.5970    0.7890    2.5760 
 2014.661181  -83.3150   58.8810   21.9760    0.6170    0.8410    2.6670 
 2014.663919  -84.2880   60.1560   16.0200    0.6500    0.8590    2.7350 
 2014.666657  -85.4370   60.3570   13.2180    0.5780    0.7870    2.4950 
 2014.669405  -84.3470   60.2720   14.0440    0.5910    0.7860    2.5130 
 2014.672133  -84.1870   61.8410   15.5320    0.5870    0.7960    2.5650 
 2014.674871  -85.1040   60.7080   25.4800    0.6340    0.8560    2.9150 
 2014.677609  -84.3630   61.5320   19.4080    0.6440    0.8410    2.8340 
 2014.680346  -84.9040   61.6660   23.1410    0.5760    0.7880    2.6240 
 2014.683084  -83.9740   59.3920   15.8610    0.5910    0.7910    2.5260 
 2014.685822  -85.1320   60.3210   13.5860    0.5840    0.7690    2.4610 
 2014.688560  -85.6470   60.0840   16.3250    0.6230    0.8340    2.6620 
 2014.691298  -86.5500   59.4020   26.9260    0.6260    0.8830    2.8260 
 2014.694036  -85.8700   61.5410   16.9870    0.5960    0.8120    2.6410 
 2014.696774  -85.0300   57.6980   14.9080    0.6720    0.9200    3.0360 
 2014.699511  -83.5890   59.8440   13.9970    0.5810    0.7810    2.5160 
 2014.702249  -84.6750   60.9250   16.9200    0.5570    0.7730    2.4100 
 2014.704987  -84.6850   58.6950   15.8470    0.5700    0.7670    2.4380 
 2014.707725  -84.0800   61.2530   18.3220    0.6140    0.8430    2.6610 
 2014.710463  -84.1800   59.9060   12.4900    0.5850    0.7810    2.5780 
 2014.713201  -83.7320   59.7910   18.4920    0.5830    0.8000    2.5470 
 2014.715938  -85.2360   61.5140   19.6800    0.6410    0.8760    2.8180 
 2014.718676  -85.3830   61.1260   19.9010    0.5950    0.7900    2.5670 
 2014.721414  -85.6200   60.2920   16.7110    0.5530    0.7560    2.4760 
 2014.724152  -86.0210   63.2700   16.7460    0.6610    0.8960    2.8380 
 2014.726890  -85.3620   60.9840   12.4680    0.6620    0.8970    2.9210 
 2014.729628  -86.1210   59.6710   17.4270    0.6650    0.8630    2.7710 
 2014.732366  -85.5230   60.6140   17.7520    0.6240    0.7970    2.6670 
 2014.735103  -85.5430   59.8650   17.2670    0.6810    0.8790    2.8470 
 2014.737841  -85.8630   60.8240   15.3270    0.6900    0.8680    2.8000 
 2014.740579  -85.5490   60.9940   16.3940    0.5910    0.7830    2.5100 
 2014.743317  -87.7700   62.1980   17.1340    0.6420    0.8280    2.6900 
 2014.746055  -84.4380   61.0560   16.6680    0.7030    0.9240    2.9980 
 2014.748793  -84.7240   60.3550   14.2870    0.6650    0.8380    2.7770 
 2014.751531  -84.3620   61.8470   18.1780    0.7120    0.8890    2.8450 
 2014.754268  -85.2890   61.7790   10.8200    0.5720    0.7550    2.4110 
 2014.757006  -85.4520   61.4150   16.1320    0.6030    0.8330    2.5230 
