 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 1995.332411  324.0660  -76.9920  -41.3690    2.0580    2.5530   13.2180 
 1995.334693  321.7130  -74.1510  -40.1220    2.1710    2.5590   11.9850 
 1995.337431  318.8730  -66.7030  -30.8950    3.1370    2.9300   10.9880 
 1995.342906  320.7590  -69.8190  -26.5810    1.8430    2.7030   12.7160 
 1995.345644  323.6740  -67.6880  -26.7990    3.2330    3.8490   10.4800 
 1995.348382  325.9160  -73.8240  -26.1900    3.1200    3.7640   14.5000 
 1995.351120  320.7630  -71.7560  -28.0450    1.9410    2.8860   11.9750 
 1995.353867  324.3100  -69.5080  -16.8590    2.3220    2.7900   10.5010 
 1995.356596  330.1270  -70.8130  -34.7850    5.5740    6.0840   15.9060 
 1995.359333  335.8170  -75.0920  -20.9040    6.6920    5.9880   13.6130 
 1995.378498  326.0980  -71.5670  -24.0110    0.7700    0.9710    4.2910 
 1995.381236  323.4500  -73.2240  -29.1630    0.7970    1.0170    4.6970 
 1995.383974  324.7930  -71.5910  -30.1820    0.7280    0.9510    4.2780 
 1995.386712  323.9490  -72.4500  -25.9600    0.7910    1.0010    4.4730 
 1995.389450  323.3820  -72.8440  -22.1680    0.7880    1.0660    4.6880 
 1995.392188  321.5770  -71.0980  -27.4900    0.6790    0.8850    4.1340 
 1995.394925  324.2960  -71.6980  -29.3730    0.9270    1.2400    5.0710 
 1995.397663  323.8860  -71.3220  -29.4670    0.7910    1.0240    4.7260 
 1995.400401  323.8590  -69.7080  -24.6450    0.8010    1.0090    4.5350 
 1995.403139  322.4090  -71.0850  -23.8440    0.8260    1.0020    4.6200 
 1995.405877  324.7980  -66.7810  -26.9310    0.8230    1.0230    4.8690 
 1995.408615  323.2290  -69.0190  -24.3070    0.7220    0.9090    4.2460 
 1995.411353  325.2610  -67.6150  -26.3980    0.9170    1.1160    5.1350 
