 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2007.658824   53.4120  -15.8330  -25.7570    1.2850    1.4720    7.9320 
 2007.660497   50.4410  -15.4860  -27.9390    0.5980    0.7220    3.7010 
 2007.663235   49.6100  -16.2480  -32.8130    0.5970    0.7300    3.7360 
 2007.665973   51.4020  -14.9850  -27.1210    0.5880    0.7190    3.6530 
 2007.668711   50.8070  -14.5850  -25.1900    0.5910    0.7300    3.7080 
 2007.671448   50.4420  -14.8010  -24.9080    0.5950    0.7400    3.7650 
 2007.674186   51.5220  -15.0780  -25.9480    0.6010    0.7310    3.7530 
 2007.676924   52.4170  -15.4270  -22.4530    0.5960    0.7220    3.6900 
 2007.679662   51.8120  -15.2840  -24.8850    0.5910    0.7200    3.6680 
 2007.682400   50.4440  -13.9860  -24.1360    0.5900    0.7230    3.6760 
 2007.685138   49.3950  -13.9240  -25.4820    0.6040    0.7500    3.8030 
 2007.687876   49.4990  -14.1420  -26.4370    0.6040    0.7380    3.7510 
 2007.690613   50.4430  -14.3700  -23.4050    0.5980    0.7310    3.7390 
 2007.693351   50.9840  -14.1140  -25.6900    0.5930    0.7240    3.6870 
 2007.696089   51.0620  -13.7950  -23.3150    0.5930    0.7290    3.7090 
 2007.698827   50.7860  -14.3380  -27.2430    0.5890    0.7210    3.6630 
 2007.701565   50.4190  -15.6080  -24.9490    0.6030    0.7390    3.7540 
 2007.704303   50.4260  -15.2340  -24.0350    0.6020    0.7490    3.8200 
 2007.707040   49.5540  -13.9070  -25.9410    0.5950    0.7240    3.7010 
 2007.709778   48.8410  -14.2090  -25.8000    0.5930    0.7220    3.6810 
 2007.712516   47.7220  -12.7890  -22.5700    0.5760    0.7160    3.6440 
 2007.715254   48.7820  -13.3500  -21.3520    0.5740    0.7160    3.6430 
 2007.717992   49.2510  -13.8410  -21.5120    0.5820    0.7260    3.7250 
 2007.720216   48.8420  -13.9840  -20.5690    0.7440    0.9380    4.7450 
 2007.723353   49.6300  -13.7840  -21.8420    0.5960    0.7430    3.7750 
 2007.728601   50.2540  -13.4000  -26.4880    0.6620    0.8440    4.2200 
 2007.730769   49.1090  -13.8490  -25.0840    0.9860    1.2310    6.3900 
 2007.734419   49.0800  -12.4140  -22.2870    0.5820    0.7110    3.6540 
 2007.737157   48.9730  -13.0040  -28.6820    0.5920    0.7250    3.7040 
 2007.739895   49.0980  -13.7870  -28.0420    0.5810    0.7200    3.6770 
 2007.742633   48.4140  -14.9090  -24.4330    0.5780    0.7130    3.6390 
 2007.745370   49.9530  -13.7150  -23.0990    0.5790    0.7140    3.6490 
 2007.748108   49.9060  -12.9610  -21.1870    0.5880    0.7200    3.6810 
 2007.750846   48.8150  -13.8390  -19.6740    0.6020    0.7320    3.7560 
 2007.753584   49.1990  -12.4630  -23.8350    0.5930    0.7290    3.7530 
 2007.756322   49.3160  -12.2700  -26.9250    0.5800    0.7230    3.6920 
 2007.759060   48.7840  -11.6340  -26.9740    0.5810    0.7140    3.6540 
 2007.761797   49.1850  -13.2320  -26.1690    0.6090    0.7460    3.8200 
 2007.764535   48.6960  -12.9420  -25.4420    0.5830    0.7100    3.6470 
 2007.767273   48.7350  -13.8910  -31.4300    0.6050    0.7440    3.8260 
 2007.770068   48.2640  -13.1170  -26.6180    0.6240    0.7770    3.9760 
 2007.772749   47.8880  -13.0450  -28.6120    0.6140    0.7480    3.8600 
 2007.775487   46.1180  -11.9500  -27.5950    0.5730    0.7150    3.6240 
 2007.778225   47.0340  -13.0520  -30.2330    0.5920    0.7300    3.7820 
 2007.780962   46.9490  -11.5660  -28.2570    0.5840    0.7160    3.6810 
 2007.783700   47.6180  -12.8520  -26.7240    0.5770    0.7080    3.6210 
 2007.786438   47.0070  -13.6280  -25.8260    0.5850    0.7350    3.7680 
 2007.789176   47.6460  -12.2990  -29.0140    0.5790    0.7230    3.6730 
 2007.791914   46.9380  -11.7290  -26.1570    0.5910    0.7330    3.7390 
 2007.794652   48.1720  -11.4190  -22.4790    0.6050    0.7470    3.8300 
 2007.797390   47.0700  -11.7500  -23.4620    0.5810    0.7180    3.6730 
 2007.800127   46.6680  -11.4290  -26.4680    0.5800    0.7200    3.6840 
 2007.802865   46.8410  -11.6040  -31.9330    0.5720    0.7200    3.6390 
 2007.805603   47.3660  -11.5420  -26.6610    0.5870    0.7250    3.7170 
 2007.808341   46.4700  -11.3080  -23.6520    0.5890    0.7310    3.7340 
 2007.811079   47.3710  -11.5950  -21.9980    0.5890    0.7200    3.6860 
 2007.813817   46.7130   -9.4340  -26.5740    0.6010    0.7480    3.7360 
 2007.816554   45.9800  -11.0030  -26.9720    0.6040    0.7320    3.6980 
 2007.819292   46.4100  -12.5570  -25.0670    0.5870    0.7240    3.6900 
 2007.822030   46.3240  -11.8270  -21.0540    0.5900    0.7200    3.6720 
 2007.824768   45.4630  -12.5170  -22.0320    0.5960    0.7400    3.7380 
 2007.827506   46.3820  -11.2210  -26.3220    0.5830    0.7160    3.6440 
 2007.830244   46.4660  -11.0220  -25.5950    0.5800    0.7160    3.6330 
 2007.832982   46.9850  -10.7760  -26.5820    0.5760    0.7080    3.6120 
 2007.835719   46.3520  -12.1390  -29.0210    0.5770    0.7090    3.6270 
 2007.838457   45.3250  -11.9740  -27.6380    0.5810    0.7150    3.6680 
 2007.841195   46.1320  -12.0090  -30.2200    0.5760    0.7080    3.6070 
 2007.843933   44.9990  -11.6480  -31.8290    0.5760    0.7110    3.6370 
 2007.846671   44.1920  -13.0040  -32.3400    0.5790    0.7130    3.6590 
 2007.849409   45.0700  -12.1780  -32.4440    0.5780    0.7150    3.6560 
 2007.852147   44.9660  -13.1650  -29.4430    0.5930    0.7320    3.7660 
 2007.854884   44.3620  -13.0800  -28.0310    0.5900    0.7210    3.7010 
 2007.857622   45.1940  -12.5360  -25.0470    0.5800    0.7190    3.6940 
 2007.860360   45.6880  -12.8420  -27.1500    0.5820    0.7160    3.6640 
 2007.863098   45.9830  -13.3040  -27.4850    0.5830    0.7200    3.6920 
 2007.865836   45.9020  -13.1510  -28.5390    0.5830    0.7130    3.6690 
 2007.868574   45.4530  -11.5810  -27.5140    0.5860    0.7220    3.7210 
 2007.871312   45.5430  -12.7980  -25.3310    0.5810    0.7130    3.6550 
 2007.874049   46.1370  -13.1920  -28.9070    0.5800    0.7180    3.6670 
 2007.876787   45.3080  -11.8120  -29.7560    0.5780    0.7100    3.6290 
 2007.879525   45.2170  -12.3490  -27.5790    0.5850    0.7160    3.6790 
 2007.882263   45.2310  -12.3360  -27.1780    0.5840    0.7110    3.6750 
 2007.885001   45.2230  -13.0010  -25.6950    0.5880    0.7270    3.6820 
 2007.887739   44.4510  -12.9920  -21.8670    0.5780    0.7150    3.6570 
 2007.890476   44.2660  -13.4180  -20.9070    0.5790    0.7170    3.6680 
 2007.893214   43.8080  -14.2180  -24.5450    0.5960    0.7260    3.7200 
 2007.895952   45.1470  -14.5260  -25.1030    0.5910    0.7230    3.6880 
 2007.898690   46.4600  -13.4880  -21.0950    0.5860    0.7180    3.7040 
 2007.901428   45.6920  -12.4630  -17.2890    0.6030    0.7350    3.7990 
 2007.904166   45.0130  -12.8230  -22.3420    0.5880    0.7210    3.7200 
 2007.906904   46.1380  -13.3660  -25.8520    0.5820    0.7150    3.6730 
 2007.909641   44.9660  -11.0820  -25.4230    0.5830    0.7100    3.6520 
 2007.912379   44.7320  -10.7500  -26.3170    0.5900    0.7100    3.6800 
 2007.915117   46.3040  -12.9690  -28.1960    0.5930    0.7160    3.7170 
 2007.917855   46.0670  -14.1670  -22.9970    0.5840    0.7230    3.7030 
 2007.920593   45.3420  -13.5300  -18.5970    0.6070    0.7460    3.8660 
 2007.923331   44.5210  -11.8620  -20.0250    0.5840    0.7150    3.6700 
 2007.926069   44.4700  -11.6300  -19.0740    0.5950    0.7210    3.7400 
 2007.928806   44.7930  -12.8910  -21.8740    0.5890    0.7040    3.6450 
 2007.931544   44.2340  -13.4150  -18.8750    0.5900    0.7120    3.6800 
 2007.934282   43.9970  -12.9350  -21.3460    0.5940    0.7160    3.7210 
 2007.937020   44.9190  -13.6820  -23.9230    0.6050    0.7320    3.7900 
 2007.939758   44.6470  -12.2750  -21.9280    0.6290    0.7430    3.8360 
 2007.942496   44.3490  -11.5720  -22.9570    0.5950    0.7220    3.7440 
 2007.945233   44.5620  -12.0360  -25.7780    0.6120    0.7280    3.7860 
 2007.947971   45.2860  -12.7310  -24.8680    0.6100    0.7360    3.8090 
 2007.950709   45.7600  -12.1580  -26.8440    0.6100    0.7280    3.7630 
 2007.953447   44.3630  -10.4220  -22.3060    0.6080    0.7220    3.7170 
 2007.956185   44.6130  -11.9700  -28.5080    0.6060    0.7230    3.7090 
 2007.958923   45.5040  -11.6800  -25.5760    0.6150    0.7270    3.7720 
 2007.961661   45.9490  -11.8610  -27.1040    0.6060    0.7320    3.7780 
 2007.964398   45.2320  -11.7290  -19.9060    0.6090    0.7210    3.7220 
