 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 1996.563855  210.6520 -209.8370  -76.8960    0.7310    1.0300    3.3200 
 1996.566117  210.1410 -209.1140  -76.6280    0.8850    1.3020    4.1170 
 1996.568684  210.0590 -210.7910  -73.7360    1.2390    1.8240    5.9300 
 1996.572211  208.6970 -210.1490  -79.3630    0.8960    1.2900    4.2380 
 1996.574949  212.5710 -211.0610  -69.5100    0.8240    1.2550    4.1790 
 1996.577687  212.1040 -212.4540  -70.6630    0.8130    1.2120    3.9860 
 1996.580424  210.5830 -210.6190  -71.3420    0.8210    1.2650    4.0210 
 1996.582801  214.1530 -208.2980  -78.8190    0.9590    1.5010    4.7100 
 1996.585900  216.6440 -208.1440  -78.4840    0.8460    1.2840    4.0920 
 1996.588638  210.7230 -211.9290  -82.7280    0.8660    1.3140    4.2410 
 1996.591376  213.6580 -210.8380  -79.6600    0.8180    1.2340    4.1110 
 1996.594114  212.4490 -208.5490  -76.8430    0.8820    1.3100    4.3690 
 1996.596851  212.0420 -209.9340  -72.3300    0.9790    1.4230    4.4640 
 1996.599589  211.7840 -208.5250  -86.4570    0.8820    1.3100    4.2050 
 1996.602327  212.3010 -209.3710  -77.0840    0.8560    1.2680    4.2840 
 1996.605065  211.2960 -211.4150  -70.6250    0.8170    1.2300    4.0000 
 1996.607803  210.9910 -209.0750  -87.4050    0.8120    1.2010    3.9000 
 1996.610541  210.6650 -210.8050  -85.5550    0.8190    1.2240    3.9330 
 1996.613279  208.2940 -209.9240  -84.7220    0.8480    1.2450    4.0660 
 1996.616016  212.2570 -208.3490  -80.1240    0.8300    1.2170    3.9120 
 1996.618754  208.1450 -212.0580  -75.5200    0.9790    1.4660    4.5340 
 1996.620570  213.3480 -214.5790  -77.2080    1.5470    2.1270    7.4320 
 1996.624230  210.4720 -209.0230  -80.9730    0.8410    1.2390    3.9180 
 1996.626968  211.4790 -209.9130  -72.1800    0.8260    1.2260    3.8650 
 1996.629706  210.8800 -209.8350  -78.8500    0.8190    1.2440    3.8660 
 1996.632444  211.8040 -210.0530  -81.5840    0.8450    1.2740    3.9850 
 1996.635181  213.2920 -210.3140  -77.0150    0.8210    1.2330    3.9420 
 1996.637919  210.2390 -211.8760  -80.4670    0.8990    1.3540    4.2140 
 1996.640657  212.0160 -208.0110  -79.3700    0.8600    1.2900    4.1750 
 1996.643395  212.2800 -210.4640  -76.0760    0.8590    1.2880    4.0420 
 1996.646133  210.3450 -208.1140  -78.6000    0.9290    1.4080    4.3030 
 1996.648871  210.0680 -209.0990  -86.2560    0.8710    1.3040    4.0580 
 1996.651608  208.5110 -209.0500  -77.5750    0.9030    1.3290    4.1520 
 1996.654337  206.5470 -206.6840  -79.2420    0.8810    1.2710    4.1910 
 1996.657075  208.8820 -210.0650  -84.9310    0.8360    1.2460    4.0240 
 1996.659822  208.8650 -206.6370  -80.1780    1.0820    1.5950    4.9700 
 1996.662560  211.7460 -207.5900  -84.2250    0.8800    1.2880    4.3620 
 1996.665298  211.5100 -208.2370  -75.8040    0.9020    1.3760    4.4890 
 1996.668036  211.7720 -208.5220  -76.1640    0.8530    1.2200    3.8850 
 1996.670260  209.8090 -207.9230  -70.6510    0.9910    1.5180    4.8990 
 1996.673511  211.7360 -206.9230  -78.0800    0.8350    1.2420    4.0900 
 1996.676249  214.5920 -208.6720  -82.1590    0.8470    1.2890    4.0500 
 1996.678987  208.5670 -208.4590  -76.7120    0.8390    1.2040    3.8970 
 1996.681715  205.5180 -210.3690  -71.9220    0.8560    1.2730    4.2600 
 1996.684463  206.7460 -208.7890  -72.9000    0.9100    1.3820    4.3410 
 1996.687201  208.9010 -204.9790  -79.5710    0.8110    1.2060    3.8220 
 1996.689938  208.5160 -205.1520 -101.2550    0.9030    1.3690    4.3270 
 1996.692676  204.3720 -204.1780  -81.3590    1.0410    1.5360    4.8290 
 1996.695414  204.7800 -207.4790  -81.0540    1.1080    1.6760    5.1770 
 1996.698161  209.9100 -205.1590  -68.7290    1.0320    1.5360    4.5920 
 1996.700890  207.9730 -205.8770  -86.3970    0.8710    1.3060    4.1180 
 1996.703628  209.9490 -208.1470  -79.0420    0.7950    1.2040    3.8250 
 1996.706365  210.0450 -210.7500  -74.8910    0.8830    1.3410    4.2130 
 1996.709103  210.6410 -208.8410  -71.2200    0.9760    1.4290    4.5110 
 1996.711841  210.6450 -209.2020  -76.5830    0.8260    1.2990    3.9700 
 1996.714579  208.7230 -205.4980  -77.0140    0.8450    1.2700    3.9350 
 1996.717317  206.0080 -205.6080  -67.6450    0.9000    1.3920    4.2110 
 1996.719551  205.8260 -207.6600  -77.3220    1.2370    1.9710    6.0960 
 1996.722793  206.9100 -201.8490  -79.0000    0.9920    1.5430    4.5770 
 1996.725540  208.7050 -204.7040  -72.3570    0.8920    1.3860    4.3460 
 1996.728268  205.3390 -202.4700  -62.7540    1.1250    1.7210    5.1200 
 1996.731006  206.7350 -205.1240  -64.2800    0.8530    1.2850    3.9190 
 1996.733744  208.5820 -204.5450  -92.9090    0.8130    1.2150    3.7800 
 1996.736482  209.5840 -205.7190  -89.3350    0.9560    1.3490    4.2820 
 1996.739220  209.4580 -207.6340  -81.8840    0.9220    1.3280    4.1370 
 1996.741958  210.7460 -207.1110  -64.4810    0.8770    1.3010    4.1110 
 1996.744695  207.8890 -209.0340  -64.4820    0.7920    1.1820    3.7090 
 1996.747433  208.7980 -205.6630  -74.3110    0.7990    1.1770    3.7080 
 1996.749268  205.6630 -205.2410 -109.8170    1.7590    2.3680    7.4810 
 1996.752909  210.4090 -205.4930  -66.3200    0.8150    1.2010    3.8010 
 1996.755647  209.8620 -203.9460  -66.7740    0.8820    1.3320    4.1330 
 1996.758385  210.1900 -207.0420  -48.8570    0.9370    1.3530    4.4220 
 1996.761123  207.1450 -205.9960  -68.2560    0.8640    1.2330    3.9120 
 1996.763860  207.3280 -204.0220  -64.6210    0.8010    1.1650    3.7130 
 1996.766598  208.6800 -205.5560  -66.2850    0.7960    1.1710    3.7340 
 1996.769336  207.3260 -201.6980  -60.6360    0.8870    1.3870    4.1750 
 1996.772074  208.1720 -205.8900  -60.1520    1.0380    1.5260    4.6520 
 1996.774812  210.3360 -205.3350  -66.6310    0.8290    1.2430    3.8730 
 1996.777550  209.3790 -203.5940  -66.0390    0.8370    1.2170    3.7740 
 1996.780287  210.0380 -205.0830  -65.5750    0.8790    1.2870    4.1280 
 1996.783025  211.6220 -208.2780  -68.0000    0.9670    1.3480    4.6550 
 1996.785773  210.3180 -206.7680  -68.4390    0.8220    1.2590    4.0440 
 1996.788434  207.8890 -204.5770 -100.9980    0.8170    1.2080    3.9910 
 1996.791229  209.7570 -201.6530  -97.2920    0.8640    1.3090    4.1890 
 1996.793977  208.2830 -203.7110  -73.6040    0.8260    1.2140    3.8060 
 1996.796696  209.9050 -203.8630  -84.0980    0.9450    1.4020    4.5390 
 1996.799452  208.6100 -204.1020  -71.1190    0.9850    1.4390    4.4810 
 1996.802190  209.1370 -203.1580  -69.6440    0.8480    1.2830    3.8870 
 1996.804928  207.6900 -204.3560  -66.7200    0.8160    1.2160    3.8440 
 1996.807666  208.4720 -203.1540  -79.7190    0.9340    1.4010    4.4600 
 1996.810442  211.6290 -203.4110  -67.9150    0.8930    1.3520    4.2710 
 1996.813142  209.8270 -205.4460  -91.2120    0.8550    1.2510    4.1000 
 1996.815880  210.8110 -203.8060  -83.8980    0.8040    1.2260    3.8030 
 1996.818617  207.5590 -204.6260  -69.9680    0.7940    1.1640    3.7200 
 1996.821355  210.2690 -205.1990  -72.3200    0.8220    1.2250    3.8770 
 1996.824093  210.1450 -205.1810  -77.7220    0.8510    1.3230    4.1680 
 1996.826840  208.4960 -204.9060  -75.2390    0.8480    1.3070    4.0110 
 1996.829569  206.9300 -203.3570  -77.8350    0.9880    1.4950    4.4070 
 1996.832307  208.3390 -204.6240  -73.0230    0.8570    1.2720    4.0620 
 1996.835044  208.4930 -204.5400  -71.2720    0.7790    1.1560    3.6700 
 1996.837782  207.7800 -206.2950  -72.3540    0.7720    1.1470    3.6640 
 1996.840359  206.2200 -205.5010  -69.6440    0.8250    1.2650    4.0260 
 1996.843258  205.8580 -206.3330  -70.1200    0.8610    1.2730    4.1460 
 1996.845996  207.8810 -204.9620  -62.9770    0.8950    1.3000    4.2440 
 1996.848734  206.5090 -204.3060  -66.7300    0.8610    1.2910    4.2510 
 1996.851472  208.0210 -204.6160  -69.0150    0.7830    1.1890    3.7680 
 1996.854209  209.1400 -204.0990  -71.7500    0.8030    1.2080    3.8940 
 1996.856947  208.3240 -204.4400  -64.8930    0.8780    1.2780    4.1480 
 1996.859704  207.1750 -206.3100  -77.5790    0.8660    1.3070    4.2900 
 1996.862423  208.4370 -205.1080  -80.5930    0.8120    1.2150    4.0340 
 1996.865161  206.0060 -205.9600  -75.6090    0.8720    1.3140    4.3660 
 1996.867404  203.5230 -203.7570  -76.9160    1.0140    1.6010    4.9100 
 1997.599637  196.2320 -191.8740  -64.9970    0.9490    1.3180    4.2550 
 1997.601643  196.1220 -190.2860  -76.5780    0.6910    0.9730    3.0340 
 1997.604381  195.9290 -191.6250  -75.8500    0.6710    0.9590    3.0690 
 1997.607118  196.1180 -189.7480  -65.1730    0.6720    0.9660    3.1390 
 1997.609856  197.0630 -189.9960  -68.4890    0.6850    0.9730    3.1710 
 1997.612594  193.9080 -189.6510  -66.6080    0.7150    1.0240    3.2010 
 1997.615332  194.6540 -191.8280  -76.7750    0.7240    1.0510    3.3430 
 1997.618070  195.3000 -191.0970  -56.7450    0.7570    1.0960    3.5110 
 1997.620808  193.2270 -188.1680  -71.3960    0.6580    0.9460    3.0530 
 1997.623546  193.6230 -190.1180  -65.4390    0.6460    0.9400    3.0320 
 1997.626283  194.3900 -188.8110  -69.6550    0.6750    0.9530    3.0170 
 1997.629021  198.3610 -191.0070  -62.0130    0.6890    0.9470    3.0580 
 1997.631759  197.6940 -189.7150  -74.8390    0.6830    0.9210    3.0750 
 1997.634497  197.2210 -191.1300  -73.7900    0.6530    0.9280    2.9750 
 1997.637235  195.0920 -192.4330  -67.4750    0.6850    0.9910    3.1730 
 1997.639973  196.0160 -190.7300  -62.6950    0.7240    1.0230    3.1700 
 1997.642710  194.9620 -191.3850  -75.2740    0.6480    0.9080    2.9060 
 1997.645448  196.3820 -190.3330  -70.1180    0.6770    0.9500    3.0330 
 1997.648186  194.2850 -191.3770  -76.9370    0.6690    0.9470    3.0570 
 1997.650924  194.7650 -190.6040  -71.7230    0.6400    0.9120    3.0350 
 1997.653662  195.1920 -190.0560  -75.1980    0.6450    0.9120    2.9700 
 1997.656400  193.3130 -188.5910  -69.8610    0.8120    1.0960    3.5020 
 1997.659138  195.9640 -188.9070  -75.7060    0.7710    1.0860    3.4860 
 1997.661875  195.9440 -189.3630  -79.9700    0.6600    0.9500    3.0500 
 1997.664613  198.1160 -188.8840  -78.2680    0.6550    0.9300    3.0630 
 1997.667351  196.3430 -189.1840  -85.3930    0.6620    0.9220    3.1200 
 1997.670089  194.4290 -187.3330  -75.1440    0.6580    0.9140    2.9220 
