 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2007.661467   48.7690  -17.7730  -28.6280    1.1290    1.4450    7.0520 
 2007.663235   48.1440  -16.7950  -29.3380    0.6050    0.8060    3.7830 
 2007.665973   49.5240  -15.8960  -26.3440    0.6110    0.7860    3.7100 
 2007.668711   48.9400  -15.1780  -20.3330    0.6100    0.8110    3.7630 
 2007.671448   48.0540  -15.7810  -19.5790    0.6120    0.7840    3.6830 
 2007.674186   48.5210  -16.5740  -21.1580    0.6300    0.8060    3.8280 
 2007.676924   50.1450  -16.4140  -17.5980    0.6100    0.8030    3.7870 
 2007.679662   49.6610  -15.7340  -17.7920    0.6180    0.8030    3.8290 
 2007.682400   48.6050  -15.2940  -17.7600    0.6030    0.7920    3.6810 
 2007.685138   47.1490  -14.5880  -20.0960    0.6220    0.8190    3.8420 
 2007.687876   48.3690  -14.7650  -17.0200    0.6300    0.8130    3.8420 
 2007.690613   48.8000  -15.6440  -23.2930    0.6080    0.7810    3.6850 
 2007.693351   49.7460  -14.5810  -20.1060    0.6120    0.7860    3.7200 
 2007.696089   48.2890  -15.8400  -21.6040    0.6410    0.8320    3.9340 
 2007.698827   49.4100  -15.5050  -19.4570    0.6050    0.7980    3.7020 
 2007.701565   48.7060  -15.7490  -23.5380    0.6170    0.8110    3.7800 
 2007.704303   48.7360  -15.6060  -20.4320    0.6090    0.8010    3.7590 
 2007.707040   48.0640  -14.3530  -21.6830    0.6240    0.7930    3.7840 
 2007.709778   47.3590  -15.9800  -22.5400    0.6080    0.7790    3.6800 
 2007.712516   46.1920  -15.1140  -18.9680    0.6020    0.8030    3.7850 
 2007.715254   46.9810  -15.0790  -17.6430    0.5900    0.7820    3.6470 
 2007.717992   47.7790  -14.5910  -15.0010    0.5970    0.7810    3.6590 
 2007.720730   47.4620  -14.8830  -18.5660    0.5920    0.7650    3.5980 
 2007.723468   48.1280  -14.6860  -21.7740    0.5940    0.7790    3.7040 
