 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2007.615208   50.5820  -20.8420  -63.1640    1.9640    2.7270   12.0290 
 2007.616691   50.4780  -21.1760  -47.3910    0.5980    0.7940    3.2270 
 2007.619429   49.7650  -20.5190  -46.3670    0.6180    0.8190    3.4070 
 2007.622167   49.0210  -20.3740  -46.9800    0.5860    0.7680    3.0440 
 2007.624905   49.5100  -21.8670  -43.9220    0.5840    0.7640    3.0110 
 2007.627643   50.0320  -23.0870  -49.4990    0.5640    0.7380    2.9490 
 2007.630381   49.3740  -22.0580  -44.4180    0.5770    0.7600    3.0350 
 2007.633118   50.6970  -22.4900  -44.5920    0.5800    0.7590    2.9890 
 2007.635856   49.4400  -22.1170  -44.3480    0.5870    0.7650    3.0310 
 2007.638594   50.2660  -22.1350  -47.4180    0.5640    0.7280    2.8860 
 2007.641389   50.2320  -21.5050  -46.5750    0.6190    0.7820    3.1430 
 2007.644070   50.5460  -21.5840  -46.9340    0.5680    0.7280    2.8960 
 2007.646808   50.6600  -21.4790  -44.7230    0.5660    0.7520    3.0090 
 2007.649546   50.5900  -20.4110  -42.6560    0.6200    0.7830    3.2630 
 2007.652283   50.4810  -20.6000  -48.8910    0.6460    0.8430    3.3720 
 2007.655021   50.4600  -22.2590  -45.6190    0.5990    0.7480    3.1270 
 2007.657759   49.6480  -21.5270  -46.3560    0.6210    0.7820    3.2180 
 2007.660497   50.0590  -22.1200  -44.8790    0.5840    0.7490    2.9890 
 2007.663235   49.3920  -21.9590  -51.6940    0.5930    0.7570    3.1410 
 2007.665973   51.1650  -21.6430  -51.3950    0.6160    0.7960    3.1430 
 2007.668711   49.8770  -21.2050  -45.5090    0.5920    0.8020    3.2580 
 2007.671448   48.9490  -21.3710  -45.0850    0.6390    0.8190    3.3270 
 2007.674186   49.7640  -21.6710  -40.1850    0.5780    0.7610    3.0170 
 2007.676924   51.4430  -22.2780  -42.0730    0.5890    0.7810    3.1710 
 2007.679662   50.8670  -22.4550  -41.4120    0.5980    0.7730    3.1800 
 2007.682400   49.8690  -20.7090  -43.5530    0.6260    0.7770    3.1630 
 2007.685138   47.9130  -20.1050  -47.8320    0.5910    0.7520    3.0150 
 2007.687933   49.2800  -20.4870  -44.6400    0.6010    0.7950    3.1750 
 2007.690613   50.1240  -20.0970  -39.8340    0.5920    0.7700    3.1100 
 2007.693351   50.5290  -19.5230  -42.1230    0.5760    0.7660    3.0420 
 2007.696089   51.0740  -20.7850  -40.9220    0.5560    0.7320    2.9180 
 2007.698827   49.9140  -19.1370  -40.8060    0.5590    0.7220    2.8730 
 2007.701565   48.7940  -21.7720  -43.2490    0.5740    0.7430    2.9940 
 2007.704303   50.0660  -21.5130  -41.8920    0.5670    0.7540    2.9950 
 2007.707040   49.1770  -19.1210  -41.0660    0.5650    0.7300    2.9090 
 2007.709208   48.6370  -20.6090  -42.6700    0.7420    0.9640    3.8280 
 2007.712516   47.1690  -20.2330  -43.5840    0.5510    0.7190    2.8750 
 2007.715197   47.7620  -20.5320  -44.6660    0.5640    0.7310    2.9220 
 2007.717364   47.3270  -19.7120  -40.9470    0.7470    0.9930    3.8270 
 2007.720045   47.9810  -19.9750  -43.4980    0.7900    1.0860    4.2080 
 2007.723468   49.3900  -20.2240  -41.2540    0.5950    0.7860    3.2580 
 2007.726205   49.2930  -19.6370  -43.4460    0.6120    0.7750    3.1820 
 2007.729000   51.0260  -19.9070  -42.0230    0.6430    0.8220    3.4360 
 2007.731681   49.0890  -20.0620  -43.2990    0.5980    0.7730    3.0440 
 2007.734419   48.9790  -19.3150  -43.6520    0.5520    0.7210    2.8660 
