 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2008.515790   12.4040  -28.2450   -5.1000    1.5590    1.8890   11.0260 
 2008.517444   12.9300  -26.1550   -3.4610    0.7490    0.8950    4.8920 
 2008.520182   14.5880  -28.8920    5.2530    0.7490    0.9060    4.9440 
 2008.522920   13.4330  -27.5030    2.2300    0.7740    0.9530    5.2480 
 2008.525658   14.5500  -28.3400   -7.9640    0.7670    0.9230    5.0720 
 2008.528396   13.6930  -27.6280   -9.8060    0.7770    0.9540    5.3300 
 2008.531134   14.0000  -26.3170   -6.6580    0.7890    0.9660    5.3830 
 2008.533871   14.4130  -25.9920   -8.3630    0.8160    0.9510    5.2860 
 2008.536609   15.2470  -26.9690   -1.1790    0.8370    0.9810    5.5090 
 2008.539347   13.2140  -28.4180   -6.9780    0.8160    0.9740    5.3360 
 2008.542085   13.0030  -28.3380   -9.8080    0.7960    0.9440    5.1660 
 2008.544823   13.1470  -28.3920   -7.3040    0.7620    0.9450    5.2180 
 2008.547561   13.6770  -26.5860   -7.3010    0.7830    0.9410    5.2170 
 2008.550299   15.0970  -26.9210   -1.0490    0.7450    0.9090    4.9950 
 2008.553036   15.9870  -26.7450  -10.3330    0.7590    0.9640    5.3890 
 2008.555774   13.2040  -26.7570   -5.7780    0.7640    0.9240    5.0150 
 2008.558512   13.7700  -26.5560   -5.4310    0.7960    1.0110    5.5300 
 2008.561250   14.2860  -28.1770   -0.4770    0.7630    0.9580    5.3320 
 2008.563988   13.8030  -27.8810   -0.1580    0.7580    0.9110    4.9590 
 2008.566726   14.0490  -29.6370   -9.6200    0.7380    0.9250    4.9890 
 2008.569463   13.2980  -28.8320   -7.2330    0.7580    0.9330    5.0950 
 2008.572201   12.4780  -30.1600  -11.1430    0.7790    0.9300    5.1150 
 2008.574939   12.2170  -27.3850   -5.9060    0.7420    0.9030    4.8360 
 2008.577677   13.3940  -27.3230   -4.4820    0.7260    0.9180    4.8520 
 2008.580415   12.9410  -28.5010   -1.0320    0.7810    0.9460    5.1770 
 2008.583153   13.0420  -26.5030   -0.6730    0.7500    0.9290    5.0420 
 2008.585891   13.2180  -27.5800   -5.0450    0.7380    0.9110    4.9510 
 2008.588628   12.9780  -27.9550  -10.6590    0.7910    0.9630    5.1930 
 2008.591366   13.3280  -29.3320   -4.7500    0.7660    0.9690    5.2720 
 2008.594104   12.6670  -29.2000  -10.4160    0.7560    0.9200    4.9680 
 2008.596842   14.7060  -29.1990   -6.2640    0.7480    0.9320    5.1210 
 2008.599580   13.8070  -30.0730  -10.9110    0.8020    0.9800    5.2470 
 2008.602318   14.4460  -29.5320  -10.3940    0.7980    0.9510    5.2750 
 2008.605056   13.7340  -29.4360   -1.9820    0.8310    1.0330    5.5720 
 2008.607793   14.1080  -28.4880   -3.0300    0.7860    0.9400    5.2700 
 2008.610531   14.6320  -29.0730    3.1840    0.8130    0.9930    5.5980 
 2008.613269   13.1000  -28.5360   -5.0850    0.8040    0.9660    5.5080 
 2008.616007   14.1290  -28.0700   -2.6730    0.7710    0.9640    5.2250 
 2008.618745   14.7940  -29.1860   -5.6000    0.7390    0.9090    4.9660 
 2008.621483   15.6530  -27.5620   -3.3440    0.7490    0.9330    5.0550 
 2008.624220   15.7570  -27.9050   -3.4930    0.7240    0.9300    5.0470 
 2008.626958   15.2760  -27.9090   -5.4340    0.7560    0.9190    5.1650 
 2008.629696   16.0730  -30.7690  -13.1580    0.7880    0.9890    5.4310 
 2008.632434   15.5340  -28.5510   -8.3680    0.8050    0.9900    5.5270 
 2008.635172   14.9120  -27.0850   -0.1340    0.7870    0.9970    5.4220 
 2008.637910   14.6990  -30.3450  -12.7500    0.7690    0.9650    5.2770 
 2008.640648   16.0230  -28.8710   -8.6230    0.7680    0.9500    5.1570 
 2008.643385   14.2970  -26.5180   -0.1540    0.7450    0.9120    4.9850 
 2008.646123   14.5780  -27.9700   -2.7000    0.7430    0.9130    4.9620 
 2008.648861   13.9400  -26.1220   -2.3220    0.7710    0.9230    5.1530 
 2008.651599   13.8850  -27.8300    3.8040    0.7530    0.9320    5.0940 
 2008.654337   14.4430  -26.2220   -3.2050    0.7450    0.9110    4.9440 
 2008.657075   12.8270  -29.8860   -3.5360    0.7810    0.9470    5.1340 
 2008.659813   12.9110  -28.0820   -7.7830    0.7470    0.8930    4.8250 
 2008.662550   12.8950  -28.6260   -3.9270    0.7440    0.9080    4.9650 
 2008.665288   12.8510  -27.4070   -7.1940    0.7700    0.9310    5.1310 
 2008.668026   12.6780  -26.8300   -0.3560    0.7300    0.9140    4.9500 
 2008.670764   11.4160  -26.0190   -5.4190    0.7470    0.9170    5.0100 
 2008.673502   11.3090  -26.5210   -6.7540    0.7790    0.9620    5.2620 
 2008.676240   13.7590  -26.1930   -5.2890    0.7910    1.0050    5.6110 
 2008.678977   14.4720  -26.4890   -1.4310    0.7570    0.9410    5.0100 
 2008.681715   13.5050  -27.0470   -5.2270    0.7930    0.9540    5.2270 
 2008.684453   14.1540  -28.1080   12.2580    0.8140    1.0240    5.6760 
 2008.687191   13.5400  -26.6450   -8.5600    0.7840    1.0200    5.5670 
 2008.689929   14.3470  -27.7120   -5.7390    0.7670    0.8820    4.8730 
 2008.692667   14.5280  -27.4370   -3.9380    0.7690    0.9500    5.2690 
 2008.695405   11.7410  -28.2440   -5.8460    0.7470    0.9270    5.0500 
 2008.698142   13.9730  -27.3740    2.8590    0.7810    0.9710    5.4190 
 2008.700880   14.1970  -26.8480   -6.3760    0.7640    0.9230    5.1260 
 2008.703618   14.1260  -27.7140   -4.0600    0.7640    0.9300    5.1810 
 2008.706356   14.8280  -28.7270   -4.1250    0.7640    0.9540    5.2290 
 2008.709094   12.4910  -29.9440   -3.5240    0.7860    0.9780    5.4110 
 2008.711832   11.9520  -33.3000   -7.8030    0.7920    0.9430    5.1250 
 2008.714570   10.5840  -38.8170   -6.4270    0.7450    0.9140    5.0300 
 2008.717307    5.7970  -51.1270   -6.4000    0.8380    0.9780    5.6530 
 2008.720045    5.6270  -52.7620   15.0720    0.7910    0.9730    5.6090 
 2008.722783    5.4670  -58.0220   14.3440    0.7820    0.9850    5.4680 
 2008.725521    4.4180  -55.8480   15.0560    0.7770    0.9910    5.7100 
 2008.728259    4.6410  -54.5980   21.7350    0.8020    1.0550    6.1400 
 2008.730997    5.3450  -55.3700   24.1410    0.8050    1.0440    6.0390 
 2008.733735    3.4150  -55.5100   27.9330    0.7730    0.9880    5.6140 
 2008.736472    1.8610  -58.1420   18.7670    0.7980    1.0190    5.8600 
 2008.739210   -2.3210  -61.2170   19.3300    0.7770    1.0060    5.7560 
 2008.741948   -3.0150  -60.6560   22.4830    0.8000    1.0510    6.0070 
 2008.744686   -1.7760  -59.9290   25.2890    0.7870    1.0040    5.7780 
 2008.747424   -2.5130  -59.5470   21.9010    0.7940    1.0260    5.7980 
 2008.750162   -3.7300  -58.5600   24.7710    0.8120    1.0220    5.7490 
 2008.752899   -3.8750  -57.3600   16.6060    0.8660    1.1300    6.4880 
 2008.755637   -4.3960  -58.2120   24.2970    0.8050    1.1000    6.3420 
 2008.758375   -7.9880  -58.7690   14.1350    0.8680    1.1480    6.6850 
 2008.761113   -7.7980  -57.4060   21.2670    0.7910    1.0480    5.9830 
 2008.763851   -8.3710  -55.9230   21.3310    0.7860    1.0520    5.8770 
 2008.766589   -8.7600  -55.3120   28.2380    0.7850    1.0260    5.7730 
 2008.769327  -11.3390  -52.6820   26.3340    0.8300    1.0830    6.1320 
 2008.772064    7.1040  -32.7700  -11.8510    0.7720    0.9830    5.5390 
 2008.774802   13.6930  -23.8500   -4.1990    0.7320    0.8880    4.8430 
 2008.777540   12.7210  -24.6740   -7.4050    0.7300    0.9000    4.8550 
 2008.780278   13.2360  -23.9890   -5.3800    0.7530    0.9170    5.0090 
 2008.783016   13.7980  -24.0050  -16.5360    0.7320    0.9040    4.9010 
 2008.785754   13.7960  -24.7630  -13.8520    0.7630    0.9190    5.1130 
 2008.788492   14.2410  -23.4890   -9.5620    0.7480    0.9060    4.9370 
 2008.791229   14.4160  -24.8970   -8.9440    0.7190    0.9250    5.0620 
 2008.793967   12.9760  -24.6830  -12.0760    0.7240    0.9210    5.0230 
 2008.796705   12.4760  -23.8940   -7.2490    0.7350    0.9300    4.9990 
 2008.799443   12.9050  -24.1330   -7.5930    0.7350    0.9430    5.2160 
 2008.802181   13.8430  -23.4720   -1.9480    0.7340    0.9070    4.9860 
 2008.804919   12.7820  -23.6360   -6.6830    0.7310    0.9170    5.0050 
 2008.807656   13.3920  -23.5760  -11.0160    0.7450    0.9150    5.0440 
 2008.810394   14.5210  -23.8230   -4.8080    0.7320    0.9400    5.0820 
 2008.813132   14.2090  -24.4250   -8.2380    0.7220    0.9050    4.9220 
 2008.815870   13.1170  -25.6910  -12.8260    0.7300    0.9150    4.9960 
 2008.818608   12.2760  -25.1220   -8.8020    0.7370    0.9090    5.0150 
 2008.821346   12.0920  -25.8160  -11.0080    0.7450    0.9150    4.9860 
 2008.824084   13.1730  -27.3090   -7.7240    0.7600    0.9840    5.3680 
 2008.826821   14.1730  -25.4370   -7.8150    0.8190    1.0210    5.7080 
 2008.829559   12.2580  -25.5090  -13.2390    0.7990    1.0530    5.9010 
 2008.832297   13.7530  -23.7510   -4.1470    0.7570    0.9730    5.2380 
 2008.835035   15.1180  -23.5370  -13.2390    0.7570    0.9500    5.2660 
 2008.837773   14.4510  -24.3540  -11.2240    0.7290    0.8950    4.8950 
 2008.840511   14.7750  -24.2760   -5.9800    0.7760    0.9470    5.2120 
 2008.843249   14.2560  -22.8670  -14.4060    0.7240    0.9180    5.0450 
 2008.845986   12.7660  -21.2990  -14.7700    0.7630    0.9250    5.1110 
 2008.848724   13.3920  -21.9410   -7.3130    0.7440    0.8950    4.9670 
 2008.851462   13.5520  -20.8380   -1.7560    0.7790    0.9340    5.3200 
 2008.854200   13.9780  -22.0040   -6.0380    0.7360    0.9190    4.9800 
 2008.856938   15.1600  -22.2150   -5.6740    0.8060    0.9520    5.3450 
 2008.859676   13.7520  -21.9180   -5.7240    0.7260    0.9260    5.0240 
 2008.862413   14.6800  -20.8730   -2.6900    0.7440    0.9210    4.9880 
 2008.865151   14.9270  -21.9150   -0.4710    0.7600    0.9730    5.3900 
 2008.867889   14.5770  -23.0330   -6.6190    0.7430    0.9170    5.0050 
 2008.870627   12.5000  -22.3690   -4.3960    0.7580    0.9590    5.2670 
 2008.873365   13.0250  -21.3410   -3.1530    0.7560    0.9550    5.3340 
 2008.876103   13.4660  -21.4940   -3.5520    0.7420    0.9540    5.2890 
 2008.878841   13.2850  -20.3360   -2.5140    0.7320    0.9290    5.1020 
 2008.881578   13.8540  -20.9930   -5.9170    0.7330    0.9330    5.0780 
 2008.884316   12.5030  -21.5990   -7.8770    0.7340    0.9300    5.0360 
 2008.887054   12.0440  -21.9180   -4.9530    0.7660    0.9330    5.1510 
 2008.889792   12.9440  -23.3970  -12.6880    0.7610    0.9720    5.1910 
 2008.892530   12.1500  -22.0450   -5.2600    0.7390    0.9310    5.1270 
 2008.895268   12.3050  -22.3500   -5.3090    0.7380    0.9640    5.2510 
 2008.898006   13.4110  -21.9090   -2.9580    0.7390    0.9610    5.2660 
 2008.900743   12.1860  -23.1460   -1.7030    0.7660    0.9550    5.2720 
 2008.903481   12.4000  -21.3130    1.0920    0.8190    1.0180    5.5420 
 2008.906219   11.0820  -21.6800   -5.4380    0.7400    0.9220    4.9970 
 2008.908957   11.5120  -19.6050    0.8130    0.7350    0.9260    4.9450 
 2008.911695   12.0050  -20.6010   -1.8540    0.7280    0.9250    5.0540 
 2008.914433   11.1360  -21.0740   -5.9170    0.7370    0.9410    5.1070 
