 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2012.741948  -51.8690   30.1550    0.7480    0.6880    1.0030    3.4030 
 2012.744686  -52.0610   31.2600   14.8100    0.6860    1.0090    3.3320 
 2012.747281  -50.1490   34.3990   11.3140    0.8380    1.2060    4.0270 
 2012.750162  -50.9630   33.4520    4.7090    0.7560    1.1430    3.7630 
 2012.752899  -49.7370   33.7280   15.0060    0.6790    0.9890    3.2650 
 2012.755637  -50.9040   34.0850   -2.3750    0.7110    1.0230    3.4840 
 2012.758375  -51.5630   34.6950   11.8350    0.6780    0.9920    3.2880 
 2012.761113  -51.7150   35.5610   10.9450    0.6950    1.0070    3.3520 
 2012.763851  -52.0690   35.0920   13.6470    0.7650    1.1050    3.6990 
 2012.766589  -49.9780   35.5070   11.4180    0.7520    1.0710    3.5390 
 2012.769327  -51.8940   34.2990    7.2510    0.7870    1.1810    3.9390 
 2012.772064  -53.0700   33.9000    9.2600    0.7390    1.1020    3.6310 
 2012.774802  -52.6200   36.7290   10.2370    0.7580    1.1020    3.6380 
 2012.777540  -51.0620   35.6620   15.2390    0.7220    1.0580    3.5110 
 2012.780278  -50.3770   35.5430   14.9650    0.7970    1.2290    3.8280 
 2012.783016  -50.7960   34.6950   12.1660    1.0260    1.4400    5.1750 
 2012.785754  -50.7730   34.5250   11.0750    0.9030    1.2990    4.1850 
 2012.788492  -51.2120   35.9940   12.3150    0.7270    1.0480    3.4350 
 2012.791229  -51.8870   35.5310    8.2930    0.7160    1.0400    3.4150 
 2012.793967  -52.5430   36.2560   11.1940    0.7610    1.1550    3.6810 
 2012.796715  -51.5540   35.0550   10.1080    0.7290    1.0710    3.4080 
 2012.799443  -50.9640   34.3730    7.8190    0.7270    1.0480    3.4450 
 2012.802181  -51.0040   35.4280    7.0340    0.6920    1.0290    3.3380 
 2012.804919  -52.3760   35.9160    7.2790    0.7420    1.0910    3.5730 
 2012.807656  -53.2930   35.3740    3.3410    0.7410    1.0720    3.4970 
 2012.810394  -53.0050   34.2160    5.2450    0.8190    1.1790    3.8660 
 2012.813132  -53.5130   34.9490   -6.9920    0.7290    1.0520    3.4930 
 2012.815870  -51.6760   33.8390   -6.9010    0.7430    1.0720    3.5240 
 2012.818608  -52.5550   36.0780    4.2070    0.7230    1.1050    3.4840 
 2012.821346  -53.9520   33.0550    5.4910    0.7810    1.1590    3.8240 
 2012.824084  -53.5350   33.7710   15.1080    0.6930    0.9970    3.2850 
 2012.826821  -53.0470   34.7230   23.9530    0.7140    1.0280    3.4370 
 2012.829559  -52.4780   34.8340   24.1460    0.7130    1.0500    3.4230 
 2012.832297  -52.5890   35.1110   23.1300    0.7170    1.0620    3.4630 
 2012.835035  -51.4130   36.3270   24.8920    0.9130    1.3160    4.3940 
 2012.837773  -52.1400   34.3790   15.5650    0.7480    1.1240    3.6350 
 2012.840511  -51.2740   34.0620    3.9800    0.7030    1.0050    3.3450 
 2012.843249  -45.4330   28.0320    5.2800    0.6990    1.0280    3.4310 
 2012.845986  -51.3310   32.0380    2.6030    0.7310    1.0380    3.4100 
 2012.848724  -52.4200   32.7170    7.8760    0.7450    1.0550    3.5290 
 2012.851462  -53.8470   33.0750    8.2610    0.8000    1.1830    3.8410 
 2012.854200  -54.0140   35.0440    3.9400    0.6890    0.9960    3.2950 
 2012.856938  -53.5980   33.7600    9.9620    0.6870    0.9900    3.2630 
