 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2007.644070   36.6860  -39.8370  -28.9600    0.5980    0.8320    2.6830 
 2007.646808   35.2760  -38.5010  -25.3040    0.6020    0.8520    2.7440 
 2007.649546   35.7090  -37.7510  -25.7120    0.6240    0.8540    2.8460 
 2007.652283   36.1910  -37.6900  -34.4000    0.6920    0.9580    3.1690 
 2007.655021   36.3070  -39.6120  -26.7610    0.5950    0.8460    2.7390 
 2007.657759   36.4850  -37.9570  -31.6350    0.6270    0.8740    2.8550 
 2007.660497   35.6400  -39.2210  -31.3500    0.6080    0.8270    2.7150 
 2007.663235   35.0860  -40.0970  -29.5060    0.6220    0.8530    2.8360 
 2007.665973   37.4080  -39.5020  -28.4810    0.6460    0.8880    2.9260 
 2007.668720   35.9540  -38.0640  -31.0690    0.6520    0.9630    2.9430 
 2007.671448   36.4420  -38.9200  -27.0090    0.6130    0.8340    2.7160 
 2007.674186   36.4370  -39.4970  -21.9830    0.6000    0.8520    2.7600 
 2007.676924   36.4100  -40.0890  -18.8640    0.6080    0.8630    2.7570 
 2007.679662   36.4840  -40.4420  -23.9800    0.6740    0.8880    3.0880 
 2007.682400   36.1120  -37.7170  -29.4070    0.5980    0.8360    2.7350 
 2007.685138   35.6570  -36.1240  -28.5950    0.6110    0.8740    2.8930 
 2007.687876   34.7520  -38.8660   -5.3950    0.6170    0.8690    2.9650 
 2007.690613   36.4640  -38.2590  -21.1470    0.6000    0.8500    2.7660 
 2007.693351   37.4390  -37.1130  -28.2600    0.5850    0.8340    2.6710 
 2007.696089   36.5110  -38.2570  -28.8690    0.5910    0.8430    2.6870 
 2007.698827   36.5310  -36.8540  -25.9360    0.5760    0.8130    2.6140 
 2007.701565   35.4080  -38.2670  -24.2420    0.6050    0.8420    2.7630 
 2007.704303   35.2210  -38.1740  -24.0670    0.6070    0.8560    2.7700 
 2007.707040   35.1250  -38.7430  -22.4380    0.6000    0.8530    2.7660 
 2007.709778   36.3440  -41.2890  -31.1120    0.6160    0.8660    2.8910 
 2007.712516   34.4640  -39.5270  -19.0050    0.6050    0.8570    2.8300 
 2007.715254   35.0360  -38.7510  -24.2710    0.5690    0.8220    2.5980 
 2007.717992   35.8010  -37.8870  -22.0600    0.5990    0.8540    2.6930 
 2007.720730   33.6290  -42.0720  -26.9340    0.5950    0.8350    2.6320 
 2007.723468   35.5660  -39.4390  -27.5480    0.6110    0.8560    2.7260 
 2007.726205   36.0990  -36.8470  -26.4110    0.5810    0.8380    2.6360 
 2007.728943   36.6790  -36.2190  -26.6040    0.6140    0.8850    2.8340 
 2007.731681   34.6270  -40.5650  -27.8500    0.5790    0.8210    2.5930 
 2007.734419   36.5240  -38.8110  -35.1340    0.5680    0.8330    2.6440 
 2007.737157   35.9500  -37.3870  -31.4870    0.6030    0.8560    2.7110 
 2007.739895   35.7630  -37.2460  -32.3830    0.6280    0.8840    2.8400 
 2007.742633   33.8910  -37.9930  -28.9120    0.6880    0.9540    3.1250 
 2007.745370   35.3620  -37.1540  -27.1590    0.5870    0.8600    2.6540 
 2007.748108   37.3720  -37.4460  -23.2830    0.5950    0.8460    2.6880 
 2007.750827   35.6900  -37.5460  -27.6210    0.6170    0.8920    2.9070 
 2007.753584   34.9510  -40.2700  -28.3530    0.6390    0.9250    2.8690 
 2007.756322   37.1920  -36.6270  -33.4930    0.5740    0.8370    2.6190 
 2007.759060   36.2570  -35.7430  -27.0700    0.5900    0.8490    2.6510 
 2007.761797   35.4520  -35.2320  -29.4710    0.5770    0.8220    2.5640 
 2007.764535   34.2690  -33.6380  -33.6360    0.6000    0.8330    2.7320 
 2007.767273   34.5280  -35.7500  -27.8380    0.6180    0.8730    2.8660 
 2007.770011   35.9340  -35.7440  -27.9950    0.6210    0.8650    2.8010 
 2007.772749   35.8650  -36.9100  -25.2340    0.5870    0.8410    2.6590 
 2007.775487   34.0120  -36.4590  -26.9100    0.5550    0.7900    2.4780 
 2007.778225   34.6150  -37.0980  -31.3730    0.5710    0.8120    2.5870 
 2007.780962   35.8710  -36.2650  -34.2540    0.5710    0.8080    2.5750 
 2007.783700   35.2000  -36.3430  -31.4050    0.5740    0.8140    2.5980 
 2007.786438   33.2930  -35.2060  -28.1710    0.5830    0.8490    2.6530 
 2007.789176   34.5550  -35.7650  -30.4990    0.5640    0.8130    2.5540 
 2007.791914   33.7390  -34.6300  -24.2400    0.5770    0.8260    2.6480 
 2007.794652   35.9600  -36.7020  -22.6990    0.6630    0.9120    2.9790 
 2007.797390   42.7220  -39.6090  -14.7170    0.6600    0.9360    2.9360 
 2007.800127   36.4670  -35.7670  -33.7680    0.5920    0.8560    2.6430 
 2007.802865   35.9010  -34.7510  -31.1890    0.5750    0.8350    2.6340 
 2007.805603   36.0590  -36.6990  -28.0290    0.5830    0.8410    2.5940 
 2007.808360   34.9810  -33.9530  -27.3690    0.5820    0.8350    2.6470 
 2007.811079   36.3860  -35.4220  -26.2530    0.5920    0.8280    2.6580 
 2007.813817   36.7620  -32.6350  -26.4300    0.6260    0.8580    2.8270 
 2007.816554   35.5710  -35.8510  -22.9760    0.6470    0.9120    2.8870 
 2007.819292   34.9950  -35.0430  -24.1320    0.5910    0.8320    2.6900 
 2007.822030   34.3000  -34.4970  -24.5750    0.5860    0.8400    2.6790 
 2007.824768   32.9380  -34.0280  -27.6480    0.6240    0.8710    2.8170 
 2007.827506   34.0500  -32.9600  -25.7250    0.6080    0.8490    2.6640 
 2007.830244   34.0830  -31.5710  -25.1010    0.5740    0.8100    2.5590 
 2007.832982   35.0910  -31.6580  -25.4540    0.5820    0.8140    2.5510 
 2007.836413   33.6100  -34.9830  -29.5590    0.7920    1.1720    3.6610 
 2007.838457   32.5320  -33.8100  -23.1900    0.6040    0.8610    2.8120 
 2007.841195   33.8360  -36.9950  -21.4340    0.6020    0.8580    2.7880 
 2007.843933   33.7260  -32.9930  -32.0670    0.5590    0.7890    2.4930 
 2007.846671   33.5310  -34.7630  -25.9190    0.5680    0.8060    2.5750 
 2007.849409   32.7380  -32.7540  -30.1980    0.5750    0.8110    2.5660 
 2007.852147   32.6500  -34.7270  -24.2160    0.5890    0.8260    2.6640 
 2007.854884   32.2410  -34.5880  -27.6160    0.5870    0.8330    2.6400 
 2007.857622   31.8730  -32.6390  -25.3770    0.5680    0.7990    2.5520 
 2007.860360   33.0450  -34.3730  -28.3250    0.5750    0.8180    2.5880 
