 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2009.629953    5.0670   -8.1420    1.3040    1.0690    1.3790    6.9040 
 2009.631750    5.2940   -7.4340   -0.4120    0.6050    0.7510    3.5990 
 2009.634487    4.6700   -6.1110   -3.0410    0.6390    0.8050    3.9940 
 2009.637225    3.8990   -5.5350   -1.5240    0.6330    0.7710    3.7190 
 2009.639963    3.7780   -5.1050    1.0750    0.6450    0.7590    3.6970 
 2009.642701    5.2180   -4.8910   -0.9130    0.6380    0.7650    3.7690 
 2009.645439    4.1060   -5.7180    1.8680    0.6240    0.7770    3.7290 
 2009.648177    3.2630   -6.9760    1.0080    0.6410    0.7700    3.7580 
 2009.650915    3.1870   -6.2770   -2.4700    0.6190    0.7780    3.7370 
 2009.653652    3.4960   -5.5270    1.8740    0.6300    0.7740    3.7550 
 2009.656390    1.6140   -5.8940    1.6690    0.6240    0.7550    3.6560 
 2009.659128    2.5830   -6.8820    2.2010    0.6190    0.7500    3.5930 
 2009.661866    2.3330   -5.6760    3.0010    0.6280    0.7640    3.6990 
 2009.664604    3.5590   -5.8680    3.3900    0.6330    0.7710    3.7160 
 2009.667342    3.4750   -5.3000    4.1840    0.6170    0.7520    3.5860 
 2009.670079    3.1900   -5.4060    1.1080    0.6330    0.7700    3.6850 
 2009.672817    3.4040   -5.1730    1.5440    0.6170    0.7680    3.6810 
 2009.675555    3.8580   -5.8000   -2.7830    0.6480    0.7930    3.8410 
 2009.678293    5.8350   -6.4000   -2.8660    0.6210    0.7810    3.7280 
 2009.681031    6.2360   -6.6670   -1.0030    0.6320    0.7690    3.7310 
 2009.683769    5.2860   -6.5070    1.3970    0.6220    0.7590    3.6170 
 2009.686507    4.8800   -6.0480    3.0090    0.6200    0.7490    3.5990 
 2009.689244    4.3280   -6.7920    1.6710    0.6160    0.7500    3.5630 
 2009.691982    3.8710   -6.2710   -5.6210    0.6270    0.7730    3.7790 
 2009.694720    5.0540   -6.1230    4.5920    0.6270    0.7690    3.7310 
 2009.697458    4.2320   -4.1520    1.5710    0.6290    0.7700    3.7090 
 2009.700196    5.1800   -4.7920   -1.4460    0.6400    0.7820    3.7350 
 2009.702934    5.9260   -5.3140   -4.3700    0.6180    0.7680    3.6800 
 2009.705672    4.3900   -4.8000   -3.4180    0.6260    0.7690    3.6810 
 2009.708409    4.3880   -4.8320   -6.7980    0.6280    0.7660    3.6660 
 2009.711147    4.1450   -5.0590   -4.1890    0.6390    0.7820    3.7320 
 2009.713885    4.8840   -4.8960    0.8600    0.6330    0.7690    3.6460 
 2009.716623    4.1880   -4.1770    3.8770    0.6120    0.7470    3.5590 
 2009.719361    4.0270   -4.9760   -0.2940    0.6210    0.7660    3.6630 
 2009.722099    3.5900   -4.2150   -0.6720    0.6250    0.7630    3.6330 
 2009.724836    3.5760   -4.5740   -0.9150    0.6650    0.8020    3.8890 
 2009.727574    3.7560   -5.0190    3.2440    0.6290    0.7630    3.6480 
 2009.730312    4.7470   -4.3600    1.1380    0.6170    0.7460    3.5670 
 2009.733050    2.8480   -5.1690    1.8530    0.6210    0.7660    3.6210 
 2009.735788    3.3050   -3.9890    3.2340    0.6310    0.7670    3.6500 
 2009.738526    2.5650   -4.7820   -1.9400    0.6590    0.8210    4.0120 
 2009.741264    2.6390   -4.4490   -0.4130    0.6430    0.7660    3.7160 
 2009.744001    1.8530   -3.9490   -1.8430    0.6250    0.7590    3.6380 
 2009.746739    1.6430   -4.4390   -2.1490    0.6340    0.7610    3.6040 
 2009.749477    2.6600   -3.6650   -6.5760    0.6300    0.7590    3.6080 
 2009.752215    2.6830   -2.2770   -4.5450    0.6140    0.7680    3.6180 
 2009.754953    3.1830   -4.1880   -6.2030    0.6110    0.7540    3.5760 
 2009.757691    2.6150   -4.8500   -2.3390    0.6570    0.7680    3.6880 
 2009.760429    4.4340   -3.6500   -7.4340    0.6320    0.7540    3.6180 
 2009.763166    3.7910   -2.9570   -4.5760    0.6210    0.7470    3.5470 
 2009.765904    3.6890   -3.6490   -6.5660    0.6170    0.7510    3.5820 
 2009.768642    2.7800   -3.6300   -8.5610    0.6360    0.7900    3.7550 
 2009.771380    3.0890   -3.7370   -8.9460    0.6270    0.7720    3.7010 
 2009.774118    2.8340   -3.6110  -13.5110    0.6430    0.7750    3.7610 
 2009.776856    2.8860   -2.6170   -7.8850    0.6350    0.7500    3.6060 
 2009.779594    3.8700   -4.2540   -6.4350    0.6300    0.7590    3.6780 
 2009.782331    4.2170   -4.3090   -7.3250    0.6650    0.7870    3.8100 
 2009.785069    5.1500   -2.8560    0.4260    0.6250    0.7600    3.6490 
 2009.787807    3.2560   -3.2630   -4.2770    0.6670    0.8000    3.9000 
 2009.790545    3.0470   -4.2530   -4.3640    0.6570    0.7830    3.7590 
 2009.793283    4.1600   -3.9200   -0.2420    0.6410    0.7900    3.7640 
 2009.796021    1.5810   -4.6990   -0.8930    0.6540    0.7880    3.7880 
 2009.798758    2.3680   -3.6320   -8.2860    0.6570    0.7800    3.7970 
 2009.801496    3.3770   -3.6820   -4.7500    0.6390    0.7850    3.7370 
 2009.804234    1.7380   -2.4070   -5.9960    0.6370    0.7780    3.7050 
 2009.806972    3.3490   -3.0960   -8.9030    0.6940    0.8130    3.9950 
 2009.809710    3.0380   -3.0220   -4.7440    0.6680    0.7810    3.7660 
 2009.812448    2.9290   -3.6290   -7.4210    0.6810    0.7910    3.9390 
 2009.815186    2.7750   -1.7760   -5.9450    0.6580    0.8030    3.9210 
 2009.817923    2.8390   -3.4080   -4.0210    0.6750    0.8130    3.9270 
 2009.820661    4.0710   -3.0900   -5.8280    0.6620    0.7890    3.8870 
 2009.823399    0.9660   -2.2800  -10.7720    0.6620    0.7830    3.8760 
 2009.826137    2.6380   -2.8230   -8.3640    0.6890    0.8240    3.9310 
 2009.828875    3.5700   -2.2160   -7.8300    0.6510    0.8290    3.9030 
 2009.831613    3.4320   -1.7540   -0.5920    0.6550    0.8060    3.8890 
 2009.834351    2.5250   -3.0770   -2.8300    0.6640    0.7960    3.8620 
 2009.837088    0.8660   -4.3650    2.9830    0.6820    0.8080    3.9830 
 2009.839826    1.8140   -3.3790   -0.6380    0.6320    0.7810    3.7080 
 2009.842564    1.4100   -3.4730   -7.2590    0.6400    0.7720    3.6950 
 2009.845302    1.6260   -2.8700   -6.9880    0.6680    0.7910    3.8150 
 2009.848040    3.2830   -2.2800    4.1700    0.6500    0.7970    3.7950 
 2009.850778    3.2580   -1.7550   -3.5520    0.6410    0.7900    3.7570 
 2009.853515    3.7010   -2.7360   -0.6160    0.6640    0.8300    3.8740 
 2009.856253    4.4200   -2.4720   -0.8070    0.6770    0.7810    3.7890 
 2009.858991    2.1780   -1.8030   -5.8960    0.6630    0.7960    3.8090 
 2009.861729    3.0700   -1.3330    1.0070    0.6410    0.7820    3.7600 
 2009.864467    4.5650   -0.7480   -0.1070    0.6610    0.8400    3.9220 
 2009.867205    3.6550   -1.9800    0.7370    0.6360    0.8070    3.8150 
 2009.869943    2.9950   -3.1430   -3.8140    0.6500    0.8020    3.8520 
 2009.872680    2.1630   -1.4920   -2.8710    0.6360    0.7910    3.7220 
 2009.875418    2.7250   -1.7690   -5.6960    0.6480    0.7920    3.7830 
 2009.878156    2.2820   -1.2980   -3.1880    0.6590    0.8100    3.8660 
 2009.880894    2.3770   -1.8620   -6.5730    0.6730    0.8170    3.8790 
 2009.883632    3.4030   -1.6160   -5.2370    0.6510    0.8030    3.8620 
 2009.886370    3.1730   -2.7370   -0.1680    0.6610    0.7970    3.8250 
 2009.889108    3.2600   -1.9580   -1.8630    0.7040    0.8750    4.1970 
 2009.891845    1.2360   -2.2240   -4.6220    0.6550    0.7870    3.8340 
 2009.894583    1.6310   -0.9120   -4.8180    0.6380    0.7830    3.7540 
 2009.897321    1.6100   -0.5090    1.0790    0.6480    0.8150    3.8610 
 2009.900059    1.2790   -0.4900    1.1840    0.6400    0.7930    3.7810 
 2009.902797    1.4000   -0.6110    1.0440    0.6260    0.8000    3.7510 
 2009.905535    1.4270   -0.5310    0.4760    0.6320    0.7710    3.7500 
 2009.908272    1.4240   -0.4840   -1.6920    0.6240    0.7690    3.6610 
 2009.911010    0.5460   -0.2500    0.4630    0.6230    0.7540    3.6040 
 2009.913748    0.2870   -0.8280    0.0430    0.6260    0.7620    3.6050 
 2009.916486    1.7470    0.5720    3.3720    0.6140    0.7580    3.5900 
