 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2007.658843   34.5780  -41.2710  -26.2620    1.4510    2.2720    6.7070 
 2007.660497   36.8220  -39.3320  -21.4760    0.6500    0.9140    2.9900 
 2007.663235   35.0530  -39.6140  -21.8170    0.6320    0.8910    2.9090 
 2007.665973   37.3620  -40.0160  -24.4410    0.6780    0.9660    3.1140 
 2007.668711   36.1230  -38.4830  -14.3150    0.6910    1.0120    3.1630 
 2007.671448   33.1830  -37.4800  -21.2220    0.6330    0.9000    2.8800 
 2007.674186   36.8220  -38.7880  -18.0950    0.6220    0.8890    2.8500 
 2007.676924   38.7410  -41.1290  -12.3490    0.6600    0.9660    3.0950 
 2007.679662   36.7180  -38.9320  -14.9560    0.6870    0.9550    3.0470 
 2007.682400   35.5670  -37.6360   -7.9650    0.6360    0.9130    2.9520 
 2007.685138   33.6660  -37.6530  -17.0060    0.6670    0.9610    3.1680 
 2007.687876   33.5080  -34.9460   -7.1280    0.6510    0.9160    3.0760 
 2007.690613   35.4170  -36.9890  -19.9960    0.6180    0.8810    2.8110 
 2007.693351   35.6440  -34.8140  -27.2620    0.6200    0.9040    2.8740 
 2007.696089   36.7920  -36.8600  -15.2470    0.6100    0.8710    2.7680 
 2007.698827   36.0570  -36.4570  -17.6640    0.6110    0.8720    2.7680 
 2007.701565   35.2000  -38.6110  -18.5530    0.6320    0.9160    2.9330 
 2007.704303   36.3390  -38.5020  -16.6110    0.6360    0.9250    2.9050 
 2007.707040   36.8720  -38.0080  -23.2880    0.6670    0.9610    3.1750 
 2007.709778   33.9100  -35.7520  -16.4580    0.6310    0.9050    2.8990 
 2007.712526   35.4900  -34.5060  -16.5430    0.6080    0.8740    2.8000 
 2007.715254   35.0850  -35.9470  -21.3490    0.5970    0.8610    2.6830 
 2007.717992   35.2500  -37.1680  -13.5830    0.6210    0.8960    2.7760 
 2007.720730   35.6190  -37.2520  -17.0530    0.6150    0.8860    2.7930 
 2007.723468   35.7900  -36.1740  -15.8350    0.6320    0.9090    2.8530 
 2007.726205   35.9300  -35.3350  -18.6530    0.6150    0.8940    2.7880 
 2007.728943   36.2940  -36.1270  -19.9170    0.6370    0.9020    2.8430 
 2007.731681   35.4060  -37.1810  -17.3620    0.6070    0.8750    2.7100 
 2007.734419   36.8870  -37.8720  -29.9280    0.6350    0.9480    3.1010 
