 % Time         East      North      Up    East_error North_error Up_error 
 % year          mm        mm        mm        mm        mm        mm 
 2009.618963    4.6460   -9.0830   -3.6590    1.0460    1.3400    6.2160 
 2009.620798    4.6700   -7.3360   -5.8320    0.6180    0.7770    3.4880 
 2009.623536    2.6010   -7.9740   -8.2080    0.6120    0.7890    3.5090 
 2009.626274    2.7570   -8.4660   -4.4030    0.6010    0.7630    3.3890 
 2009.629012    3.7070   -8.0640   -5.0630    0.5970    0.7590    3.3530 
 2009.631750    3.9730   -8.5260   -7.1790    0.6030    0.7640    3.4020 
 2009.634487    4.1700   -6.6100   -6.0320    0.6240    0.8000    3.5510 
 2009.637225    3.2520   -7.3230   -7.2780    0.6370    0.8100    3.6060 
 2009.639963    2.7900   -6.9340   -5.4690    0.6250    0.7830    3.5010 
 2009.642701    3.6870   -6.4500   -6.4700    0.6360    0.7920    3.5660 
 2009.645439    3.6090   -6.7290   -5.3830    0.6200    0.7740    3.4290 
 2009.648177    2.1220   -7.6910   -3.5580    0.6480    0.8120    3.6130 
 2009.650915    2.4790   -7.4680   -6.4360    0.6340    0.7870    3.5550 
 2009.653652    2.2690   -6.7030   -6.5790    0.6440    0.8030    3.7030 
 2009.656390    1.3700   -6.5270   -0.8010    0.6350    0.7980    3.5800 
 2009.659128    2.1210   -7.8230   -4.3890    0.6200    0.7700    3.4250 
 2009.661866    1.6380   -7.3010   -1.0560    0.6400    0.7860    3.5160 
 2009.664604    3.3050   -6.9310   -1.9170    0.6300    0.7740    3.4620 
 2009.667342    3.1410   -6.6030   -1.4790    0.6260    0.7760    3.4540 
 2009.670079    3.0750   -6.9100   -2.5280    0.6330    0.7980    3.5730 
 2009.672817    2.9260   -6.7620   -7.3440    0.6330    0.7910    3.5180 
 2009.675555    3.3780   -6.4960   -4.2130    0.6480    0.8020    3.6010 
 2009.678293    4.2070   -7.2790   -6.1530    0.6300    0.7770    3.5000 
 2009.681031    4.9500   -7.3070   -2.4560    0.6250    0.7780    3.4920 
 2009.683769    4.9270   -7.4240   -5.0940    0.6220    0.7720    3.4500 
 2009.686507    3.9850   -7.5180   -2.9810    0.6240    0.7730    3.4540 
 2009.689244    3.1370   -7.9090   -3.7450    0.6170    0.7720    3.4080 
 2009.691982    2.9600   -7.3700   -5.2500    0.6330    0.7800    3.4950 
 2009.694720    4.0710   -7.5470   -1.2010    0.6440    0.7970    3.6150 
 2009.697458    4.0100   -6.7400   -7.5670    0.6350    0.7780    3.4900 
 2009.700196    4.8530   -6.1020   -5.5210    0.6570    0.8000    3.6110 
 2009.702934    4.6990   -6.4570  -10.1340    0.6280    0.7830    3.4960 
 2009.705672    3.6310   -6.1010   -7.5660    0.6360    0.8020    3.5610 
 2009.708409    3.7150   -6.4310   -8.1750    0.6300    0.7750    3.4850 
 2009.711147    3.6870   -5.1590   -0.9550    0.6350    0.7800    3.5050 
 2009.713885    3.7220   -5.3710   -3.9970    0.6420    0.7940    3.5050 
 2009.716623    3.2590   -4.9970   -3.9190    0.6210    0.7720    3.4520 
 2009.719361    3.9540   -5.8120   -3.8490    0.6110    0.7690    3.3930 
 2009.722099    3.0800   -5.1590   -5.1470    0.6280    0.7790    3.5030 
 2009.724836    3.3650   -5.3700   -3.8140    0.6640    0.8090    3.5920 
 2009.727574    3.1700   -6.0950   -4.3010    0.6240    0.7800    3.4510 
 2009.730312    4.0370   -5.5820   -2.6400    0.6230    0.7660    3.4350 
 2009.733050    2.4620   -4.6540   -3.5990    0.6200    0.7760    3.4460 
 2009.735788    4.3630   -4.0760   -4.9790    0.6320    0.7770    3.4490 
 2009.738526    4.2610   -3.2330   -9.7450    0.6690    0.8280    3.8600 
 2009.741264    3.0550   -4.7600   -8.0230    0.6490    0.7940    3.6580 
 2009.744001    2.2700   -4.3780   -7.0480    0.6340    0.7810    3.4960 
 2009.746739    1.7830   -4.1330   -5.6250    0.6260    0.7650    3.4070 
 2009.749477    2.3700   -3.9610   -8.9910    0.6220    0.7790    3.4520 
 2009.752215    2.7290   -3.0550   -7.8200    0.6200    0.7650    3.4260 
 2009.754953    2.0250   -4.1500   -7.7020    0.6220    0.7770    3.4640 
 2009.757691    2.0720   -4.1610   -4.0850    0.6350    0.7780    3.4370 
 2009.760429    3.8510   -4.1050   -8.0040    0.6200    0.7660    3.4170 
 2009.763166    3.4250   -3.1920   -9.8510    0.6270    0.7720    3.4630 
 2009.765904    2.9650   -4.1170  -10.7960    0.6280    0.7680    3.4500 
 2009.768642    1.9600   -3.4740  -10.7230    0.6460    0.8040    3.6020 
 2009.771380    2.9830   -3.7470  -13.2370    0.6440    0.7840    3.5110 
 2009.774118    2.8520   -3.7380  -12.7750    0.6470    0.7870    3.5470 
 2009.776856    2.2100   -3.4950  -13.4850    0.6430    0.7810    3.5000 
 2009.779594    2.8550   -4.7090  -10.4050    0.6300    0.7700    3.4490 
 2009.782331    4.1830   -4.6120  -10.0000    0.6450    0.8120    3.6040 
 2009.785069    3.6400   -3.1110   -5.9020    0.6270    0.7710    3.4700 
 2009.787807    2.8390   -4.1300   -7.6340    0.6560    0.8040    3.6310 
 2009.790545    3.1410   -5.2660   -7.3210    0.6520    0.7950    3.5730 
 2009.793283    3.0850   -4.6510   -6.9360    0.6410    0.7830    3.5000 
 2009.796021    1.1120   -5.4330   -9.0010    0.6610    0.8000    3.5870 
 2009.798758    2.0000   -4.1390   -8.2770    0.6590    0.8010    3.5770 
 2009.801496    2.7650   -3.6850  -10.5250    0.6560    0.8020    3.6140 
 2009.804234    2.1900   -3.5390  -10.2860    0.6460    0.7800    3.5080 
 2009.806972    2.6320   -3.4410  -14.7120    0.6920    0.8620    3.9670 
 2009.809710    2.7560   -3.3050  -10.3680    0.6670    0.8030    3.6190 
 2009.812448    2.9020   -3.7570   -9.8320    0.6740    0.8120    3.6410 
 2009.815186    2.3510   -2.3850   -5.6850    0.7000    0.8590    4.0040 
 2009.817923    2.4720   -3.6530   -7.4950    0.6740    0.8170    3.7030 
 2009.820661    2.6360   -3.7780   -5.5660    0.6700    0.8020    3.6270 
 2009.823399    2.0790   -2.3000   -8.5670    0.6590    0.8040    3.6510 
 2009.826137    3.2770   -3.1760   -9.1070    0.6810    0.8510    3.6190 
 2009.828875    2.9810   -2.5640   -8.7110    0.6710    0.8250    3.6830 
 2009.831613    3.0970   -3.1990   -9.5520    0.6420    0.7990    3.5860 
 2009.834351    2.5220   -3.6800   -8.2150    0.6440    0.8090    3.5600 
 2009.837088    0.8020   -4.7580   -0.5080    0.6700    0.8230    3.5990 
 2009.839826    1.7780   -3.7280   -5.5940    0.6440    0.8110    3.6020 
 2009.842564    1.3420   -4.2260   -8.6070    0.6380    0.7910    3.5290 
 2009.845302    1.5740   -3.7260  -12.3070    0.6620    0.8010    3.5920 
 2009.848040    2.2970   -2.1470   -4.6590    0.6500    0.7960    3.5440 
 2009.850778    2.6950   -2.4040   -7.4320    0.6490    0.7920    3.5540 
 2009.853515    3.2010   -2.8530   -8.5630    0.6860    0.8550    3.7630 
 2009.856253    3.5360   -3.2150   -2.1280    0.6820    0.8250    3.7070 
 2009.858991    2.6470   -2.0440   -5.0820    0.6660    0.7980    3.5580 
 2009.861729    1.5830   -2.1210   -4.1440    0.6370    0.7880    3.5190 
 2009.864467    3.4710   -1.4250   -5.5970    0.6790    0.8350    3.7180 
 2009.867205    3.2940   -2.7370   -6.2070    0.6470    0.8170    3.6390 
 2009.869943    3.1530   -3.1900   -6.9620    0.6730    0.8320    3.7820 
 2009.872680    2.3750   -2.0780   -6.1200    0.6590    0.8160    3.6710 
 2009.875418    3.2030   -2.4830   -5.6730    0.6470    0.7960    3.5350 
 2009.878156    2.0420   -1.9510   -6.4950    0.6600    0.8150    3.6340 
 2009.880894    2.9340   -2.2430   -8.3200    0.6760    0.8320    3.7230 
 2009.883632    3.2060   -1.8110   -7.7850    0.6520    0.8120    3.6300 
 2009.886370    3.9820   -2.6350   -8.5700    0.6540    0.7960    3.5440 
 2009.889108    2.9910   -2.8260   -3.8180    0.7180    0.8750    3.7820 
 2009.891845    1.2750   -2.9900   -9.4690    0.6650    0.8150    3.6480 
 2009.894583    2.1070   -2.4640   -5.1280    0.6240    0.7800    3.4500 
 2009.897321    0.7480   -0.5820   -4.2430    0.6830    0.8550    3.8120 
 2009.900059    0.7840   -0.2070   -5.6580    0.6380    0.8010    3.5390 
 2009.902797    1.1560   -1.0250   -5.0550    0.6310    0.7960    3.5670 
 2009.905535    1.5340   -0.8910   -4.9480    0.6220    0.7880    3.4980 
 2009.908272    0.8550   -0.5550   -4.8220    0.6280    0.7760    3.4690 
 2009.911010    0.3040   -1.2730   -7.6640    0.6230    0.7760    3.4520 
 2009.913748    1.2520   -1.1820   -5.8090    0.6280    0.7880    3.5310 
 2009.916486    1.9390   -0.8180   -3.6240    0.6260    0.7750    3.4520 
 2009.919224    0.5410    0.6330   -2.8520    0.6200    0.7690    3.4170 
 2009.921962    1.2210   -0.3270   -3.9800    0.6200    0.7750    3.4360 
 2009.924700    1.0010    0.1150   -4.7490    0.6150    0.7630    3.3920 
 2009.927437    0.6110    0.3790   -7.0850    0.6230    0.7700    3.4310 
 2009.930175    2.0130    0.1600   -4.2740    0.6310    0.7750    3.4690 
 2009.932913    2.5930    0.4760   -7.3810    0.6250    0.7890    3.5020 
 2009.935651    1.8030   -0.2990   -6.3940    0.6200    0.7620    3.3960 
 2009.938389    2.3730   -0.8160  -12.0070    0.6350    0.7840    3.4560 
 2009.941127    1.4710   -0.1210  -13.8370    0.6210    0.7740    3.4480 
 2009.943865    1.8060    1.2400  -13.2970    0.6350    0.7710    3.4340 
 2009.946602    1.6220    0.4540   -9.9130    0.6600    0.7860    3.5530 
 2009.949340    0.8610   -0.3650   -8.8630    0.6430    0.7960    3.6190 
 2009.952078    0.4170    0.5630   -5.0200    0.6420    0.8070    3.6310 
 2009.954816   -0.8750    0.1150   -9.6140    0.6360    0.7850    3.5280 
 2009.957554   -0.4520   -1.5840   -5.0790    0.6490    0.7990    3.5520 
 2009.960292   -0.8380    0.1820  -10.0240    0.6570    0.7840    3.5040 
 2009.963030    0.3380    0.5160  -15.5910    0.6510    0.8090    3.6220 
 2009.965767   -0.4450    0.4360  -11.2590    0.6770    0.8020    3.6290 
 2009.968505    0.8470    0.6560   -6.1550    0.6640    0.8080    3.6180 
 2009.971243   -1.0380   -0.3040   -9.5350    0.6420    0.7930    3.5820 
 2009.973981   -0.6330    1.0160   -7.8320    0.6450    0.7880    3.5180 
 2009.976719   -0.5720    0.6520   -7.5500    0.6430    0.7780    3.5120 
 2009.979457   -0.1560    1.1490   -7.0960    0.6180    0.7750    3.4610 
 2009.982194   -1.5150    0.7850   -6.9730    0.6420    0.8090    3.6250 
 2009.984932   -0.7980    0.5380   -7.9290    0.6290    0.7860    3.5270 
 2009.987670   -0.2250    0.7570   -7.7920    0.6380    0.7900    3.5630 
 2009.990408   -1.3660    0.3310   -7.8720    0.6350    0.7770    3.5100 
 2009.993146   -0.4770    1.6330   -4.0790    0.6250    0.7690    3.4410 
 2009.995884    0.2820   -0.0330   -5.1010    0.6170    0.7680    3.4160 
 2009.998622   -1.5950    0.2750   -8.3030    0.6250    0.7880    3.5220 
 2010.001359   -1.7300    0.3220   -8.1390    0.6320    0.8020    3.5860 
 2010.004097    0.0050    0.2730  -14.1170    0.6390    0.8000    3.6260 
 2010.006835   -1.2730    1.9070  -17.4630    0.6570    0.8040    3.6290 
 2010.009573   -0.2810    1.8970  -15.1870    0.6430    0.7910    3.5390 
 2010.012311   -1.4460    1.9500   -3.1230    0.6340    0.7750    3.4850 
 2010.015049    0.4250    3.4290   -6.3530    0.6390    0.8100    3.6780 
 2010.017787    0.1670    2.0170   -8.1250    0.6210    0.7770    3.4550 
 2010.020524    2.1040    1.6810   -2.9960    0.6360    0.7760    3.4900 
 2010.023262    2.5460    2.2580   -2.5720    0.6200    0.7720    3.4400 
 2010.026000    2.0200    2.2150   -5.1470    0.6330    0.7810    3.4980 
 2010.028738   -1.4100    3.2270   -8.1460    0.6780    0.8500    3.9090 
 2010.031476    0.8940    2.1120   -8.5690    0.6420    0.7990    3.5990 
 2010.034214    0.4110    1.4360   -6.3210    0.6890    0.8300    3.8190 
 2010.036951    0.5610    3.7490   -3.5620    0.6950    0.8520    3.8210 
 2010.039689    1.6160    3.1280   -0.7520    0.6540    0.8150    3.6530 
 2010.042427    2.0500    2.6240    0.2770    0.6390    0.7860    3.5270 
 2010.045165    2.3570    1.8450   -2.6710    0.6240    0.7900    3.5410 
 2010.047903    2.1410    2.5190   -1.5270    0.6490    0.8110    3.6380 
 2010.050641    3.8100    3.1600   -2.4810    0.6430    0.7960    3.6160 
 2010.053379    3.8510    3.1770   -9.9980    0.6720    0.8380    3.8660 
 2010.056116    2.3360    3.1980   -5.4340    0.6550    0.8040    3.6560 
 2010.058854    2.3430    2.4300  -12.4670    0.6410    0.8030    3.6170 
 2010.061592    0.6330    2.3370   -8.1930    0.6400    0.7910    3.5520 
 2010.064330   -0.0000    2.1620    0.4580    0.6510    0.8150    3.7540 
 2010.067068    0.7500    1.7520   -4.1330    0.6420    0.8030    3.6180 
 2010.069806    0.9400    1.0440   -2.4580    0.6530    0.8150    3.6570 
 2010.072544   -1.2610    1.2340   -9.2860    0.6290    0.7970    3.5400 
 2010.075281   -1.2670    2.0400   -8.5010    0.6450    0.7950    3.5640 
 2010.078019   -1.3510    3.0280   -5.3920    0.6370    0.7860    3.5600 
 2010.080757   -0.2160    2.1660   -3.0450    0.6380    0.7910    3.5940 
 2010.083495    0.1670    2.4940   -4.1070    0.6570    0.7990    3.6630 
 2010.086233   -0.4040    2.3510   -3.4090    0.6740    0.8390    3.7380 
 2010.088971    0.7730    1.7460   -5.9970    0.7230    0.8660    3.9420 
 2010.091718   -0.2590    2.2840   -5.6610    0.6800    0.8550    3.8360 
 2010.094446   -0.2220    1.3040   -9.5950    0.6770    0.8080    3.6780 
 2010.097184   -1.3340    1.9020   -7.3050    0.6750    0.8180    3.6870 
 2010.099922   -2.3780    2.5230  -11.3180    0.6430    0.8130    3.5790 
 2010.102660   -1.9590    2.0190   -9.1940    0.6410    0.7890    3.5410 
 2010.105398   -0.4760    1.1450  -13.7360    0.6570    0.8260    3.7090 
 2010.108136    1.2810    1.9060  -12.0410    0.6720    0.8050    3.6600 
 2010.110873   -1.2680    1.5600   -7.9380    0.7280    0.8640    3.9160 
 2010.113611    1.7820    3.5750   -6.6130    0.7010    0.8570    3.9370 
 2010.116349    0.5290    0.7910  -11.5400    0.6960    0.8400    3.8240 
 2010.119087   -0.4300    1.4380  -10.5250    0.6550    0.8280    3.6840 
 2010.121825   -2.3140    0.9260  -13.4590    0.6630    0.8170    3.6250 
 2010.124563   -3.5210    1.4280  -11.0370    0.6950    0.8660    3.9890 
 2010.127301   -3.5480    1.7030   -8.1880    0.6470    0.8210    3.6720 
 2010.130038   -3.5350    1.6610   -5.5090    0.6670    0.8260    3.7110 
 2010.132776   -3.6880    1.2090   -6.2620    0.6880    0.8320    3.7960 
 2010.135514   -4.0530    1.6570   -4.7510    0.6640    0.8410    3.6690 
 2010.138252   -4.0420    2.0350  -10.0140    0.6420    0.7870    3.5200 
 2010.140990   -3.9360    3.0870  -10.2970    0.6710    0.8070    3.6080 
 2010.143728   -3.6180    0.8410  -10.6080    0.6890    0.8370    3.8270 
 2010.146466   -4.7120    0.4050  -12.0210    0.6470    0.8130    3.6680 
 2010.149203   -3.7180    2.8750  -11.8310    0.6540    0.8130    3.6810 
 2010.151941   -3.6600    2.9270   -8.1710    0.6410    0.7900    3.5330 
