"DateTime","Water Equivalent Thickness – Land (GRACE, GRACE-FO JPL)"
"2013-01-16 12:00:00",-254.13323445363207
"2013-02-14 00:00:00",-259.3840079654591
"2013-04-21 00:00:00",-263.68822777761386
"2013-05-16 12:00:00",-260.8562619809644
"2013-06-16 00:00:00",-258.940476683213
"2013-07-16 12:00:00",-273.4658052858548
"2013-10-16 12:00:00",-287.703154594882
"2013-11-16 00:00:00",-282.2249723908143
"2013-12-16 12:00:00",-280.66354626534746
"2014-01-09 12:00:00",-283.8600263905363
"2014-03-16 12:00:00",-292.202254989429
"2014-04-16 00:00:00",-292.69382254896925
"2014-05-16 12:00:00",-291.4453718599515
"2014-06-13 00:00:00",-296.727293179615
"2014-08-16 12:00:00",-330.59195046989487
"2014-09-16 00:00:00",-329.95513764886425
"2014-10-16 12:00:00",-327.77372626332806
"2014-11-17 00:00:00",-330.4248143967824
"2015-01-22 12:00:00",-327.61935266224907
"2015-02-15 00:00:00",-325.96388033150004
"2015-03-16 12:00:00",-328.32521827636526
"2015-04-16 00:00:00",-330.4812435817556
"2015-04-27 00:00:00",-332.2814993050532
"2015-07-15 12:00:00",-348.71684345720575
"2015-08-16 12:00:00",-356.8360015910702
"2015-09-14 12:00:00",-362.3172816496925
"2015-12-23 12:00:00",-350.8515399855213
"2016-01-16 12:00:00",-351.95820036648075
"2016-02-14 00:00:00",-360.15650630114845
"2016-03-16 12:00:00",-363.0847485151725
"2016-05-20 00:00:00",-362.3539946165519
"2016-06-16 00:00:00",-358.0793069165782
"2016-07-15 12:00:00",-374.3606681388454
"2016-08-21 12:00:00",-404.4770307925181
"2016-11-27 12:00:00",-392.5038593423204
"2016-12-24 12:00:00",-399.9619140338735
"2017-01-21 00:00:00",-396.97670369712876
"2017-03-31 12:00:00",-400.9902891975479
"2017-04-24 12:00:00",-399.8582287442522
"2017-05-12 12:00:00",-396.41992113856844
"2017-06-11 00:00:00",-399.2895585980849
"2018-06-16 00:00:00",-403.6339863699513
"2018-07-10 00:00:00",-405.703638115211
"2018-10-31 12:00:00",-424.83550779639046
"2018-11-16 00:00:00",-417.313313872798
"2018-12-16 12:00:00",-416.245089189394
"2019-01-16 12:00:00",-413.17426446197794
"2019-02-14 00:00:00",-417.07660635678343
"2019-03-16 12:00:00",-421.0055937629776
"2019-04-16 00:00:00",-424.79524189351366
"2019-05-16 12:00:00",-423.75966268895434
"2019-06-16 00:00:00",-432.77341170726584
"2019-07-16 12:00:00",-447.2832504224615
"2019-08-16 12:00:00",-475.90976501373814
"2019-09-16 00:00:00",-486.5654164117412
"2019-10-16 12:00:00",-486.453083553596
"2019-11-16 00:00:00",-480.55368200807135
"2019-12-16 12:00:00",-481.6275267910795
"2020-01-16 12:00:00",-485.64981718478964
"2020-02-15 12:00:00",-486.4292370018201
"2020-03-16 12:00:00",-486.28030738352106
"2020-04-16 00:00:00",-480.38198742388056
"2020-05-16 12:00:00",-479.0454750966863
"2020-06-16 00:00:00",-480.42448493955897
"2020-07-16 12:00:00",-491.00997840730713
"2020-08-16 12:00:00",-496.294728824182
"2020-09-16 00:00:00",-495.09068649379776
"2020-10-16 12:00:00",-488.4157743689255
"2020-11-16 00:00:00",-485.24987425027655
"2020-12-16 12:00:00",-490.26504545776413
"2021-01-16 12:00:00",-484.6351270314888
"2021-02-15 00:00:00",-485.79935131339596
"2021-03-16 12:00:00",-485.93573913840817
"2021-04-16 00:00:00",-475.86339238403605
"2021-05-16 12:00:00",-482.44277578709887
"2021-06-16 00:00:00",-488.48979395000504
"2021-07-16 12:00:00",-485.9195399817662
"2021-08-16 12:00:00",-497.5728480455117
"2021-09-16 00:00:00",-499.1354670312839
"2021-10-16 12:00:00",-501.5359702196555
"2021-11-16 00:00:00",-502.60652376083897
"2021-12-16 12:00:00",-496.92244147626917
"2022-01-16 12:00:00",-494.08029846219586
"2022-02-15 00:00:00",-492.9159489360289
"2022-03-16 12:00:00",-495.55619377760456
"2022-04-16 00:00:00",-500.86496221391724
"2022-05-16 12:00:00",-495.4046036538319
"2022-06-16 00:00:00",-494.46979154018925
"2022-07-16 12:00:00",-499.85286187498133
"2022-08-16 12:00:00",-508.7261542317109
"2022-09-16 00:00:00",-512.4931776609855
"2022-10-16 12:00:00",-506.739212670608
"2022-11-16 00:00:00",-488.9654372718768
"2022-12-16 12:00:00",-488.78189913301037
"2023-01-16 12:00:00",-493.25126018492745
"2023-02-15 00:00:00",-492.07261162368826
"2023-03-16 12:00:00",-492.9736459043459
"2023-04-16 00:00:00",-494.5481379267411
"2023-05-16 12:00:00",-490.03657692043345
"2023-06-16 00:00:00",-478.6851241227822
"2023-07-16 12:00:00",-477.195308164938
"2023-08-16 12:00:00",-496.41147237388657
"2023-09-16 00:00:00",-496.0423339244561
"2023-10-16 12:00:00",-491.2510191586452
"2023-11-16 00:00:00",-489.4400213447051
"2023-12-16 12:00:00",-489.9751576718525
"2024-01-16 12:00:00",-490.6069904950099
"2024-02-15 12:00:00",-482.2543886390166
"2024-03-16 12:00:00",-478.94785864023737
"2024-04-16 00:00:00",-484.653134101315
"2024-05-16 12:00:00",-489.24518302945654
"2024-06-16 00:00:00",-480.4900437977748
"2024-07-16 12:00:00",-486.194009260519
"2024-08-16 12:00:00",-493.2582266864018
"2024-09-16 00:00:00",-488.8544428434805
"2024-10-16 12:00:00",-493.6758931365447
"2024-11-16 00:00:00",-493.18995706109575
"2024-12-16 12:00:00",-489.87215703098343
"2025-01-16 12:00:00",-486.7677352812724
"2025-02-15 00:00:00",-485.04922945915035
"2025-03-16 12:00:00",-487.7742857423262
"2025-04-16 00:00:00",-491.0099223491387
"2025-05-16 12:00:00",-486.9004474666552
"2025-06-16 12:00:00",-486.4532434728579
