"DateTime","Water Equivalent Thickness – Land (GRACE, GRACE-FO JPL)"
"2013-01-16 12:00:00",-215.45282596975773
"2013-02-14 00:00:00",-222.03605694204776
"2013-04-21 00:00:00",-224.68973965078803
"2013-05-16 12:00:00",-223.91818518072571
"2013-06-16 00:00:00",-224.03491873175113
"2013-07-16 12:00:00",-231.35395950705018
"2013-10-16 12:00:00",-238.8897990646979
"2013-11-16 00:00:00",-239.0680708351752
"2013-12-16 12:00:00",-241.08542055517643
"2014-01-09 12:00:00",-244.3561162415168
"2014-03-16 12:00:00",-253.97871632009952
"2014-04-16 00:00:00",-254.0257882538459
"2014-05-16 12:00:00",-254.49681419760196
"2014-06-13 00:00:00",-256.46897215277164
"2014-08-16 12:00:00",-269.41231579214536
"2014-09-16 00:00:00",-267.62016243368595
"2014-10-16 12:00:00",-267.4897245827338
"2014-11-17 00:00:00",-269.881576961579
"2015-01-22 12:00:00",-275.60876602560495
"2015-02-15 00:00:00",-276.2553924980781
"2015-03-16 12:00:00",-276.14162296682804
"2015-04-16 00:00:00",-282.2039350929877
"2015-04-27 00:00:00",-283.5953545036933
"2015-07-15 12:00:00",-292.8503622475287
"2015-08-16 12:00:00",-295.7080339851997
"2015-09-14 12:00:00",-299.22738117605655
"2015-12-23 12:00:00",-300.6984457436225
"2016-01-16 12:00:00",-299.97484154135196
"2016-02-14 00:00:00",-305.18120808035343
"2016-03-16 12:00:00",-308.2921347084663
"2016-05-20 00:00:00",-307.56066841513126
"2016-06-16 00:00:00",-304.91606754690616
"2016-07-15 12:00:00",-310.67573971182316
"2016-08-21 12:00:00",-321.702326244416
"2016-11-27 12:00:00",-320.26047462851017
"2016-12-24 12:00:00",-321.22071976095646
"2017-01-21 00:00:00",-323.5657944145819
"2017-03-31 12:00:00",-328.16630405813663
"2017-04-24 12:00:00",-328.8973392906806
"2017-05-12 12:00:00",-325.96879047781437
"2017-06-11 00:00:00",-322.4428791466376
"2018-06-16 00:00:00",-339.37834114462345
"2018-07-10 00:00:00",-342.2346796456
"2018-10-31 12:00:00",-351.5128263893744
"2018-11-16 00:00:00",-346.85549206167667
"2018-12-16 12:00:00",-347.7564138832709
"2019-01-16 12:00:00",-348.7924770775458
"2019-02-14 00:00:00",-352.92175144583194
"2019-03-16 12:00:00",-357.4155487480781
"2019-04-16 00:00:00",-360.7501282158515
"2019-05-16 12:00:00",-361.1631273689887
"2019-06-16 00:00:00",-365.0584272804877
"2019-07-16 12:00:00",-370.83752293020694
"2019-08-16 12:00:00",-382.448848194184
"2019-09-16 00:00:00",-390.0955490532538
"2019-10-16 12:00:00",-391.1340307655951
"2019-11-16 00:00:00",-389.8781704369208
"2019-12-16 12:00:00",-392.0844635429999
"2020-01-16 12:00:00",-397.67149681478946
"2020-02-15 12:00:00",-400.1005176964423
"2020-03-16 12:00:00",-401.44424290091007
"2020-04-16 00:00:00",-402.3474506798408
"2020-05-16 12:00:00",-402.1582159462592
"2020-06-16 00:00:00",-404.29239410788034
"2020-07-16 12:00:00",-409.9767441216132
"2020-08-16 12:00:00",-412.63875526815866
"2020-09-16 00:00:00",-413.80282921225046
"2020-10-16 12:00:00",-410.61479610830753
"2020-11-16 00:00:00",-410.8201298180243
"2020-12-16 12:00:00",-414.4590200844428
"2021-01-16 12:00:00",-414.29818195730655
"2021-02-15 00:00:00",-414.45617336660825
"2021-03-16 12:00:00",-416.11358684927427
"2021-04-16 00:00:00",-413.96687168508976
"2021-05-16 12:00:00",-418.10978359610044
"2021-06-16 00:00:00",-420.5386852684638
"2021-07-16 12:00:00",-419.7334999504706
"2021-08-16 12:00:00",-424.1677717629095
"2021-09-16 00:00:00",-423.17633385092233
"2021-10-16 12:00:00",-423.9598392906806
"2021-11-16 00:00:00",-426.9576048317573
"2021-12-16 12:00:00",-426.7472958031317
"2022-01-16 12:00:00",-426.85981220632993
"2022-02-15 00:00:00",-428.5957102242133
"2022-03-16 12:00:00",-430.23853535086124
"2022-04-16 00:00:00",-433.71742863089054
"2022-05-16 12:00:00",-433.99699348837345
"2022-06-16 00:00:00",-433.9691252174994
"2022-07-16 12:00:00",-436.1457085075995
"2022-08-16 12:00:00",-441.9788088265082
"2022-09-16 00:00:00",-444.29624695211857
"2022-10-16 12:00:00",-442.594093746247
"2022-11-16 00:00:00",-434.57687515646427
"2022-12-16 12:00:00",-434.00789303213566
"2023-01-16 12:00:00",-437.15869564444034
"2023-02-15 00:00:00",-440.22533363729923
"2023-03-16 12:00:00",-440.1431440773627
"2023-04-16 00:00:00",-441.86284298330753
"2023-05-16 12:00:00",-441.6341061058661
"2023-06-16 00:00:00",-438.3644270363471
"2023-07-16 12:00:00",-437.8887419167181
"2023-08-16 12:00:00",-446.38327927023374
"2023-09-16 00:00:00",-448.31123108297794
"2023-10-16 12:00:00",-445.2111000481269
"2023-11-16 00:00:00",-445.4740948143622
"2023-12-16 12:00:00",-447.8389143410345
"2024-01-16 12:00:00",-449.45029682547056
"2024-02-15 12:00:00",-448.21122784048526
"2024-03-16 12:00:00",-447.7615656319281
"2024-04-16 00:00:00",-450.24734348684757
"2024-05-16 12:00:00",-454.35656589895694
"2024-06-16 00:00:00",-453.652554935517
"2024-07-16 12:00:00",-459.9250215950629
"2024-08-16 12:00:00",-464.5483774605414
"2024-09-16 00:00:00",-463.30045551687687
"2024-10-16 12:00:00",-464.5262369576118
"2024-11-16 00:00:00",-467.7139505806586
"2024-12-16 12:00:00",-469.98055977255314
"2025-01-16 12:00:00",-468.3767265740058
"2025-02-15 00:00:00",-467.16359753042667
"2025-03-16 12:00:00",-470.78098625570743
"2025-04-16 00:00:00",-473.08834404379337
"2025-05-16 12:00:00",-472.9542536202094
"2025-06-16 12:00:00",-471.7227491799018
