"DateTime","Water Equivalent Thickness – Land (GRACE, GRACE-FO JPL)"
"2013-01-16 12:00:00",-94.05592771491338
"2013-02-14 00:00:00",-93.24782803551945
"2013-04-21 00:00:00",-94.127753035563
"2013-05-16 12:00:00",-91.999642832501
"2013-06-16 00:00:00",-90.98268224886812
"2013-07-16 12:00:00",-96.00644779342961
"2013-10-16 12:00:00",-99.62904098622418
"2013-11-16 00:00:00",-100.05204589620284
"2013-12-16 12:00:00",-99.16215991293112
"2014-01-09 12:00:00",-98.03640704933356
"2014-03-16 12:00:00",-96.54968382301395
"2014-04-16 00:00:00",-95.92402910634027
"2014-05-16 12:00:00",-94.9496790752806
"2014-06-13 00:00:00",-96.58153140963398
"2014-08-16 12:00:00",-109.53238731789328
"2014-09-16 00:00:00",-111.58940138499673
"2014-10-16 12:00:00",-110.41489301353677
"2014-11-17 00:00:00",-109.59060283753962
"2015-01-22 12:00:00",-106.40832414699119
"2015-02-15 00:00:00",-106.89666751463179
"2015-03-16 12:00:00",-104.79092432789568
"2015-04-16 00:00:00",-102.94429173112107
"2015-04-27 00:00:00",-102.39685669034307
"2015-07-15 12:00:00",-111.10812546187951
"2015-08-16 12:00:00",-117.28635981623727
"2015-09-14 12:00:00",-118.32358709443083
"2015-12-23 12:00:00",-115.631196453716
"2016-01-16 12:00:00",-113.02925985749127
"2016-02-14 00:00:00",-113.44370339207228
"2016-03-16 12:00:00",-113.08009327537988
"2016-05-20 00:00:00",-112.46663714762148
"2016-06-16 00:00:00",-112.27479882829277
"2016-07-15 12:00:00",-120.58808564675122
"2016-08-21 12:00:00",-130.52860746375103
"2016-11-27 12:00:00",-125.75446535103447
"2016-12-24 12:00:00",-128.44108276809166
"2017-01-21 00:00:00",-125.85042940137028
"2017-03-31 12:00:00",-126.56433167313128
"2017-04-24 12:00:00",-124.00213722726417
"2017-05-12 12:00:00",-123.47555985554597
"2017-06-11 00:00:00",-125.16519636309748
"2018-06-16 00:00:00",-125.7210069266808
"2018-07-10 00:00:00",-128.61533351870787
"2018-10-31 12:00:00",-135.7591168873899
"2018-11-16 00:00:00",-134.94433574406952
"2018-12-16 12:00:00",-133.56419238015405
"2019-01-16 12:00:00",-134.37731604479035
"2019-02-14 00:00:00",-135.39027487400404
"2019-03-16 12:00:00",-135.69961498554028
"2019-04-16 00:00:00",-134.54145349178012
"2019-05-16 12:00:00",-133.03530598763317
"2019-06-16 00:00:00",-137.32035170362002
"2019-07-16 12:00:00",-145.31411813286843
"2019-08-16 12:00:00",-155.55271395277572
"2019-09-16 00:00:00",-160.45205991963823
"2019-10-16 12:00:00",-160.43467512542512
"2019-11-16 00:00:00",-158.00945551660664
"2019-12-16 12:00:00",-157.6507621534508
"2020-01-16 12:00:00",-159.61675430684218
"2020-02-15 12:00:00",-159.24082794974564
"2020-03-16 12:00:00",-159.65763239777317
"2020-04-16 00:00:00",-158.14718535682084
"2020-05-16 12:00:00",-156.88279945570173
"2020-06-16 00:00:00",-158.17438438170834
"2020-07-16 12:00:00",-164.4677796113058
"2020-08-16 12:00:00",-169.04975901143035
"2020-09-16 00:00:00",-171.03560573983532
"2020-10-16 12:00:00",-168.51855016519616
"2020-11-16 00:00:00",-167.0737118143263
"2020-12-16 12:00:00",-165.77421924878215
"2021-01-16 12:00:00",-164.52064564384116
"2021-02-15 00:00:00",-165.78551356716758
"2021-03-16 12:00:00",-165.95829920287557
"2021-04-16 00:00:00",-163.49726678480678
"2021-05-16 12:00:00",-165.25293458243988
"2021-06-16 00:00:00",-164.5331940114381
"2021-07-16 12:00:00",-166.71524847055227
"2021-08-16 12:00:00",-174.2405069218688
"2021-09-16 00:00:00",-176.79195561086382
"2021-10-16 12:00:00",-177.55174604122814
"2021-11-16 00:00:00",-176.88452844933923
"2021-12-16 12:00:00",-175.59095335539106
"2022-01-16 12:00:00",-175.00637900846036
"2022-02-15 00:00:00",-174.4371636721974
"2022-03-16 12:00:00",-171.82898180494539
"2022-04-16 00:00:00",-171.7958920629459
"2022-05-16 12:00:00",-172.45877328946173
"2022-06-16 00:00:00",-172.3576079378134
"2022-07-16 12:00:00",-177.41844775893532
"2022-08-16 12:00:00",-182.40018329820813
"2022-09-16 00:00:00",-183.8944592034485
"2022-10-16 12:00:00",-183.2448565842005
"2022-11-16 00:00:00",-180.36056413935358
"2022-12-16 12:00:00",-177.57297476705432
"2023-01-16 12:00:00",-182.53924473015957
"2023-02-15 00:00:00",-182.46313301324105
"2023-03-16 12:00:00",-179.73411292340015
"2023-04-16 00:00:00",-180.8218035539627
"2023-05-16 12:00:00",-180.47971009811596
"2023-06-16 00:00:00",-178.3438085054288
"2023-07-16 12:00:00",-181.60496712991284
"2023-08-16 12:00:00",-190.17274971199743
"2023-09-16 00:00:00",-192.27025659051063
"2023-10-16 12:00:00",-192.1775020370735
"2023-11-16 00:00:00",-191.6138879327946
"2023-12-16 12:00:00",-191.12507153448564
"2024-01-16 12:00:00",-189.75681066369856
"2024-02-15 12:00:00",-188.07692564718437
"2024-03-16 12:00:00",-187.1610255915115
"2024-04-16 00:00:00",-188.40558435240501
"2024-05-16 12:00:00",-188.2802700253744
"2024-06-16 00:00:00",-186.58687280471193
"2024-07-16 12:00:00",-191.2808772088483
"2024-08-16 12:00:00",-195.84377577754162
"2024-09-16 00:00:00",-196.10214715643167
"2024-10-16 12:00:00",-197.0572692750296
"2024-11-16 00:00:00",-196.27210596944582
"2024-12-16 12:00:00",-195.9294016985127
"2025-01-16 12:00:00",-196.43418734748548
"2025-02-15 00:00:00",-194.12657780825896
"2025-03-16 12:00:00",-194.17494082341994
"2025-04-16 00:00:00",-191.76991495517646
"2025-05-16 12:00:00",-190.82635221231473
"2025-06-16 12:00:00",-190.92827313775766
